,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
21,4/10,tempo.csv,0.0044629443683140224,0.1523454048594461,0.1571521621728056,47.15006483555346,0.0006941882899169535,129.46733,0.000609111017774716
22,5/10,tempo.csv,0.00303110672507436,0.17779307727817784,0.16673016600137294,71.28600777753319,0.0005835581507425148,205.6507025,0.0029508376444536267
23,6/10,tempo.csv,0.0015477569375094476,0.10907346970133418,0.16728506935652354,151.2275723703067,0.0017515062199032442,338.3412225,0.0028485480168704605
24,7/10,tempo.csv,0.0019096026256044936,0.16281329155314028,0.1313990122594241,126.51283388377078,0.0010036489581852542,271.4242575,0.001832909185204644
25,8/10,tempo.csv,0.002231675447816786,0.1071452946580916,0.148102328108128,93.74254495788753,0.0009645043313751545,211.0104325,0.0014335338282875842
26,11/10,tempo.csv,0.0031364601621136075,0.11875978737354308,0.18078570823516305,71.08870281010502,0.0005037612731891741,182.2944125,0.002016889849999322
27,12/10,tempo.csv,0.005141645960735214,0.11962297924707725,0.13984758242101336,44.29276269017489,0.00032069754309731966,97.83268,0.0005416558725265985
28,13/10,tempo.csv,0.005427319341848092,0.09134458731232925,0.14816076125867766,46.91454208802165,0.00037574468599799253,89.6177775,0.00043836005659017655
29,14/10,tempo.csv,0.004126773720559739,0.15136007322725456,0.16183113806715546,54.766883886255904,0.000496678844683294,136.734485,0.001040163202098565
30,15/10,tempo.csv,0.003535282115512818,0.10149106878594684,0.16788538759000488,63.129774072081766,0.0005613941151624161,151.7628475,0.0017251998669596481
31,18/10,tempo.csv,0.0022075392997002578,0.0818307717551824,0.16536261754033132,94.79870387514879,0.0010562427018512622,226.8791875,0.0015166845270360755
32,19/10,tempo.csv,0.003042918259257289,0.08893650453539034,0.16073457571546335,71.42106638787246,0.0006158089733989072,167.160855,0.0010502673457497473
33,20/10,tempo.csv,0.003642142427028411,0.10328318594603601,0.17710416206642432,52.202386751095965,0.00048384630329509684,156.48174,0.0014671632674786153
34,21/10,tempo.csv,0.004142783407133737,0.13665127642029043,0.16388444285841566,48.62171398527865,0.001034425919280922,141.0664775,0.002420598742874751
35,22/10,tempo.csv,0.0030656053923998855,0.12393613416086524,0.22987476643719063,51.922166321396865,0.0005995663658723513,232.1177425,0.0024148218884698295
36,25/10,tempo.csv,0.0045630386651827545,0.09567748327966312,0.1860948345483607,36.204312865497066,0.00024661770185204716,124.1166075,0.0009684004996651941
37,26/10,tempo.csv,0.0039214939050094735,0.12477860323239282,0.13758407024392202,44.240255591054314,0.0002713367020121065,124.115695,0.0010050538170079794
38,28/10,tempo.csv,0.0053971667953327815,0.11034384883626633,0.17893887446917695,37.21204224386231,0.0005955275282969811,105.7664175,0.0004990349947167698
39,29/10,tempo.csv,0.00433628983601826,0.1514751389594736,0.16115729912891427,43.61042793900639,0.0005042325814823377,134.789245,0.0016437960463314542
40,1/10,tempo_prezzo.csv,0.005265714550964132,0.06816380559150687,0.15888861093078555,38.0429172510519,0.0005495917962980549,86.04472,0.0005324770505436008
41,4/10,tempo_prezzo.csv,0.004818546482898648,0.07785438173534695,0.16010642186689603,47.15006483555346,0.0006941882899169535,100.1148025,0.0011255379501820529
42,5/10,tempo_prezzo.csv,0.0032938794753849887,0.07845941824879385,0.1744341251706467,71.28600777753319,0.0005835581507425148,156.09842,0.0009427236465943158
43,6/10,tempo_prezzo.csv,0.001637393690145643,0.06923420857230034,0.1747491323875641,151.2275723703067,0.0017515062199032442,302.84086,0.004089976651658999
44,7/10,tempo_prezzo.csv,0.0020668884732141526,0.09489935237310806,0.1384576941007842,126.51283388377078,0.0010036489581852542,212.3531575,0.0029640197788248297
45,8/10,tempo_prezzo.csv,0.002353766056219177,0.08338036447895525,0.1490366233335394,93.74254495788753,0.0009645043313751545,195.2513225,0.002935055380403964
46,11/10,tempo_prezzo.csv,0.0032896138628068458,0.10112697988713153,0.18150375246712017,71.08870281010502,0.0005037612731891741,168.36425,0.001148071375189036
47,12/10,tempo_prezzo.csv,0.005367506377615055,0.09091373596694842,0.1501396959330725,44.29276269017489,0.00032069754309731966,88.9481,0.0005045659226053341
48,13/10,tempo_prezzo.csv,0.005584959322731647,0.07298648792424726,0.1531021113233996,46.91454208802165,0.00037574468599799253,81.8252975,0.00046713928262567426
49,14/10,tempo_prezzo.csv,0.0042928782084176885,0.061329245458870404,0.16777570017821644,54.766883886255904,0.000496678844683294,110.2372775,0.0005885262297620954
50,15/10,tempo_prezzo.csv,0.0037192497741884065,0.07559978400061715,0.1704860002431217,63.129774072081766,0.0005613941151624161,135.0620625,0.0017486903439053482
51,18/10,tempo_prezzo.csv,0.0022985352986707717,0.06482482117636339,0.17014734659162764,94.79870387514879,0.0010562427018512622,214.1383425,0.002142905347945781
52,19/10,tempo_prezzo.csv,0.003168014204779345,0.06902367167504206,0.1619178001029395,71.42106638787246,0.0006158089733989072,148.8750575,0.0010943071437531974
53,20/10,tempo_prezzo.csv,0.0038367086110402382,0.08297260784934474,0.1783499797694668,52.202386751095965,0.00048384630329509684,141.1991425,0.0008444212097390693
54,21/10,tempo_prezzo.csv,0.004346983336088799,0.09088696460118845,0.16506089083605355,48.62171398527865,0.001034425919280922,113.22234,0.0012794661338052483
55,22/10,tempo_prezzo.csv,0.0032840570830697108,0.06430934871225716,0.23762746501155518,51.922166321396865,0.0005995663658723513,196.2828675,0.0019538312632527114
56,25/10,tempo_prezzo.csv,0.004812170086557675,0.0582985022640195,0.1879880249149873,36.204312865497066,0.00024661770185204716,110.8906675,0.0008583076289419381
57,26/10,tempo_prezzo.csv,0.0041315739356349804,0.061312655504872485,0.1410369523156807,44.240255591054314,0.0002713367020121065,97.8639575,0.0005562675225880247
58,28/10,tempo_prezzo.csv,0.0057278532375426025,0.0624973440807292,0.18181008948186647,37.21204224386231,0.0005955275282969811,88.988385,0.0007065548558147726
59,29/10,tempo_prezzo.csv,0.004771101981921864,0.08770544355901141,0.15837632136535862,43.61042793900639,0.0005042325814823377,101.8013225,0.0011030849126207147
60,1/10,tempo_segno.csv,0.0049869729595320295,0.08112904702656995,0.15815035859020282,38.0429172510519,0.0005495917962980549,97.471565,0.0006911681920022268
61,4/10,tempo_segno.csv,0.004482175671251314,0.12743317329743514,0.16318483443298665,47.15006483555346,0.0006941882899169535,124.7973225,0.0007502808630559737
62,5/10,tempo_segno.csv,0.003048171365328121,0.18757897001584287,0.17024682486775694,71.28600777753319,0.0005835581507425148,205.315175,0.0026292752887670497
63,6/10,tempo_segno.csv,0.0015589425470685363,0.09839143092007499,0.17236607061109685,151.2275723703067,0.0017515062199032442,349.5527725,0.003802071974026787
64,7/10,tempo_segno.csv,0.0019231413342937894,0.1541696856136794,0.13810468774202098,126.51283388377078,0.0010036489581852542,269.7079675,0.005674478006671778
65,8/10,tempo_segno.csv,0.002239494130566895,0.10009381851487115,0.15217333718739257,93.74254495788753,0.0009645043313751545,214.42689,0.001849933073886104
66,11/10,tempo_segno.csv,0.0031765131897240955,0.11392513893309626,0.18048405993977906,71.08870281010502,0.0005037612731891741,180.3454275,0.0013926663669908224
67,12/10,tempo_segno.csv,0.005141645960735214,0.10483442412037813,0.15003186462218843,44.29276269017489,0.00032069754309731966,97.220825,0.0006606565756192092
68,13/10,tempo_segno.csv,0.005398296243763343,0.08951999426598356,0.15415110640432528,46.91454208802165,0.00037574468599799253,87.9333675,0.0005045763155875228
69,14/10,tempo_segno.csv,0.004137446411216358,0.14207918834128813,0.16746140596054468,54.766883886255904,0.000496678844683294,138.0964725,0.001441814186326814
70,15/10,tempo_segno.csv,0.003547968534587625,0.09295756933517442,0.17684952687241015,63.129774072081766,0.0005613941151624161,145.32781,0.0006915299060888633
71,18/10,tempo_segno.csv,0.002213228833977836,0.10367339328800176,0.16921217760866827,94.79870387514879,0.0010562427018512622,242.3888175,0.0042981207737194105
72,19/10,tempo_segno.csv,0.003052309982279688,0.08475044992377088,0.163289607915117,71.42106638787246,0.0006158089733989072,168.9890725,0.0015265660711974182
73,20/10,tempo_segno.csv,0.003668250974892414,0.1329155728173961,0.1864816225863963,52.202386751095965,0.00048384630329509684,166.4251,0.0009336533868318881
74,21/10,tempo_segno.csv,0.004157579062159215,0.12580102673039478,0.16978704944424633,48.62171398527865,0.001034425919280922,138.0722775,0.0019918788842055077
75,22/10,tempo_segno.csv,0.0030554431645797753,0.13008757750488553,0.2341298181690401,51.922166321396865,0.0005995663658723513,236.4782825,0.0028355633946290817
76,25/10,tempo_segno.csv,0.004581765226052178,0.08753057248269287,0.1861740980437813,36.204312865497066,0.00024661770185204716,122.5252675,0.0008762347265707342
77,26/10,tempo_segno.csv,0.0039163877931539925,0.12409253390330187,0.14080910037207653,44.240255591054314,0.0002713367020121065,126.7099725,0.0008295046793882397
78,28/10,tempo_segno.csv,0.00538291120421991,0.11454034885513742,0.1820152859881687,37.21204224386231,0.0005955275282969811,107.172995,0.0007013875910190416
79,29/10,tempo_segno.csv,0.004371522190935908,0.1410092542918455,0.16486677846660533,43.61042793900639,0.0005042325814823377,129.0547875,0.0011298779226088513
80,1/10,tempo_segno_prezzo.csv,0.005267601903849783,0.059986061330147354,0.16553030303030306,38.0429172510519,0.0005495917962980549,91.0970575,0.0005390093712413979
81,4/10,tempo_segno_prezzo.csv,0.004825998611699914,0.06855566623988212,0.16773150741746046,47.15006483555346,0.0006941882899169535,102.8232225,0.0008390221379717855
82,5/10,tempo_segno_prezzo.csv,0.0032938794753849887,0.07280128712508276,0.1792557072546019,71.28600777753319,0.0005835581507425148,158.66782,0.0014310138775907612
83,6/10,tempo_segno_prezzo.csv,0.0016387758457647866,0.06623907607513291,0.17718619753747863,151.2275723703067,0.0017515062199032442,298.8506075,0.004235448356779274
84,7/10,tempo_segno_prezzo.csv,0.0020676387049648657,0.0866842038009721,0.14491941380698992,126.51283388377078,0.0010036489581852542,219.5929875,0.006330379672578924
85,8/10,tempo_segno_prezzo.csv,0.0023550048804592927,0.0796967824419348,0.15195392759905513,93.74254495788753,0.0009645043313751545,197.3164875,0.005934315215495564
86,11/10,tempo_segno_prezzo.csv,0.003292963775090763,0.09423439414109464,0.18787372642920885,71.08870281010502,0.0005037612731891741,169.3987175,0.000975561240532802
87,12/10,tempo_segno_prezzo.csv,0.005386063011591252,0.08227736841334252,0.15638327395750817,44.29276269017489,0.00032069754309731966,89.8709,0.000513768217037131
88,13/10,tempo_segno_prezzo.csv,0.005584959322731647,0.06773367250545674,0.15714230592776707,46.91454208802165,0.00037574468599799253,82.431945,0.0005086501314485775
89,14/10,tempo_segno_prezzo.csv,0.0042928782084176885,0.055753859508064,0.17232940874963537,54.766883886255904,0.000496678844683294,111.2120725,0.0008130971723599373
90,15/10,tempo_segno_prezzo.csv,0.0037286004964365233,0.06766951124684853,0.17728547994336533,63.129774072081766,0.0005613941151624161,136.837715,0.0014132617387995585
91,18/10,tempo_segno_prezzo.csv,0.0022997664370203543,0.06116992786242578,0.17328752809712716,94.79870387514879,0.0010562427018512622,205.870535,0.001343416174957211
92,19/10,tempo_segno_prezzo.csv,0.0031714006443354964,0.0659375097701466,0.16423015218313183,71.42106638787246,0.0006158089733989072,148.8923725,0.0010001437147491676
93,20/10,tempo_segno_prezzo.csv,0.0038367086110402382,0.07005858328135334,0.18895027574387788,52.202386751095965,0.00048384630329509684,138.7313625,0.0007353335676749404
94,21/10,tempo_segno_prezzo.csv,0.004346983336088799,0.08608858448249215,0.1683199328153949,48.62171398527865,0.001034425919280922,120.87492,0.001352783382722681
95,22/10,tempo_segno_prezzo.csv,0.0032840570830697108,0.05974545944880665,0.24158193114639195,51.922166321396865,0.0005995663658723513,199.622855,0.0022608414589953877
96,25/10,tempo_segno_prezzo.csv,0.004812170086557675,0.0556078021595263,0.1901446752964212,36.204312865497066,0.00024661770185204716,108.2740925,0.0004740457091841865
97,26/10,tempo_segno_prezzo.csv,0.0041315739356349804,0.06186502177068215,0.14071047788902402,44.240255591054314,0.0002713367020121065,100.479965,0.00044198302483282114
98,28/10,tempo_segno_prezzo.csv,0.0057278532375426025,0.05855232900586589,0.18522689630694608,37.21204224386231,0.0005955275282969811,90.897755,0.0006114018535312374
99,29/10,tempo_segno_prezzo.csv,0.0047743587068242,0.08374371969708067,0.16171057418782256,43.61042793900639,0.0005042325814823377,104.377515,0.0021399183373692413
100,1/10,tempo_segno_volume.csv,0.005036535062282691,0.06683582160303007,0.16456510548364242,38.0429172510519,0.0005495917962980549,95.9215625,0.0005669267778567657
101,4/10,tempo_segno_volume.csv,0.004643587354650543,0.07792398114260903,0.16791912418195043,47.15006483555346,0.0006941882899169535,108.7730275,0.0015970906780696293
102,5/10,tempo_segno_volume.csv,0.0031581855706389068,0.08113448784913033,0.17854872937849298,71.28600777753319,0.0005835581507425148,159.5309725,0.0007887948143696907
103,6/10,tempo_segno_volume.csv,0.0015939270267783393,0.062370135176149234,0.18198698285329626,151.2275723703067,0.0017515062199032442,314.2489975,0.004068147029347415
104,7/10,tempo_segno_volume.csv,0.0019813372633663323,0.08780923884272793,0.15057318243748638,126.51283388377078,0.0010036489581852542,231.494225,0.0019650590118015414
105,8/10,tempo_segno_volume.csv,0.002286412505300284,0.07875414529799599,0.15594168281828746,93.74254495788753,0.0009645043313751545,205.994035,0.0015788089524590625
106,11/10,tempo_segno_volume.csv,0.0031579008077530562,0.09589407297486034,0.19314302755104787,71.08870281010502,0.0005037612731891741,183.524455,0.001675870693868026
107,12/10,tempo_segno_volume.csv,0.0051930624203425655,0.08331214689265538,0.15855685401595251,44.29276269017489,0.00032069754309731966,93.8708375,0.0005116934123236742
108,13/10,tempo_segno_volume.csv,0.005478867829491155,0.06834549439705477,0.15853789410896577,46.91454208802165,0.00037574468599799253,82.33375,0.0005750765031532784
109,14/10,tempo_segno_volume.csv,0.004162565339992173,0.05912967591474806,0.17316952947398623,54.766883886255904,0.000496678844683294,116.451535,0.0011042966572124273
110,15/10,tempo_segno_volume.csv,0.0035930971470808652,0.07066424389259035,0.1786755738963887,63.129774072081766,0.0005613941151624161,143.3312925,0.0014822155471110223
111,18/10,tempo_segno_volume.csv,0.002242122160792168,0.060583300927726236,0.1762104385348361,94.79870387514879,0.0010562427018512622,220.3891425,0.0020029530904315178
112,19/10,tempo_segno_volume.csv,0.0030904638570581847,0.0693868964716806,0.1643685705280382,71.42106638787246,0.0006158089733989072,152.996105,0.0013724139634548255
113,20/10,tempo_segno_volume.csv,0.003714853074391955,0.06658310520852934,0.19526548383335182,52.202386751095965,0.00048384630329509684,148.6494675,0.0008938484037201001
114,21/10,tempo_segno_volume.csv,0.004264183653496631,0.07669612502326258,0.17639724470144877,48.62171398527865,0.001034425919280922,117.15906,0.0006631968001664761
115,22/10,tempo_segno_volume.csv,0.0031820207870479826,0.06271325269722262,0.23999749707416423,51.922166321396865,0.0005995663658723513,198.7634575,0.001275239816250375
116,25/10,tempo_segno_volume.csv,0.004677751927715282,0.05056712375148129,0.19706242256275244,36.204312865497066,0.00024661770185204716,114.4364675,0.0012376187507579764
117,26/10,tempo_segno_volume.csv,0.004026487048383221,0.06244474754363365,0.14317673650967136,44.240255591054314,0.0002713367020121065,103.069075,0.0008045137287683444
118,28/10,tempo_segno_volume.csv,0.005571268950020935,0.06179861403595972,0.1852358436587081,37.21204224386231,0.0005955275282969811,91.763925,0.0006765697507297098
119,29/10,tempo_segno_volume.csv,0.004562580238419735,0.08364619291187579,0.16667698201915584,43.61042793900639,0.0005042325814823377,110.17467,0.0008045374485233911
120,1/10,tempo_segno_volume_prezzo.csv,0.005265714550964132,0.05592613851942305,0.16891408733750815,38.0429172510519,0.0005495917962980549,91.2087275,0.000543699709621202
121,4/10,tempo_segno_volume_prezzo.csv,0.004827491804339674,0.06410869593255461,0.17160051940800447,47.15006483555346,0.0006941882899169535,102.259985,0.0008399472543520873
122,5/10,tempo_segno_volume_prezzo.csv,0.0032938794753849887,0.07116671591156622,0.1806486087455223,71.28600777753319,0.0005835581507425148,147.9083425,0.0009473090075613952
123,6/10,tempo_segno_volume_prezzo.csv,0.0016387758457647866,0.05739153990906905,0.18437285953379418,151.2275723703067,0.0017515062199032442,306.6468825,0.0024942937435037025
124,7/10,tempo_segno_volume_prezzo.csv,0.0020676387049648657,0.07602318898503994,0.15346803091358202,126.51283388377078,0.0010036489581852542,222.7065275,0.008496026258721463
125,8/10,tempo_segno_volume_prezzo.csv,0.0023550048804592927,0.07401683358193054,0.1567351721252791,93.74254495788753,0.0009645043313751545,196.470535,0.0013625443293175782
126,11/10,tempo_segno_volume_prezzo.csv,0.003292963775090763,0.08888484338199319,0.1928991553254634,71.08870281010502,0.0005037612731891741,176.9705275,0.0013567360811200027
127,12/10,tempo_segno_volume_prezzo.csv,0.005381411834551882,0.07567108691197565,0.16144783620369008,44.29276269017489,0.00032069754309731966,88.9874525,0.0011026591114200834
128,13/10,tempo_segno_volume_prezzo.csv,0.005584959322731647,0.06303378502548627,0.16075721688956957,46.91454208802165,0.00037574468599799253,87.6214275,0.0005051140004796551
129,14/10,tempo_segno_volume_prezzo.csv,0.0042928782084176885,0.0515723200449592,0.17574469017819958,54.766883886255904,0.000496678844683294,111.8581325,0.0007076895747608891
130,15/10,tempo_segno_volume_prezzo.csv,0.003726258410697556,0.06393825953031376,0.18068686558527064,63.129774072081766,0.0005613941151624161,135.6417925,0.0018631929448588876
131,18/10,tempo_segno_volume_prezzo.csv,0.0022997664370203543,0.057674503413144305,0.1763365755123259,94.79870387514879,0.0010562427018512622,208.10638,0.0035485188883975223
132,19/10,tempo_segno_volume_prezzo.csv,0.003173096580508938,0.06323268735197296,0.1664583903082747,71.42106638787246,0.0006158089733989072,146.64004,0.002140641430886706
133,20/10,tempo_segno_volume_prezzo.csv,0.0038367086110402382,0.058435961170161074,0.19849054212084788,52.202386751095965,0.00048384630329509684,139.2307925,0.0010762141554999307
134,21/10,tempo_segno_volume_prezzo.csv,0.004346983336088799,0.0697176405481166,0.1794390172155007,48.62171398527865,0.001034425919280922,121.6411625,0.0017780656238480523
135,22/10,tempo_segno_volume_prezzo.csv,0.0032840570830697108,0.0547666711614061,0.24589589420257751,51.922166321396865,0.0005995663658723513,192.89288,0.0017220262666341251
136,25/10,tempo_segno_volume_prezzo.csv,0.004812170086557675,0.045741901776384535,0.1980523933616788,36.204312865497066,0.00024661770185204716,110.541605,0.00077014621919335
137,26/10,tempo_segno_volume_prezzo.csv,0.0041315739356349804,0.0552366265809662,0.14462817100890404,44.240255591054314,0.0002713367020121065,99.76565,0.0006479436809945603
138,28/10,tempo_segno_volume_prezzo.csv,0.005731074752299376,0.0546380267059919,0.1885698688717004,37.21204224386231,0.0005955275282969811,87.2130475,0.00044474190589544407
139,29/10,tempo_segno_volume_prezzo.csv,0.0047743587068242,0.07357145995986465,0.17038084188118463,43.61042793900639,0.0005042325814823377,102.308495,0.0008787082677316251
140,1/10,tempo_volume.csv,0.0050279197097984575,0.07384935956364527,0.15954558473693004,38.0429172510519,0.0005495917962980549,93.472265,0.0005531585009143484
141,4/10,tempo_volume.csv,0.004610654111000539,0.08609183827446779,0.16227240108865085,47.15006483555346,0.0006941882899169535,112.877585,0.0012231481462463632
142,5/10,tempo_volume.csv,0.0031341906730327496,0.08793576434064747,0.1727062946782359,71.28600777753319,0.0005835581507425148,170.7860025,0.0026015906557894986
143,6/10,tempo_volume.csv,0.0015917489357332745,0.06707605346292786,0.17877316001232568,151.2275723703067,0.0017515062199032442,313.1888725,0.0034050563254541684
144,7/10,tempo_volume.csv,0.0019751541720451475,0.09638572904375943,0.14446469862951014,126.51283388377078,0.0010036489581852542,229.6412875,0.0019675190652983874
145,8/10,tempo_volume.csv,0.002272478046151679,0.0842689213168484,0.15326116635370948,93.74254495788753,0.0009645043313751545,207.969925,0.002663200233705216
146,11/10,tempo_volume.csv,0.0031671796543967967,0.10329997428307226,0.18553082324153292,71.08870281010502,0.0005037612731891741,179.2168825,0.0011148737983345776
147,12/10,tempo_volume.csv,0.005171514443494671,0.09023841339053379,0.15415134029283473,44.29276269017489,0.00032069754309731966,92.398475,0.0007891237157970015
148,13/10,tempo_volume.csv,0.0054677394588151405,0.07334924159568709,0.1548850201350194,46.91454208802165,0.00037574468599799253,87.0242225,0.0004697385599572198
149,14/10,tempo_volume.csv,0.004160761020382294,0.06619653080994284,0.16771543558574953,54.766883886255904,0.000496678844683294,117.5921825,0.0008705476491572213
150,15/10,tempo_volume.csv,0.0035930971470808652,0.07706670894326129,0.17295964913903975,63.129774072081766,0.0005613941151624161,140.6553625,0.001050387607374031
151,18/10,tempo_volume.csv,0.0022339562632242463,0.0665875528593885,0.17211324471869885,94.79870387514879,0.0010562427018512622,213.96893,0.0015112064507397233
152,19/10,tempo_volume.csv,0.003076044896605347,0.07233242504451193,0.162644019202011,71.42106638787246,0.0006158089733989072,155.3196825,0.0014058843252033185
153,20/10,tempo_volume.csv,0.003714853074391955,0.07689879756478035,0.18551503917413056,52.202386751095965,0.00048384630329509684,142.491215,0.0010112802032776161
154,21/10,tempo_volume.csv,0.004257944906381054,0.08211343864811285,0.17294687769359146,48.62171398527865,0.001034425919280922,126.9350575,0.0006963286818431485
155,22/10,tempo_volume.csv,0.0031820207870479826,0.06834136511876825,0.23651422425741295,51.922166321396865,0.0005995663658723513,201.4539,0.001684884006509577
156,25/10,tempo_volume.csv,0.004645312593958588,0.05541125541125541,0.19465489628598026,36.204312865497066,0.00024661770185204716,114.6800125,0.0009202735613597175
157,26/10,tempo_volume.csv,0.00405361971043432,0.06611719981691501,0.14061807946638533,44.240255591054314,0.0002713367020121065,107.7633675,0.001888021623536778
158,28/10,tempo_volume.csv,0.005543988525347275,0.0671230951054558,0.18154386385415208,37.21204224386231,0.0005955275282969811,97.8267225,0.0006117617355665888
159,29/10,tempo_volume.csv,0.004565558423953951,0.08822515940339985,0.16273664448561617,43.61042793900639,0.0005042325814823377,109.5172975,0.0006156577739162153
160,1/10,tempo_volume_prezzo.csv,0.005269490610161668,0.06257932239466842,0.16336017289305543,38.0429172510519,0.0005495917962980549,89.3432375,0.0005699429673878841
161,4/10,tempo_volume_prezzo.csv,0.004823014995865788,0.07326845368684487,0.16398372660862331,47.15006483555346,0.0006941882899169535,103.6611975,0.0006866430195046328
162,5/10,tempo_volume_prezzo.csv,0.0032938794753849887,0.07657337454089015,0.17604131919863175,71.28600777753319,0.0005835581507425148,156.577805,0.001147824100815244
163,6/10,tempo_volume_prezzo.csv,0.001637393690145643,0.060237672995108765,0.18205682337831677,151.2275723703067,0.0017515062199032442,305.1147125,0.004388183924487959
164,7/10,tempo_volume_prezzo.csv,0.0020668884732141526,0.08449594743381011,0.14679974473727525,126.51283388377078,0.0010036489581852542,222.620585,0.002280720290881933
165,8/10,tempo_volume_prezzo.csv,0.0023550048804592927,0.07685680801193268,0.1543445498621671,93.74254495788753,0.0009645043313751545,195.18965,0.0015345877814728856
166,11/10,tempo_volume_prezzo.csv,0.0032896138628068458,0.09578287119390913,0.18652406902472138,71.08870281010502,0.0005037612731891741,172.1879125,0.0019184132131378354
167,12/10,tempo_volume_prezzo.csv,0.00536288718107666,0.08397998774760058,0.15545128283225917,44.29276269017489,0.00032069754309731966,89.773585,0.0005097547384462802
168,13/10,tempo_volume_prezzo.csv,0.005584959322731647,0.06773367250545674,0.15714230592776707,46.91454208802165,0.00037574468599799253,79.8372725,0.0005674078213315585
169,14/10,tempo_volume_prezzo.csv,0.0042928782084176885,0.0576703984286537,0.17076407142821012,54.766883886255904,0.000496678844683294,113.811435,0.0006739462598566957
170,15/10,tempo_volume_prezzo.csv,0.0037192497741884065,0.07240888402656512,0.17333473803638721,63.129774072081766,0.0005613941151624161,138.39053,0.0007464058353484171
171,18/10,tempo_volume_prezzo.csv,0.0022985352986707717,0.06171944052120826,0.1728561600697033,94.79870387514879,0.0010562427018512622,210.1707375,0.001850791871832601
172,19/10,tempo_volume_prezzo.csv,0.0031697065200596763,0.06632338761517036,0.16414242240098276,71.42106638787246,0.0006158089733989072,149.661315,0.0014946548711615838
173,20/10,tempo_volume_prezzo.csv,0.0038367086110402382,0.0687671808245542,0.190010305341319,52.202386751095965,0.00048384630329509684,136.849195,0.0013369490550797448
174,21/10,tempo_volume_prezzo.csv,0.004346983336088799,0.07395150535873098,0.1765633919396113,48.62171398527865,0.001034425919280922,119.304305,0.0009526537419859454
175,22/10,tempo_volume_prezzo.csv,0.0032840570830697108,0.05725606530510637,0.24373891267448475,51.922166321396865,0.0005995663658723513,192.29732,0.0018993776589087328
