,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
34,21/10,tempo.csv,0.008285566814267474,0.13665127642029043,0.16388444285841566,48.62171398527865,12.405543725272278,69.79881,1.3869293182899896
35,22/10,tempo.csv,0.006131210784799771,0.12393613416086524,0.22987476643719063,51.922166321396865,7.327349676790922,118.4347325,3.220426261050431
36,25/10,tempo.csv,0.009126077330365509,0.09567748327966312,0.1860948345483607,36.204312865497066,3.045570239017583,61.1852125,1.2053971886710024
37,26/10,tempo.csv,0.007842987810018947,0.12477860323239282,0.13758407024392202,44.240255591054314,3.365641960035702,62.763215,1.1779029432166128
38,28/10,tempo.csv,0.010794333590665563,0.11034384883626633,0.17893887446917695,37.21204224386231,6.80467240427432,53.8057575,0.9824058035266827
39,29/10,tempo.csv,0.00867257967203652,0.1514751389594736,0.16115729912891427,43.61042793900639,5.535870979126968,67.0722025,1.3856872574007955
40,1/10,tempo_prezzo.csv,0.010531429101928265,0.06816380559150687,0.15888861093078555,38.0429172510519,7.261730093948644,44.5812775,0.74617618023308
41,4/10,tempo_prezzo.csv,0.009637092965797296,0.07785438173534695,0.16010642186689603,47.15006483555346,9.832316481465025,50.92019,0.8738671432829251
42,5/10,tempo_prezzo.csv,0.0065877589507699775,0.07845941824879385,0.1744341251706467,71.28600777753319,9.05763453240254,78.843585,1.716670612667142
43,6/10,tempo_prezzo.csv,0.003274787380291286,0.06923420857230034,0.1747491323875641,151.2275723703067,26.366326254479393,154.5052475,4.838518862023992
44,7/10,tempo_prezzo.csv,0.004133776946428305,0.09489935237310806,0.1384576941007842,126.51283388377078,12.75029909051825,111.4063975,2.864494263970251
45,8/10,tempo_prezzo.csv,0.004707532112438354,0.08338036447895525,0.1490366233335394,93.74254495788753,12.014150497636187,92.450525,2.217510240873573
46,11/10,tempo_prezzo.csv,0.0065792277256136915,0.10112697988713153,0.18150375246712017,71.08870281010502,6.142190827531891,85.78902,1.9584851197187867
47,12/10,tempo_prezzo.csv,0.01073501275523011,0.09091373596694842,0.1501396959330725,44.29276269017489,3.8723407330874897,44.4086125,0.7624882480870254
48,13/10,tempo_prezzo.csv,0.011169918645463295,0.07298648792424726,0.1531021113233996,46.91454208802165,4.6647431933418435,40.449815,0.6184115386068388
49,14/10,tempo_prezzo.csv,0.008585756416835377,0.061329245458870404,0.16777570017821644,54.766883886255904,6.511476677966218,56.7731975,1.0747600372980215
50,15/10,tempo_prezzo.csv,0.007438499548376813,0.07559978400061715,0.1704860002431217,63.129774072081766,7.353800329568051,67.926745,1.4245690395668338
51,18/10,tempo_prezzo.csv,0.004597070597341543,0.06482482117636339,0.17014734659162764,94.79870387514879,13.643395062666002,105.75944,2.8157533088263857
52,19/10,tempo_prezzo.csv,0.00633602840955869,0.06902367167504206,0.1619178001029395,71.42106638787246,7.6210078608790095,76.031365,1.6595748734154483
53,20/10,tempo_prezzo.csv,0.0076734172220804765,0.08297260784934474,0.1783499797694668,52.202386751095965,6.0725315531554225,70.70414,1.4582276283452937
54,21/10,tempo_prezzo.csv,0.008693966672177597,0.09088696460118845,0.16506089083605355,48.62171398527865,12.405543725272278,58.922595,1.0685663781839954
55,22/10,tempo_prezzo.csv,0.0065681141661394216,0.06430934871225716,0.23762746501155518,51.922166321396865,7.327349676790922,95.8751875,2.4549268200221834
56,25/10,tempo_prezzo.csv,0.00962434017311535,0.0582985022640195,0.1879880249149873,36.204312865497066,3.045570239017583,55.0271275,1.0255639324066779
57,26/10,tempo_prezzo.csv,0.008263147871269961,0.061312655504872485,0.1410369523156807,44.240255591054314,3.365641960035702,47.98561,0.8610759859789576
58,28/10,tempo_prezzo.csv,0.011455706475085205,0.0624973440807292,0.18181008948186647,37.21204224386231,6.80467240427432,45.752955,0.7708766831518201
59,29/10,tempo_prezzo.csv,0.009542203963843728,0.08770544355901141,0.15837632136535862,43.61042793900639,5.535870979126968,52.5898675,0.9086244075501081
60,1/10,tempo_segno.csv,0.009973945919064059,0.08112904702656995,0.15815035859020282,38.0429172510519,7.261730093948644,48.080305,0.7989808169949169
61,4/10,tempo_segno.csv,0.008964351342502628,0.12743317329743514,0.16318483443298665,47.15006483555346,9.832316481465025,62.13081,1.1711443352326967
62,5/10,tempo_segno.csv,0.006096342730656242,0.18757897001584287,0.17024682486775694,71.28600777753319,9.05763453240254,105.41106,2.563565057622785
63,6/10,tempo_segno.csv,0.0031178850941370726,0.09839143092007499,0.17236607061109685,151.2275723703067,26.366326254479393,172.5064275,5.468277357188746
64,7/10,tempo_segno.csv,0.003846282668587579,0.1541696856136794,0.13810468774202098,126.51283388377078,12.75029909051825,132.612615,3.646711891727814
65,8/10,tempo_segno.csv,0.00447898826113379,0.10009381851487115,0.15217333718739257,93.74254495788753,12.014150497636187,108.03724,2.7349332623758618
66,11/10,tempo_segno.csv,0.006353026379448191,0.11392513893309626,0.18048405993977906,71.08870281010502,6.142190827531891,93.240605,2.154767326779293
67,12/10,tempo_segno.csv,0.010283291921470428,0.10483442412037813,0.15003186462218843,44.29276269017489,3.8723407330874897,47.746575,0.7771841866881686
68,13/10,tempo_segno.csv,0.010796592487526686,0.08951999426598356,0.15415110640432528,46.91454208802165,4.6647431933418435,45.69484,0.7892989341700765
69,14/10,tempo_segno.csv,0.008274892822432716,0.14207918834128813,0.16746140596054468,54.766883886255904,6.511476677966218,68.7431975,1.3847180827195193
70,15/10,tempo_segno.csv,0.00709593706917525,0.09295756933517442,0.17684952687241015,63.129774072081766,7.353800329568051,76.8416225,1.6487870302882293
71,18/10,tempo_segno.csv,0.004426457667955672,0.10367339328800176,0.16921217760866827,94.79870387514879,13.643395062666002,123.40963,3.375420304740668
72,19/10,tempo_segno.csv,0.006104619964559376,0.08475044992377088,0.163289607915117,71.42106638787246,7.6210078608790095,81.3260475,1.815235552951815
73,20/10,tempo_segno.csv,0.007336501949784828,0.1329155728173961,0.1864816225863963,52.202386751095965,6.0725315531554225,84.963865,1.8516460100360346
74,21/10,tempo_segno.csv,0.00831515812431843,0.12580102673039478,0.16978704944424633,48.62171398527865,12.405543725272278,70.121125,1.3991796325915806
75,22/10,tempo_segno.csv,0.006110886329159551,0.13008757750488553,0.2341298181690401,51.922166321396865,7.327349676790922,117.1984375,3.0739900574883423
76,25/10,tempo_segno.csv,0.009163530452104355,0.08753057248269287,0.1861740980437813,36.204312865497066,3.045570239017583,59.7477425,1.1886333148296377
77,26/10,tempo_segno.csv,0.007832775586307985,0.12409253390330187,0.14080910037207653,44.240255591054314,3.365641960035702,65.9614875,1.2568008290380819
78,28/10,tempo_segno.csv,0.01076582240843982,0.11454034885513742,0.1820152859881687,37.21204224386231,6.80467240427432,56.4608125,1.0143794642116153
79,29/10,tempo_segno.csv,0.008743044381871816,0.1410092542918455,0.16486677846660533,43.61042793900639,5.535870979126968,64.5769025,1.250462977918238
80,1/10,tempo_segno_prezzo.csv,0.010535203807699565,0.059986061330147354,0.16553030303030306,38.0429172510519,7.261730093948644,41.997855,0.6976464661821771
81,4/10,tempo_segno_prezzo.csv,0.009651997223399829,0.06855566623988212,0.16773150741746046,47.15006483555346,9.832316481465025,50.9912625,0.8686188814704082
82,5/10,tempo_segno_prezzo.csv,0.0065877589507699775,0.07280128712508276,0.1792557072546019,71.28600777753319,9.05763453240254,79.2915375,1.7999470407551923
83,6/10,tempo_segno_prezzo.csv,0.0032775516915295733,0.06623907607513291,0.17718619753747863,151.2275723703067,26.366326254479393,143.205045,4.455518376587623
84,7/10,tempo_segno_prezzo.csv,0.004135277409929731,0.0866842038009721,0.14491941380698992,126.51283388377078,12.75029909051825,111.2477175,2.9029233872788445
85,8/10,tempo_segno_prezzo.csv,0.004710009760918585,0.0796967824419348,0.15195392759905513,93.74254495788753,12.014150497636187,97.53259,2.4097413278468642
86,11/10,tempo_segno_prezzo.csv,0.006585927550181526,0.09423439414109464,0.18787372642920885,71.08870281010502,6.142190827531891,82.23414,1.891478143998477
87,12/10,tempo_segno_prezzo.csv,0.010772126023182504,0.08227736841334252,0.15638327395750817,44.29276269017489,3.8723407330874897,42.6861325,0.6978471125371811
88,13/10,tempo_segno_prezzo.csv,0.011169918645463295,0.06773367250545674,0.15714230592776707,46.91454208802165,4.6647431933418435,40.8465625,0.6586817969659357
89,14/10,tempo_segno_prezzo.csv,0.008585756416835377,0.055753859508064,0.17232940874963537,54.766883886255904,6.511476677966218,56.791145,1.087321746619395
90,15/10,tempo_segno_prezzo.csv,0.0074572009928730466,0.06766951124684853,0.17728547994336533,63.129774072081766,7.353800329568051,69.2631525,1.4115374972331642
91,18/10,tempo_segno_prezzo.csv,0.004599532874040709,0.06116992786242578,0.17328752809712716,94.79870387514879,13.643395062666002,112.221435,2.8702435603525425
92,19/10,tempo_segno_prezzo.csv,0.006342801288670993,0.0659375097701466,0.16423015218313183,71.42106638787246,7.6210078608790095,75.54844,1.621845114662291
93,20/10,tempo_segno_prezzo.csv,0.0076734172220804765,0.07005858328135334,0.18895027574387788,52.202386751095965,6.0725315531554225,72.4992625,1.5898901516698365
94,21/10,tempo_segno_prezzo.csv,0.008693966672177597,0.08608858448249215,0.1683199328153949,48.62171398527865,12.405543725272278,58.5715275,1.1013247283568972
95,22/10,tempo_segno_prezzo.csv,0.0065681141661394216,0.05974545944880665,0.24158193114639195,51.922166321396865,7.327349676790922,101.25818,2.6463739358294625
96,25/10,tempo_segno_prezzo.csv,0.00962434017311535,0.0556078021595263,0.1901446752964212,36.204312865497066,3.045570239017583,53.8790925,0.9865982887885315
97,26/10,tempo_segno_prezzo.csv,0.008263147871269961,0.06186502177068215,0.14071047788902402,44.240255591054314,3.365641960035702,51.34782,0.9090545588414797
98,28/10,tempo_segno_prezzo.csv,0.011455706475085205,0.05855232900586589,0.18522689630694608,37.21204224386231,6.80467240427432,44.2489675,0.7669478277708506
99,29/10,tempo_segno_prezzo.csv,0.0095487174136484,0.08374371969708067,0.16171057418782256,43.61042793900639,5.535870979126968,51.0983375,0.9156194465483066
100,1/10,tempo_segno_volume.csv,0.010073070124565382,0.06683582160303007,0.16456510548364242,38.0429172510519,7.261730093948644,46.4055325,0.8278483939299565
101,4/10,tempo_segno_volume.csv,0.009287174709301085,0.07792398114260903,0.16791912418195043,47.15006483555346,9.832316481465025,55.822035,1.031332952600249
102,5/10,tempo_segno_volume.csv,0.0063163711412778135,0.08113448784913033,0.17854872937849298,71.28600777753319,9.05763453240254,85.207365,1.991550568196591
103,6/10,tempo_segno_volume.csv,0.0031878540535566786,0.062370135176149234,0.18198698285329626,151.2275723703067,26.366326254479393,159.7251675,5.036317135191719
104,7/10,tempo_segno_volume.csv,0.003962674526732665,0.08780923884272793,0.15057318243748638,126.51283388377078,12.75029909051825,120.6302925,3.3226829483950073
105,8/10,tempo_segno_volume.csv,0.004572825010600568,0.07875414529799599,0.15594168281828746,93.74254495788753,12.014150497636187,103.905435,2.6321110481933365
106,11/10,tempo_segno_volume.csv,0.0063158016155061125,0.09589407297486034,0.19314302755104787,71.08870281010502,6.142190827531891,96.3858075,2.4031817582543376
107,12/10,tempo_segno_volume.csv,0.010386124840685131,0.08331214689265538,0.15855685401595251,44.29276269017489,3.8723407330874897,48.48139,0.8151980810636016
108,13/10,tempo_segno_volume.csv,0.01095773565898231,0.06834549439705477,0.15853789410896577,46.91454208802165,4.6647431933418435,44.5577825,0.7429414545608639
109,14/10,tempo_segno_volume.csv,0.008325130679984347,0.05912967591474806,0.17316952947398623,54.766883886255904,6.511476677966218,58.865785,1.1076212990288492
110,15/10,tempo_segno_volume.csv,0.0071861942941617305,0.07066424389259035,0.1786755738963887,63.129774072081766,7.353800329568051,71.5024375,1.539109822965086
111,18/10,tempo_segno_volume.csv,0.004484244321584336,0.060583300927726236,0.1762104385348361,94.79870387514879,13.643395062666002,109.2582525,2.9876110547642467
112,19/10,tempo_segno_volume.csv,0.0061809277141163695,0.0693868964716806,0.1643685705280382,71.42106638787246,7.6210078608790095,77.898325,1.7681624475698217
113,20/10,tempo_segno_volume.csv,0.00742970614878391,0.06658310520852934,0.19526548383335182,52.202386751095965,6.0725315531554225,73.277525,1.7010990151501024
114,21/10,tempo_segno_volume.csv,0.008528367306993263,0.07669612502326258,0.17639724470144877,48.62171398527865,12.405543725272278,61.18337,1.2117806819020729
115,22/10,tempo_segno_volume.csv,0.006364041574095965,0.06271325269722262,0.23999749707416423,51.922166321396865,7.327349676790922,99.8667125,2.651023518344233
116,25/10,tempo_segno_volume.csv,0.009355503855430564,0.05056712375148129,0.19706242256275244,36.204312865497066,3.045570239017583,56.566625,1.080455537475014
117,26/10,tempo_segno_volume.csv,0.008052974096766441,0.06244474754363365,0.14317673650967136,44.240255591054314,3.365641960035702,51.772655,0.9622589645494539
118,28/10,tempo_segno_volume.csv,0.01114253790004187,0.06179861403595972,0.1852358436587081,37.21204224386231,6.80467240427432,48.7622375,0.8134627553269638
119,29/10,tempo_segno_volume.csv,0.00912516047683947,0.08364619291187579,0.16667698201915584,43.61042793900639,5.535870979126968,57.06663,1.0776643277946099
120,1/10,tempo_segno_volume_prezzo.csv,0.010531429101928265,0.05592613851942305,0.16891408733750815,38.0429172510519,7.261730093948644,45.2437175,0.773128139002713
121,4/10,tempo_segno_volume_prezzo.csv,0.009654983608679347,0.06410869593255461,0.17160051940800447,47.15006483555346,9.832316481465025,48.90219,0.8878098588751219
122,5/10,tempo_segno_volume_prezzo.csv,0.0065877589507699775,0.07116671591156622,0.1806486087455223,71.28600777753319,9.05763453240254,77.778515,1.7742319802516804
123,6/10,tempo_segno_volume_prezzo.csv,0.0032775516915295733,0.05739153990906905,0.18437285953379418,151.2275723703067,26.366326254479393,152.0725825,4.955489079513751
124,7/10,tempo_segno_volume_prezzo.csv,0.004135277409929731,0.07602318898503994,0.15346803091358202,126.51283388377078,12.75029909051825,109.5180375,2.972319205890184
125,8/10,tempo_segno_volume_prezzo.csv,0.004710009760918585,0.07401683358193054,0.1567351721252791,93.74254495788753,12.014150497636187,99.17591,2.471730218617251
126,11/10,tempo_segno_volume_prezzo.csv,0.006585927550181526,0.08888484338199319,0.1928991553254634,71.08870281010502,6.142190827531891,87.798955,2.0223175688849846
127,12/10,tempo_segno_volume_prezzo.csv,0.010762823669103763,0.07567108691197565,0.16144783620369008,44.29276269017489,3.8723407330874897,45.526485,0.7560370718292423
128,13/10,tempo_segno_volume_prezzo.csv,0.011169918645463295,0.06303378502548627,0.16075721688956957,46.91454208802165,4.6647431933418435,44.290675,0.744224518996342
129,14/10,tempo_segno_volume_prezzo.csv,0.008585756416835377,0.0515723200449592,0.17574469017819958,54.766883886255904,6.511476677966218,58.237775,1.1655303068355796
130,15/10,tempo_segno_volume_prezzo.csv,0.007452516821395112,0.06393825953031376,0.18068686558527064,63.129774072081766,7.353800329568051,66.221405,1.423639944605633
131,18/10,tempo_segno_volume_prezzo.csv,0.004599532874040709,0.057674503413144305,0.1763365755123259,94.79870387514879,13.643395062666002,109.1291725,2.991166660802267
132,19/10,tempo_segno_volume_prezzo.csv,0.006346193161017876,0.06323268735197296,0.1664583903082747,71.42106638787246,7.6210078608790095,75.207925,1.6236185559863001
133,20/10,tempo_segno_volume_prezzo.csv,0.0076734172220804765,0.058435961170161074,0.19849054212084788,52.202386751095965,6.0725315531554225,71.369055,1.5081661252702414
134,21/10,tempo_segno_volume_prezzo.csv,0.008693966672177597,0.0697176405481166,0.1794390172155007,48.62171398527865,12.405543725272278,61.9920175,1.1699154549604982
135,22/10,tempo_segno_volume_prezzo.csv,0.0065681141661394216,0.0547666711614061,0.24589589420257751,51.922166321396865,7.327349676790922,101.16099,2.530548929421186
136,25/10,tempo_segno_volume_prezzo.csv,0.00962434017311535,0.045741901776384535,0.1980523933616788,36.204312865497066,3.045570239017583,57.79631,1.1288182695087434
137,26/10,tempo_segno_volume_prezzo.csv,0.008263147871269961,0.0552366265809662,0.14462817100890404,44.240255591054314,3.365641960035702,51.6750925,0.8745713448241904
138,28/10,tempo_segno_volume_prezzo.csv,0.011462149504598751,0.0546380267059919,0.1885698688717004,37.21204224386231,6.80467240427432,43.47058,0.7711441899271525
139,29/10,tempo_segno_volume_prezzo.csv,0.0095487174136484,0.07357145995986465,0.17038084188118463,43.61042793900639,5.535870979126968,53.8227675,1.0363226138183996
140,1/10,tempo_volume.csv,0.010055839419596915,0.07384935956364527,0.15954558473693004,38.0429172510519,7.261730093948644,46.028625,0.810870146062848
141,4/10,tempo_volume.csv,0.009221308222001078,0.08609183827446779,0.16227240108865085,47.15006483555346,9.832316481465025,55.02813,0.998636880046519
142,5/10,tempo_volume.csv,0.006268381346065499,0.08793576434064747,0.1727062946782359,71.28600777753319,9.05763453240254,83.852505,1.9297919085336703
143,6/10,tempo_volume.csv,0.003183497871466549,0.06707605346292786,0.17877316001232568,151.2275723703067,26.366326254479393,158.61488,4.998120329485583
144,7/10,tempo_volume.csv,0.003950308344090295,0.09638572904375943,0.14446469862951014,126.51283388377078,12.75029909051825,119.620945,3.229607147302256
145,8/10,tempo_volume.csv,0.004544956092303358,0.0842689213168484,0.15326116635370948,93.74254495788753,12.014150497636187,100.4441175,2.5040578419366013
146,11/10,tempo_volume.csv,0.0063343593087935935,0.10329997428307226,0.18553082324153292,71.08870281010502,6.142190827531891,91.3692825,2.1045689458951253
147,12/10,tempo_volume.csv,0.010343028886989342,0.09023841339053379,0.15415134029283473,44.29276269017489,3.8723407330874897,49.149465,0.8640109902585026
148,13/10,tempo_volume.csv,0.010935478917630281,0.07334924159568709,0.1548850201350194,46.91454208802165,4.6647431933418435,42.4761275,0.6966329472854828
149,14/10,tempo_volume.csv,0.008321522040764587,0.06619653080994284,0.16771543558574953,54.766883886255904,6.511476677966218,58.674905,1.1398657259671785
150,15/10,tempo_volume.csv,0.0071861942941617305,0.07706670894326129,0.17295964913903975,63.129774072081766,7.353800329568051,71.2290825,1.5294648486175837
151,18/10,tempo_volume.csv,0.0044679125264484925,0.0665875528593885,0.17211324471869885,94.79870387514879,13.643395062666002,111.6335875,3.022034655117913
152,19/10,tempo_volume.csv,0.006152089793210694,0.07233242504451193,0.162644019202011,71.42106638787246,7.6210078608790095,79.28854,1.7577464903056443
153,20/10,tempo_volume.csv,0.00742970614878391,0.07689879756478035,0.18551503917413056,52.202386751095965,6.0725315531554225,71.6761175,1.4868800899975105
154,21/10,tempo_volume.csv,0.008515889812762108,0.08211343864811285,0.17294687769359146,48.62171398527865,12.405543725272278,62.828645,1.270909728512944
155,22/10,tempo_volume.csv,0.006364041574095965,0.06834136511876825,0.23651422425741295,51.922166321396865,7.327349676790922,98.597015,2.5256971211657326
156,25/10,tempo_volume.csv,0.009290625187917175,0.05541125541125541,0.19465489628598026,36.204312865497066,3.045570239017583,54.15816,1.0592891155079314
157,26/10,tempo_volume.csv,0.00810723942086864,0.06611719981691501,0.14061807946638533,44.240255591054314,3.365641960035702,50.10181,0.9388498701058101
158,28/10,tempo_volume.csv,0.01108797705069455,0.0671230951054558,0.18154386385415208,37.21204224386231,6.80467240427432,47.54073,0.8398064587672689
159,29/10,tempo_volume.csv,0.009131116847907902,0.08822515940339985,0.16273664448561617,43.61042793900639,5.535870979126968,57.3209975,1.0656276150257813
160,1/10,tempo_volume_prezzo.csv,0.010538981220323335,0.06257932239466842,0.16336017289305543,38.0429172510519,7.261730093948644,44.668465,0.761522865574427
161,4/10,tempo_volume_prezzo.csv,0.009646029991731576,0.07326845368684487,0.16398372660862331,47.15006483555346,9.832316481465025,51.5060475,0.9175021686762238
162,5/10,tempo_volume_prezzo.csv,0.0065877589507699775,0.07657337454089015,0.17604131919863175,71.28600777753319,9.05763453240254,78.4436075,1.737391916444496
163,6/10,tempo_volume_prezzo.csv,0.003274787380291286,0.060237672995108765,0.18205682337831677,151.2275723703067,26.366326254479393,149.296835,4.79264455166503
164,7/10,tempo_volume_prezzo.csv,0.004133776946428305,0.08449594743381011,0.14679974473727525,126.51283388377078,12.75029909051825,111.9977225,2.8701216165861743
165,8/10,tempo_volume_prezzo.csv,0.004710009760918585,0.07685680801193268,0.1543445498621671,93.74254495788753,12.014150497636187,97.76257,2.491900609759872
166,11/10,tempo_volume_prezzo.csv,0.0065792277256136915,0.09578287119390913,0.18652406902472138,71.08870281010502,6.142190827531891,88.41639,2.032141038164674
167,12/10,tempo_volume_prezzo.csv,0.01072577436215332,0.08397998774760058,0.15545128283225917,44.29276269017489,3.8723407330874897,43.4734075,0.6837474268882914
168,13/10,tempo_volume_prezzo.csv,0.011169918645463295,0.06773367250545674,0.15714230592776707,46.91454208802165,4.6647431933418435,41.94193,0.6827906271380717
169,14/10,tempo_volume_prezzo.csv,0.008585756416835377,0.0576703984286537,0.17076407142821012,54.766883886255904,6.511476677966218,57.16017,1.0667455037940983
170,15/10,tempo_volume_prezzo.csv,0.007438499548376813,0.07240888402656512,0.17333473803638721,63.129774072081766,7.353800329568051,64.854615,1.3432249478896494
171,18/10,tempo_volume_prezzo.csv,0.004597070597341543,0.06171944052120826,0.1728561600697033,94.79870387514879,13.643395062666002,106.5422975,2.7993459442956117
172,19/10,tempo_volume_prezzo.csv,0.006339413040119353,0.06632338761517036,0.16414242240098276,71.42106638787246,7.6210078608790095,78.51775,1.7419181483919068
173,20/10,tempo_volume_prezzo.csv,0.0076734172220804765,0.0687671808245542,0.190010305341319,52.202386751095965,6.0725315531554225,69.9405675,1.4983872539870684
174,21/10,tempo_volume_prezzo.csv,0.008693966672177597,0.07395150535873098,0.1765633919396113,48.62171398527865,12.405543725272278,58.816745,1.1387260389323146
175,22/10,tempo_volume_prezzo.csv,0.0065681141661394216,0.05725606530510637,0.24373891267448475,51.922166321396865,7.327349676790922,101.3727325,2.6433432842064413
176,25/10,tempo_volume_prezzo.csv,0.00962434017311535,0.0466388018112156,0.19733350990120083,36.204312865497066,3.045570239017583,53.4469525,1.0708082772260945
177,26/10,tempo_volume_prezzo.csv,0.008263147871269961,0.06020792297325316,0.14168990116899402,44.240255591054314,3.365641960035702,50.1313825,0.8755519924471811
178,28/10,tempo_volume_prezzo.csv,0.011462149504598751,0.05879300972545897,0.18497120725201147,37.21204224386231,6.80467240427432,45.12485,0.7987821011590788
179,29/10,tempo_volume_prezzo.csv,0.0095487174136484,0.07901243609837555,0.16574325683589794,43.61042793900639,5.535870979126968,50.7443075,0.9692003009559265
