,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
36,25/10,tempo_prezzo.csv,0.004888759861387599,0.05592843154708919,0.19100681071654182,36.204312865497066,0.0002466177018520499,105.8489325,0.0006814344068123061
37,26/10,tempo_prezzo.csv,0.0042984169003371635,0.06337797575627895,0.1365217065595278,44.240255591054314,0.0002713367020121045,94.5989375,0.0008134925531277454
38,28/10,tempo_prezzo.csv,0.005888416267575904,0.06091448798558589,0.18053333366480748,37.21204224386231,0.0005955275282969811,90.7991775,0.0006417943265832859
39,29/10,tempo_prezzo.csv,0.0049986835422957485,0.08150779928941917,0.1573249618932929,43.61042793900639,0.0005042325814823393,97.1446,0.0004961242745492341
40,1/10,tempo_segno.csv,0.0051806598724515995,0.07425148616160565,0.15782767926401858,38.0429172510519,0.0005495917962980548,91.489,0.0007141574234362273
41,4/10,tempo_segno.csv,0.004667810165541167,0.1389609903127313,0.16191679621239302,47.15006483555346,0.0006941882899169536,120.3496225,0.0010663258693195457
42,5/10,tempo_segno.csv,0.0031270906058516288,0.1455108701987527,0.17510820678285188,71.28600777753319,0.0005835581507425148,195.0005525,0.0020984300383877245
43,6/10,tempo_segno.csv,0.001606206227549094,0.09999293884170846,0.17224798754154694,151.2275723703067,0.0017515062199032442,327.9824775,0.0029092918672586074
44,7/10,tempo_segno.csv,0.0019364212356427625,0.15068002148137347,0.14732804370029376,126.51283388377078,0.0010036489581852542,282.0275075,0.003422882689577245
45,8/10,tempo_segno.csv,0.0023394037600734767,0.10328122119156459,0.15056957900263293,93.74254495788753,0.0009645043313751549,208.375875,0.007072921118944958
46,11/10,tempo_segno.csv,0.0033183399617243707,0.10768520587793501,0.17763461840981676,71.08870281010502,0.0005037612731891741,169.05959,0.0015283666294394194
47,12/10,tempo_segno.csv,0.005259968285283009,0.09753423192126656,0.1549300816500535,44.29276269017489,0.00032069754309731966,92.9151025,0.0008376007231532062
48,13/10,tempo_segno.csv,0.005439234193370326,0.08175308618921573,0.16332945558081782,46.91454208802165,0.0003757446859979946,94.203085,0.0005845500598563261
49,14/10,tempo_segno.csv,0.004276620951178926,0.06511147390439263,0.16820211667632606,54.766883886255904,0.000496678844683294,110.71924,0.0007322504287961354
50,15/10,tempo_segno.csv,0.0036389833946568082,0.09305108004947682,0.1757026174083632,63.129774072081766,0.0005613941151624161,145.200235,0.0012126606627086453
51,18/10,tempo_segno.csv,0.002279490212376819,0.07260455110962837,0.1702653654361081,94.79870387514879,0.0010562427018512622,208.8085175,0.001236301793120926
52,19/10,tempo_segno.csv,0.0031466185106291205,0.07468661705599108,0.16358170522756582,71.42106638787246,0.0006158089733989082,148.947995,0.0011464610977956703
53,20/10,tempo_segno.csv,0.0038844429383132245,0.08163987351568891,0.19662660068454957,52.202386751095965,0.0004838463032950954,140.6719075,0.0008918127704012209
54,21/10,tempo_segno.csv,0.004252566250053687,0.11654098788987259,0.17432578527004028,48.62171398527865,0.0010344259192809218,128.9600825,0.0007922889875955636
55,22/10,tempo_segno.csv,0.0032632539358996757,0.1294097269000558,0.23584529529607942,51.922166321396865,0.0005995663658723559,223.733205,0.00378058907167082
56,25/10,tempo_segno.csv,0.004644660894660894,0.08797909407665505,0.1967367668344934,36.204312865497066,0.0002466177018520499,124.57903,0.0005551638314634514
