2.000000000000000000e+00,2.158150650421675527e+04,1.595632152080085220e+01,3.244624527466306169e-02,1.279024277369265328e-01,2.642760262407617411e-02,1.040000000000000000e+02,1.465567350697976963e+02,5.318802348297725402e-05,2.554785280332227404e-01
5.000000000000000000e+00,2.095475807551532489e+04,1.634301560493774375e+01,3.094594675048032220e-02,1.164325476594495340e-01,2.356544894784786889e-02,1.010000000000000000e+02,1.487122489970537629e+02,5.376312591867521282e-05,2.476375982670124543e-01
6.000000000000000000e+00,2.080176751741772023e+04,1.843480460987322544e+01,2.740735839580939193e-02,1.375752592238697336e-01,2.112797405709977358e-02,1.030000000000000000e+02,1.377478309534421612e+02,5.156163997454813770e-05,2.474474191151755931e-01
7.000000000000000000e+00,2.111085935431553662e+04,1.949253886513123746e+01,2.805303438339012273e-02,1.365240217687938851e-01,1.592492883718553062e-02,1.060000000000000000e+02,1.418247516998080187e+02,6.185140223707890532e-05,2.471471904986589918e-01
8.000000000000000000e+00,2.118264627771050800e+04,1.548066086065573721e+01,3.014795274420225060e-02,1.345573741804727275e-01,2.027603896471097053e-02,1.010000000000000000e+02,1.423163043731370863e+02,3.820507626120297080e-05,2.249673398751356468e-01
9.000000000000000000e+00,2.064561286957043922e+04,1.523255447387580830e+01,3.104954286344245584e-02,1.107040133595830061e-01,2.080321936902677568e-02,1.010000000000000000e+02,1.683018805965668321e+02,4.141919229294095385e-05,2.256521327789543507e-01
1.200000000000000000e+01,2.006902403789010350e+04,1.487773052137648833e+01,3.263488877130530513e-02,9.719710798756342474e-02,3.101196783494388973e-02,9.900000000000000000e+01,1.761793268460572506e+02,4.568741291885341143e-05,2.223343968016061323e-01
1.300000000000000000e+01,2.036248865990879858e+04,1.692761817331657426e+01,2.912156071169839239e-02,1.149653761129155322e-01,2.450610479293338986e-02,1.010000000000000000e+02,1.535799833555687997e+02,4.199191438621146063e-05,2.146390002671049735e-01
1.400000000000000000e+01,1.910767867201219269e+04,1.514499188231006244e+01,3.209030560987498337e-02,1.193422789052279581e-01,3.205287301946883882e-02,1.010000000000000000e+02,1.489306351678208102e+02,5.997703788023156312e-05,2.476120728695161144e-01
1.500000000000000000e+01,1.926452208698249524e+04,1.527481163037951362e+01,3.316964477794759336e-02,1.209754898273921880e-01,2.116659910958964066e-02,9.700000000000000000e+01,1.434250415142108181e+02,4.106622395500307782e-05,2.050916959205907053e-01
1.600000000000000000e+01,1.921626762176289049e+04,1.310871941078641001e+01,3.979881363583361725e-02,1.226300658185759951e-01,1.830614508925413816e-02,9.700000000000000000e+01,1.369316844856260218e+02,3.825241836238309966e-05,2.381090211800357404e-01
2.000000000000000000e+01,1.895436002182071752e+04,1.303762074224707668e+01,3.555331424999354228e-02,1.251866859865972403e-01,2.682713561896791707e-02,9.400000000000000000e+01,1.451469699479615656e+02,4.315652514694646151e-05,2.194148277803457392e-01
2.100000000000000000e+01,1.965675380494919955e+04,1.478614324514636280e+01,2.986298080193450916e-02,1.305338622004909577e-01,2.284969194168242484e-02,1.040000000000000000e+02,1.594408334171612580e+02,4.100452659744616612e-05,2.084568544391572076e-01
2.200000000000000000e+01,2.004310096952381718e+04,1.324492521480404505e+01,3.690066589464199159e-02,1.052389808754985029e-01,2.219149963482994203e-02,9.900000000000000000e+01,1.700467624074958621e+02,4.110219056421847878e-05,2.454214324347178400e-01
2.300000000000000000e+01,2.017111488483216453e+04,1.397039477603937030e+01,3.493176972413351844e-02,1.189301740662891960e-01,2.068919063217885060e-02,1.030000000000000000e+02,1.548556886834046509e+02,3.837667758234364709e-05,2.289285441648161445e-01
2.600000000000000000e+01,2.066525419009832694e+04,1.446159737795411360e+01,3.492216550943672698e-02,9.992697138971139148e-02,2.701934560003060870e-02,1.010000000000000000e+02,1.718440296705192338e+02,3.845796752037407431e-05,2.307630280263778810e-01
2.700000000000000000e+01,2.061699058077110749e+04,1.727310883357735349e+01,2.818408116170489225e-02,1.216980674893887587e-01,2.213108249545314016e-02,9.600000000000000000e+01,1.493403153977549778e+02,4.143525944407645085e-05,2.197016466719032002e-01
2.800000000000000000e+01,2.018853825246274573e+04,1.749366777853980892e+01,2.799138549832465989e-02,1.264026036625873206e-01,1.845193995415512697e-02,9.400000000000000000e+01,1.432816279849117791e+02,4.253127087883088440e-05,2.302065246324868641e-01
2.900000000000000000e+01,2.027604648145005558e+04,1.583274625296472138e+01,3.052988568060957530e-02,1.162793682093663933e-01,2.573065064897700135e-02,9.900000000000000000e+01,1.568700448278288491e+02,3.768572606709739151e-05,2.282198214977115280e-01
3.000000000000000000e+01,2.048450140022091364e+04,1.597069391006557559e+01,2.988423484615169295e-02,1.218482227185106181e-01,2.056300712038416911e-02,9.900000000000000000e+01,1.537777590716658551e+02,3.780061647667913691e-05,2.279652521435875101e-01
