2.000000000000000000e+00,2.158150650421675527e+04,1.595632152080085220e+01,2.833147403122428520e-01,3.250024948500158661e+00,1.076833071121038543e+00,1.040000000000000000e+02,1.465567350697976963e+02,1.147282453438296823e+00,2.554785280332227404e-01
5.000000000000000000e+00,2.095475807551532489e+04,1.634301560493774375e+01,3.054042126349418296e-01,3.488645294679734832e+00,1.104842134925240416e+00,1.010000000000000000e+02,1.487122489970537629e+02,1.127084775899205749e+00,2.476375982670124543e-01
6.000000000000000000e+00,2.080176751741772023e+04,1.843480460987322544e+01,4.361176301318024917e-01,6.211616155945696605e+00,1.446890362494304361e+00,1.030000000000000000e+02,1.377478309534421612e+02,1.073212549173077734e+00,2.474474191151755931e-01
7.000000000000000000e+00,2.111085935431553662e+04,1.949253886513123746e+01,2.174444883350422630e-01,2.903322974238699672e+00,5.559828144158678320e-01,1.060000000000000000e+02,1.418247516998080187e+02,1.305770684567723938e+00,2.471471904986589918e-01
8.000000000000000000e+00,2.118264627771050800e+04,1.548066086065573721e+01,2.770554498212828842e-01,3.878362605914241978e+00,7.744744391774910364e-01,1.010000000000000000e+02,1.423163043731370863e+02,8.097373489581503048e-01,2.249673398751356468e-01
9.000000000000000000e+00,2.064561286957043922e+04,1.523255447387580830e+01,4.379211207457252009e-01,5.796156204589304473e+00,1.318755330476314214e+00,1.010000000000000000e+02,1.683018805965668321e+02,8.550016933801831698e-01,2.256521327789543507e-01
1.200000000000000000e+01,2.006902403789010350e+04,1.487773052137648833e+01,3.272925885572151583e-01,3.861238296410452797e+00,1.385395242403084204e+00,9.900000000000000000e+01,1.761793268460572506e+02,9.168434118230631702e-01,2.223343968016061323e-01
1.300000000000000000e+01,2.036248865990879858e+04,1.692761817331657426e+01,3.601808286946044380e-01,4.910985043512342330e+00,1.203113230931424749e+00,1.010000000000000000e+02,1.535799833555687997e+02,8.547359527762349307e-01,2.146390002671049735e-01
1.400000000000000000e+01,1.910767867201219269e+04,1.514499188231006244e+01,4.055641002972769082e-01,4.864776264322935972e+00,1.681834801171084859e+00,1.010000000000000000e+02,1.489306351678208102e+02,1.146222317649485012e+00,2.476120728695161144e-01
1.500000000000000000e+01,1.926452208698249524e+04,1.527481163037951362e+01,4.977339535497984357e-01,5.828568603039594009e+00,1.313851188806474779e+00,9.700000000000000000e+01,1.434250415142108181e+02,7.910016491948502759e-01,2.050916959205907053e-01
1.600000000000000000e+01,1.921626762176289049e+04,1.310871941078641001e+01,4.438985698347686637e-01,4.187402696170075878e+00,1.037593062846529302e+00,9.700000000000000000e+01,1.369316844856260218e+02,7.352228100617967943e-01,2.381090211800357404e-01
2.000000000000000000e+01,1.895436002182071752e+04,1.303762074224707668e+01,3.278737963302654213e-01,3.690981237664307191e+00,1.080503560521180795e+00,9.400000000000000000e+01,1.451469699479615656e+02,8.171827813119184603e-01,2.194148277803457392e-01
2.100000000000000000e+01,1.965675380494919955e+04,1.478614324514636280e+01,3.173516081261928967e-01,4.738112558616726311e+00,9.679445312348430308e-01,1.040000000000000000e+02,1.594408334171612580e+02,8.057145174269942922e-01,2.084568544391572076e-01
2.200000000000000000e+01,2.004310096952381718e+04,1.324492521480404505e+01,4.666342045130495442e-01,5.080962388185685796e+00,1.074413303231072092e+00,9.900000000000000000e+01,1.700467624074958621e+02,8.226345034759460217e-01,2.454214324347178400e-01
2.300000000000000000e+01,2.017111488483216453e+04,1.397039477603937030e+01,3.135494087790088313e-01,3.618710390549753964e+00,7.564726763595870374e-01,1.030000000000000000e+02,1.548556886834046509e+02,7.742481536347346482e-01,2.289285441648161445e-01
2.600000000000000000e+01,2.066525419009832694e+04,1.446159737795411360e+01,2.695604116871654909e-01,2.977674838473133079e+00,7.376942404588657798e-01,1.010000000000000000e+02,1.718440296705192338e+02,7.947142161335242205e-01,2.307630280263778810e-01
2.700000000000000000e+01,2.061699058077110749e+04,1.727310883357735349e+01,2.478206877421788856e-01,3.642574583572006919e+00,7.024448004105063870e-01,9.600000000000000000e+01,1.493403153977549778e+02,8.534497731150223476e-01,2.197016466719032002e-01
2.800000000000000000e+01,2.018853825246274573e+04,1.749366777853980892e+01,3.834004917055232609e-01,5.584468579555315060e+00,1.143398014798325368e+00,9.400000000000000000e+01,1.432816279849117791e+02,8.586370434544425834e-01,2.302065246324868641e-01
2.900000000000000000e+01,2.027604648145005558e+04,1.583274625296472138e+01,3.934935424856323416e-01,5.206921107189630860e+00,1.163400966204463982e+00,9.900000000000000000e+01,1.568700448278288491e+02,7.622728208920716009e-01,2.282198214977115280e-01
3.000000000000000000e+01,2.048450140022091364e+04,1.597069391006557559e+01,3.883601290958221819e-01,5.332189324688259902e+00,1.094882476787636616e+00,9.900000000000000000e+01,1.537777590716658551e+02,7.742216561422891052e-01,2.279652521435875101e-01
