,key,Datetime,BidPrice_0,BidVolume_0,AskPrice_0,AskVolume_0,BidPrice_1,BidVolume_1,AskPrice_1,AskVolume_1,BidPrice_2,BidVolume_2,AskPrice_2,AskVolume_2,BidPrice_3,BidVolume_3,AskPrice_3,AskVolume_3,BidPrice_4,BidVolume_4,AskPrice_4,AskVolume_4,BidPrice_5,BidVolume_5,AskPrice_5,AskVolume_5,BidPrice_6,BidVolume_6,AskPrice_6,AskVolume_6,BidPrice_7,BidVolume_7,AskPrice_7,AskVolume_7,BidPrice_8,BidVolume_8,AskPrice_8,AskVolume_8,BidPrice_9,BidVolume_9,AskPrice_9,AskVolume_9
0,Germany_Baseload#19#0#10000106,2021-10-11 06:00:00.940000,52.0,1.0,126.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Germany_Baseload#19#0#10000106,2021-10-11 06:00:28.589000,114.0,2.0,126.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Germany_Baseload#19#0#10000106,2021-10-11 06:00:32.289000,114.0,2.0,126.0,1.0,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Germany_Baseload#19#0#10000106,2021-10-11 06:01:09.353000,114.0,2.0,126.0,1.0,101.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
4,Germany_Baseload#19#0#10000106,2021-10-11 06:01:13.894000,114.0,1.0,126.0,1.0,101.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5,Germany_Baseload#19#0#10000106,2021-10-11 06:01:14.087000,115.0,1.0,126.0,1.0,114.0,1.0,,,101.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
6,Germany_Baseload#19#0#10000106,2021-10-11 06:01:37.474000,115.0,2.0,126.0,1.0,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
7,Germany_Baseload#19#0#10000106,2021-10-11 06:02:14.969000,115.2,1.0,126.0,1.0,115.0,2.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
8,Germany_Baseload#19#0#10000106,2021-10-11 06:02:18.373000,115.2,1.0,126.0,1.0,115.0,2.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
9,Germany_Baseload#19#0#10000106,2021-10-11 06:02:37.808000,116.5,1.0,126.0,1.0,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
10,Germany_Baseload#19#0#10000106,2021-10-11 06:02:44.427000,116.25,1.0,126.0,1.0,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
11,Germany_Baseload#19#0#10000106,2021-10-11 06:03:14.724000,116.25,1.0,126.0,1.0,116.0,2.0,,,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
12,Germany_Baseload#19#0#10000106,2021-10-11 06:03:20.583000,116.5,2.0,126.0,1.0,116.25,1.0,,,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
13,Germany_Baseload#19#0#10000106,2021-10-11 06:04:02.724000,117.0,1.0,126.0,1.0,116.5,2.0,,,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
14,Germany_Baseload#19#0#10000106,2021-10-11 06:04:06.061000,117.0,2.0,126.0,1.0,116.5,2.0,,,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
15,Germany_Baseload#19#0#10000106,2021-10-11 06:04:10.099000,117.1,2.0,126.0,1.0,117.0,2.0,,,115.2,1.0,,,115.0,1.0,,,114.0,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
