,key,Datetime,BidPrice_0,BidVolume_0,AskPrice_0,AskVolume_0,BidPrice_1,BidVolume_1,AskPrice_1,AskVolume_1,BidPrice_2,BidVolume_2,AskPrice_2,AskVolume_2,BidPrice_3,BidVolume_3,AskPrice_3,AskVolume_3,BidPrice_4,BidVolume_4,AskPrice_4,AskVolume_4,BidPrice_5,BidVolume_5,AskPrice_5,AskVolume_5,BidPrice_6,BidVolume_6,AskPrice_6,AskVolume_6,BidPrice_7,BidVolume_7,AskPrice_7,AskVolume_7,BidPrice_8,BidVolume_8,AskPrice_8,AskVolume_8,BidPrice_9,BidVolume_9,AskPrice_9,AskVolume_9
0,Germany_Baseload#19#0#10000106,2021-10-21 06:00:00.161000,52.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Germany_Baseload#19#0#10000106,2021-10-21 06:00:00.162000,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Germany_Baseload#19#0#10000106,2021-10-21 06:00:35.323000,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Germany_Baseload#19#0#10000106,2021-10-21 06:00:55.055000,120.0,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Germany_Baseload#19#0#10000106,2021-10-21 06:01:02.927000,120.0,1.0,127.0,1.0,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Germany_Baseload#19#0#10000106,2021-10-21 06:01:33.026000,120.0,1.0,126.5,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Germany_Baseload#19#0#10000106,2021-10-21 06:01:41.495000,121.0,1.0,126.5,1.0,120.0,1.0,127.0,1.0,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
7,Germany_Baseload#19#0#10000106,2021-10-21 06:02:28.050000,121.0,1.0,126.25,1.0,120.0,1.0,126.5,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
8,Germany_Baseload#19#0#10000106,2021-10-21 06:02:31.166000,121.0,1.0,126.25,1.0,119.0,5.0,126.5,1.0,52.0,1.0,127.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Germany_Baseload#19#0#10000106,2021-10-21 06:02:31.283000,121.5,1.0,126.25,1.0,121.0,1.0,126.5,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10,Germany_Baseload#19#0#10000106,2021-10-21 06:07:22.899000,121.75,1.0,126.25,1.0,121.5,1.0,126.5,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11,Germany_Baseload#19#0#10000106,2021-10-21 06:07:28.337000,121.75,1.0,126.0,1.0,121.5,1.0,126.25,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12,Germany_Baseload#19#0#10000106,2021-10-21 06:07:31.503000,121.75,1.0,126.0,1.0,119.0,5.0,126.25,1.0,52.0,1.0,127.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Germany_Baseload#19#0#10000106,2021-10-21 06:07:31.618000,122.0,1.0,126.0,1.0,121.75,1.0,126.25,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14,Germany_Baseload#19#0#10000106,2021-10-21 06:07:37.179000,122.0,1.0,126.0,1.0,121.75,1.0,126.25,1.0,119.0,5.0,127.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
15,Germany_Baseload#19#0#10000106,2021-10-21 06:07:51.781000,122.0,1.0,126.0,1.0,121.75,1.0,127.0,1.0,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
16,Germany_Baseload#19#0#10000106,2021-10-21 06:07:55.291000,122.0,1.0,126.0,1.0,121.75,1.0,127.0,1.0,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
17,Germany_Baseload#19#0#10000106,2021-10-21 06:07:55.409000,122.5,1.0,126.0,1.0,122.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
18,Germany_Baseload#19#0#10000106,2021-10-21 06:08:06.743000,122.5,1.0,126.5,1.0,122.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
19,Germany_Baseload#19#0#10000106,2021-10-21 06:08:47.477000,122.5,1.0,126.75,1.0,122.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
20,Germany_Baseload#19#0#10000106,2021-10-21 06:08:50.906000,123.0,1.0,126.75,1.0,122.5,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
21,Germany_Baseload#19#0#10000106,2021-10-21 06:10:09.946000,123.0,1.0,126.75,1.0,121.75,1.0,127.0,1.0,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
22,Germany_Baseload#19#0#10000106,2021-10-21 06:10:10.055000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
23,Germany_Baseload#19#0#10000106,2021-10-21 06:11:49.650000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,116.55,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
24,Germany_Baseload#19#0#10000106,2021-10-21 06:13:58.390000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,116.7,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
25,Germany_Baseload#19#0#10000106,2021-10-21 06:13:58.920000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,116.85,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
26,Germany_Baseload#19#0#10000106,2021-10-21 06:14:08.388000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,117.1,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
27,Germany_Baseload#19#0#10000106,2021-10-21 06:15:07.226000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,117.3,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
28,Germany_Baseload#19#0#10000106,2021-10-21 06:15:07.338000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,117.5,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
29,Germany_Baseload#19#0#10000106,2021-10-21 06:15:07.443000,123.25,1.0,126.75,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
30,Germany_Baseload#19#0#10000106,2021-10-21 06:22:22.722000,123.25,1.0,126.0,1.0,123.0,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
31,Germany_Baseload#19#0#10000106,2021-10-21 06:23:21.582000,125.0,1.0,126.0,1.0,123.25,1.0,127.0,1.0,123.0,1.0,,,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,
32,Germany_Baseload#19#0#10000106,2021-10-21 06:23:30.402000,125.0,1.0,126.0,1.0,123.25,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
33,Germany_Baseload#19#0#10000106,2021-10-21 06:24:09.659000,125.0,1.0,126.5,1.0,123.25,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
34,Germany_Baseload#19#0#10000106,2021-10-21 06:24:51.509000,125.0,2.0,126.5,1.0,123.25,1.0,127.0,1.0,121.75,1.0,,,119.0,5.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,
