,key,Datetime,BidPrice_0,BidVolume_0,AskPrice_0,AskVolume_0,BidPrice_1,BidVolume_1,AskPrice_1,AskVolume_1,BidPrice_2,BidVolume_2,AskPrice_2,AskVolume_2,BidPrice_3,BidVolume_3,AskPrice_3,AskVolume_3,BidPrice_4,BidVolume_4,AskPrice_4,AskVolume_4,BidPrice_5,BidVolume_5,AskPrice_5,AskVolume_5,BidPrice_6,BidVolume_6,AskPrice_6,AskVolume_6,BidPrice_7,BidVolume_7,AskPrice_7,AskVolume_7,BidPrice_8,BidVolume_8,AskPrice_8,AskVolume_8,BidPrice_9,BidVolume_9,AskPrice_9,AskVolume_9
0,Germany_Baseload#19#0#10000106,2021-10-29 06:00:01.450000,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Germany_Baseload#19#0#10000106,2021-10-29 06:00:33.145000,112.0,1.0,,,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Germany_Baseload#19#0#10000106,2021-10-29 06:01:49.891000,112.0,1.0,120.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Germany_Baseload#19#0#10000106,2021-10-29 06:02:50.540000,112.5,1.0,120.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Germany_Baseload#19#0#10000106,2021-10-29 06:03:14.380000,112.5,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Germany_Baseload#19#0#10000106,2021-10-29 06:04:46.625000,112.5,1.0,129.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Germany_Baseload#19#0#10000106,2021-10-29 06:06:55.702000,112.75,1.0,129.0,1.0,112.5,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
7,Germany_Baseload#19#0#10000106,2021-10-29 06:06:58.098000,112.75,1.0,120.0,1.0,112.5,1.0,129.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
8,Germany_Baseload#19#0#10000106,2021-10-29 06:07:31.227000,113.0,1.0,120.0,1.0,112.75,1.0,129.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
9,Germany_Baseload#19#0#10000106,2021-10-29 06:11:48.660000,113.0,1.0,120.0,1.0,112.75,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10,Germany_Baseload#19#0#10000106,2021-10-29 06:11:48.691000,113.0,1.0,119.0,1.0,112.75,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11,Germany_Baseload#19#0#10000106,2021-10-29 06:12:23.073000,113.0,1.0,119.0,1.0,105.55,10.0,120.0,1.0,52.0,1.0,130.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Germany_Baseload#19#0#10000106,2021-10-29 06:12:23.157000,113.25,1.0,119.0,1.0,113.0,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
13,Germany_Baseload#19#0#10000106,2021-10-29 06:12:58.030000,113.72,1.0,119.0,1.0,113.25,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14,Germany_Baseload#19#0#10000106,2021-10-29 06:13:05.418000,113.72,1.0,120.0,2.0,113.25,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
15,Germany_Baseload#19#0#10000106,2021-10-29 06:17:24.715000,113.72,1.0,120.0,1.0,113.25,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
16,Germany_Baseload#19#0#10000106,2021-10-29 06:17:25.077000,113.72,1.0,119.0,1.0,113.25,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
17,Germany_Baseload#19#0#10000106,2021-10-29 06:17:51.984000,113.72,1.0,117.0,1.0,113.25,1.0,119.0,1.0,105.55,10.0,120.0,1.0,52.0,1.0,130.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
18,Germany_Baseload#19#0#10000106,2021-10-29 06:18:05.818000,113.72,1.0,117.0,1.0,113.25,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
19,Germany_Baseload#19#0#10000106,2021-10-29 06:18:12.788000,113.72,1.0,120.0,1.0,113.25,1.0,130.0,1.0,105.55,10.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
20,Germany_Baseload#19#0#10000106,2021-10-29 06:18:31.906000,113.72,1.0,119.0,1.0,113.25,1.0,120.0,1.0,105.55,10.0,130.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
21,Germany_Baseload#19#0#10000106,2021-10-29 06:18:45.646000,113.72,1.0,118.0,1.0,113.25,1.0,119.0,1.0,105.55,10.0,120.0,1.0,52.0,1.0,130.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
22,Germany_Baseload#19#0#10000106,2021-10-29 06:18:53.320000,113.72,1.0,118.0,2.0,113.25,1.0,119.0,1.0,105.55,10.0,120.0,1.0,52.0,1.0,130.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
23,Germany_Baseload#19#0#10000106,2021-10-29 06:18:56.891000,113.72,1.0,118.0,2.0,113.25,1.0,119.0,1.0,105.55,10.0,120.0,1.0,52.0,1.0,123.43,1.0,48.0,3.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,
24,Germany_Baseload#19#0#10000106,2021-10-29 06:18:59.829000,113.72,1.0,118.0,2.0,113.25,1.0,120.0,1.0,105.55,10.0,123.43,1.0,52.0,1.0,130.0,1.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
25,Germany_Baseload#19#0#10000106,2021-10-29 06:18:59.858000,113.72,1.0,117.0,1.0,113.25,1.0,118.0,2.0,105.55,10.0,120.0,1.0,52.0,1.0,123.43,1.0,48.0,3.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,
26,Germany_Baseload#19#0#10000106,2021-10-29 06:19:18.274000,113.72,1.0,117.0,2.0,113.25,1.0,118.0,2.0,105.55,10.0,120.0,1.0,52.0,1.0,123.43,1.0,48.0,3.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,
