,key,Datetime,BidPrice_0,BidVolume_0,AskPrice_0,AskVolume_0,BidPrice_1,BidVolume_1,AskPrice_1,AskVolume_1,BidPrice_2,BidVolume_2,AskPrice_2,AskVolume_2,BidPrice_3,BidVolume_3,AskPrice_3,AskVolume_3,BidPrice_4,BidVolume_4,AskPrice_4,AskVolume_4,BidPrice_5,BidVolume_5,AskPrice_5,AskVolume_5,BidPrice_6,BidVolume_6,AskPrice_6,AskVolume_6,BidPrice_7,BidVolume_7,AskPrice_7,AskVolume_7,BidPrice_8,BidVolume_8,AskPrice_8,AskVolume_8,BidPrice_9,BidVolume_9,AskPrice_9,AskVolume_9
0,Germany_Baseload#19#0#10000106,2021-10-12 05:59:56.865000,120.0,1.0,124.0,1.0,112.5,1.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Germany_Baseload#19#0#10000106,2021-10-12 05:59:56.896000,120.0,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Germany_Baseload#19#0#10000106,2021-10-12 05:59:56.927000,120.0,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,
3,Germany_Baseload#19#0#10000106,2021-10-12 06:00:00.997000,120.0,1.0,124.0,1.0,115.5,1.0,,,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,,,,,,,,,,,,
4,Germany_Baseload#19#0#10000106,2021-10-12 06:00:00.998000,120.0,1.0,123.25,1.0,115.5,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
5,Germany_Baseload#19#0#10000106,2021-10-12 06:01:07.126000,120.0,1.0,123.25,1.0,115.5,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
6,Germany_Baseload#19#0#10000106,2021-10-12 06:01:43.995000,120.0,1.0,123.25,1.0,115.5,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
7,Germany_Baseload#19#0#10000106,2021-10-12 06:01:49.737000,120.0,1.0,123.25,1.0,115.5,1.0,124.0,1.0,112.5,1.0,,,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
8,Germany_Baseload#19#0#10000106,2021-10-12 06:02:38.501000,120.0,1.0,122.0,1.0,115.5,1.0,123.25,1.0,112.5,1.0,124.0,1.0,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
9,Germany_Baseload#19#0#10000106,2021-10-12 06:02:45.173000,120.0,1.0,122.0,2.0,115.5,1.0,123.25,1.0,112.5,1.0,124.0,1.0,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
10,Germany_Baseload#19#0#10000106,2021-10-12 06:03:21.219000,120.0,1.0,120.0,2.0,115.5,1.0,122.0,2.0,112.5,1.0,123.25,1.0,112.47,1.0,124.0,1.0,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
11,Germany_Baseload#19#0#10000106,2021-10-12 06:03:31.964000,120.0,1.0,120.0,2.0,115.5,2.0,122.0,2.0,112.5,1.0,123.25,1.0,112.47,1.0,124.0,1.0,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,,,,,
12,Germany_Baseload#19#0#10000106,2021-10-12 06:03:44.069000,120.0,1.0,120.0,2.0,115.75,1.0,122.0,2.0,115.5,2.0,123.25,1.0,112.5,1.0,124.0,1.0,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,
13,Germany_Baseload#19#0#10000106,2021-10-12 06:03:44.914000,120.0,1.0,120.0,3.0,115.75,1.0,122.0,2.0,115.5,2.0,123.25,1.0,112.5,1.0,124.0,1.0,112.47,1.0,,,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,
14,Germany_Baseload#19#0#10000106,2021-10-12 06:03:44.961000,120.0,1.0,120.0,3.0,115.75,1.0,120.03,1.0,115.5,2.0,122.0,2.0,112.5,1.0,123.25,1.0,112.47,1.0,124.0,1.0,112.44,1.0,,,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,
15,Germany_Baseload#19#0#10000106,2021-10-12 06:03:44.992000,120.0,1.0,120.0,3.0,115.75,1.0,120.03,1.0,115.5,2.0,120.06,1.0,112.5,1.0,122.0,2.0,112.47,1.0,123.25,1.0,112.44,1.0,124.0,1.0,100.0,1.0,,,52.0,1.0,,,48.0,3.0,,,,,,
16,Germany_Baseload#19#0#10000106,2021-10-12 06:04:07.975000,120.0,1.0,120.0,3.0,115.5,2.0,120.03,1.0,112.5,1.0,120.06,1.0,112.47,1.0,122.0,2.0,112.44,1.0,123.25,1.0,100.0,1.0,124.0,1.0,52.0,1.0,,,48.0,3.0,,,,,,,,,,
