,DateTime,Action,Volume,Price,AggressorAction
0,2021-10-20T06:30:38.25Z,Update,1.0,125.00,Sell
1,2021-10-20T06:36:34Z,Insert,1.0,125.00,Sell
2,2021-10-20T06:47:06Z,Insert,1.0,125.00,Sell
3,2021-10-20T06:47:10Z,Insert,1.0,125.00,Sell
4,2021-10-20T06:51:03Z,Insert,1.0,126.00,Sell
5,2021-10-20T06:53:53Z,Insert,1.0,126.95,Sell
6,2021-10-20T07:03:49.347Z,Update,1.0,125.10,Sell
7,2021-10-20T07:08:30Z,Update,1.0,126.00,Sell
8,2021-10-20T07:08:52.11Z,Update,1.0,126.00,Sell
9,2021-10-20T07:19:26Z,Insert,1.0,126.00,Sell
10,2021-10-20T07:37:22.218Z,Update,1.0,127.00,Sell
11,2021-10-20T07:54:42.126Z,Update,1.0,127.00,Sell
12,2021-10-20T07:54:53Z,Insert,1.0,127.00,Sell
13,2021-10-20T07:54:54Z,Insert,1.0,127.00,Sell
14,2021-10-20T08:02:49.833Z,Update,2.0,126.50,Buy
15,2021-10-20T08:02:49.857Z,Update,2.0,126.50,Sell
16,2021-10-20T08:02:49.937Z,Update,1.0,126.50,Buy
17,2021-10-20T08:02:59.249Z,Update,1.0,126.50,Sell
18,2021-10-20T08:09:13.282Z,Update,2.0,126.31,Buy
19,2021-10-20T08:15:35Z,Insert,1.0,126.00,Sell
20,2021-10-20T08:15:37Z,Insert,1.0,126.00,Sell
21,2021-10-20T08:15:50Z,Insert,1.0,126.00,Sell
22,2021-10-20T08:18:37.394Z,Update,1.0,125.70,Sell
23,2021-10-20T08:19:13Z,Insert,1.0,125.70,Sell
24,2021-10-20T08:21:45Z,Insert,1.0,125.25,Sell
25,2021-10-20T08:21:46.347Z,Update,1.0,125.25,Sell
26,2021-10-20T08:22:08.538Z,Update,1.0,125.10,Sell
27,2021-10-20T08:23:04Z,Insert,1.0,124.80,Sell
28,2021-10-20T08:23:07Z,Insert,1.0,124.80,Sell
29,2021-10-20T08:30:24Z,Insert,1.0,125.25,Sell
30,2021-10-20T08:30:27Z,Insert,1.0,125.25,Sell
31,2021-10-20T08:30:34Z,Insert,3.0,125.25,Sell
32,2021-10-20T08:33:56Z,Insert,1.0,125.25,Sell
33,2021-10-20T08:34:04Z,Insert,1.0,125.25,Sell
34,2021-10-20T08:36:16Z,Insert,1.0,125.50,Sell
35,2021-10-20T08:36:16Z,Insert,2.0,125.25,Sell
36,2021-10-20T08:36:17.412Z,Update,2.0,125.50,Buy
37,2021-10-20T08:36:17Z,Insert,2.0,125.60,Sell
38,2021-10-20T08:37:20Z,Insert,1.0,125.50,Sell
39,2021-10-20T08:40:26Z,Insert,1.0,125.25,Sell
40,2021-10-20T08:40:27Z,Insert,1.0,125.25,Sell
41,2021-10-20T08:40:27Z,Insert,1.0,125.25,Sell
42,2021-10-20T08:40:32Z,Insert,1.0,125.25,Sell
43,2021-10-20T08:40:35Z,Insert,1.0,125.25,Sell
