,DateTime,Action,Volume,Price,AggressorAction
0,2021-10-18T06:39:24Z,Insert,1.0,125.15,Sell
1,2021-10-18T06:39:28Z,Insert,1.0,125.00,Sell
2,2021-10-18T06:51:19Z,Insert,1.0,125.15,Sell
3,2021-10-18T06:51:25.504Z,Update,1.0,125.25,Sell
4,2021-10-18T06:51:25Z,Update,1.0,125.25,Sell
5,2021-10-18T06:51:44Z,Update,1.0,125.25,Buy
6,2021-10-18T06:51:44Z,Update,1.0,125.25,Sell
7,2021-10-18T06:53:03Z,Insert,1.0,125.25,Sell
8,2021-10-18T07:05:38.061Z,Update,1.0,125.85,Sell
9,2021-10-18T07:05:41.077Z,Update,1.0,125.85,Sell
10,2021-10-18T07:05:41.092Z,Update,1.0,125.85,Sell
11,2021-10-18T07:05:41.17Z,Update,1.0,125.85,Sell
12,2021-10-18T07:05:44Z,Insert,1.0,125.80,Sell
13,2021-10-18T07:06:01.077Z,Update,1.0,125.40,Sell
14,2021-10-18T07:06:03.786Z,Update,1.0,125.30,Sell
15,2021-10-18T07:06:06Z,Insert,1.0,125.25,Sell
16,2021-10-18T07:06:12Z,Insert,2.0,125.00,Sell
17,2021-10-18T07:16:24Z,Insert,3.0,126.25,Sell
18,2021-10-18T07:16:42Z,Insert,1.0,126.50,Sell
19,2021-10-18T07:21:11.575Z,Update,1.0,126.00,Buy
20,2021-10-18T07:32:04.317Z,Update,2.0,127.00,Buy
21,2021-10-18T07:32:05Z,Insert,1.0,127.00,Sell
22,2021-10-18T07:32:18Z,Insert,1.0,126.00,Sell
23,2021-10-18T07:33:32Z,Insert,1.0,126.00,Sell
24,2021-10-18T07:40:21Z,Insert,1.0,127.00,Sell
25,2021-10-18T07:42:19.798Z,Update,1.0,127.25,Sell
26,2021-10-18T07:42:26.715Z,Update,1.0,127.25,Buy
27,2021-10-18T07:45:04.573Z,Update,1.0,127.25,Buy
28,2021-10-18T07:46:51Z,Insert,1.0,128.00,Sell
29,2021-10-18T07:46:55.952Z,Update,2.0,128.00,Buy
30,2021-10-18T07:55:00.59Z,Update,1.0,128.00,Sell
31,2021-10-18T07:59:51.732Z,Update,1.0,128.40,Buy
32,2021-10-18T07:59:55.998Z,Update,1.0,128.50,Buy
33,2021-10-18T07:59:56.151Z,Update,1.0,128.50,Sell
34,2021-10-18T08:05:22.998Z,Update,1.0,128.50,Buy
35,2021-10-18T08:12:04Z,Insert,2.0,128.25,Sell
36,2021-10-18T08:13:47.889Z,Update,1.0,128.25,Buy
37,2021-10-18T08:13:51.222Z,Update,1.0,128.25,Buy
38,2021-10-18T08:16:30Z,Insert,1.0,128.25,Sell
39,2021-10-18T08:17:50Z,Insert,1.0,128.50,Sell
40,2021-10-18T08:20:53Z,Insert,1.0,128.50,Sell
41,2021-10-18T08:21:33.483Z,Update,1.0,128.25,Sell
42,2021-10-18T08:23:27.718Z,Update,1.0,128.50,Buy
43,2021-10-18T08:23:31Z,Update,1.0,128.50,Buy
44,2021-10-18T08:23:34.422Z,Update,1.0,128.50,Buy
45,2021-10-18T08:25:37.075Z,Update,1.0,128.50,Buy
46,2021-10-18T08:28:50Z,Insert,2.0,129.00,Sell
47,2021-10-18T08:29:01Z,Insert,1.0,129.25,Sell
48,2021-10-18T08:30:00Z,Insert,5.0,129.00,Buy
49,2021-10-18T08:35:16Z,Insert,1.0,128.90,Sell
50,2021-10-18T08:41:59Z,Insert,1.0,129.00,Sell
51,2021-10-18T08:41:59Z,Insert,1.0,129.00,Sell
52,2021-10-18T08:42:00Z,Insert,1.0,129.00,Sell
53,2021-10-18T08:42:00Z,Insert,1.0,129.00,Sell
54,2021-10-18T08:42:01Z,Insert,1.0,129.00,Sell
55,2021-10-18T08:43:14Z,Insert,1.0,129.00,Sell
56,2021-10-18T08:44:47Z,Insert,1.0,129.00,Sell
57,2021-10-18T08:45:00Z,Update,5.0,129.25,Sell
58,2021-10-18T08:47:29.399Z,Update,1.0,129.00,Sell
59,2021-10-18T08:47:47.008Z,Update,1.0,129.00,Sell
60,2021-10-18T08:48:22.118Z,Update,1.0,128.65,Sell
61,2021-10-18T08:48:23.383Z,Update,1.0,128.50,Sell
62,2021-10-18T08:49:29.08Z,Update,1.0,128.50,Sell
63,2021-10-18T08:54:13.333Z,Update,1.0,128.50,Sell
64,2021-10-18T08:56:22.524Z,Update,1.0,128.50,Sell
65,2021-10-18T09:00:46Z,Insert,1.0,128.50,Sell
66,2021-10-18T09:00:46Z,Insert,1.0,128.50,Sell
67,2021-10-18T09:00:46Z,Insert,1.0,128.50,Sell
68,2021-10-18T09:02:23.96Z,Update,1.0,128.75,Buy
69,2021-10-18T09:02:48.463Z,Update,1.0,128.75,Buy
70,2021-10-18T09:02:54Z,Insert,1.0,129.00,Sell
71,2021-10-18T09:02:57Z,Insert,1.0,129.00,Sell
72,2021-10-18T09:07:43Z,Insert,3.0,129.00,Sell
73,2021-10-18T09:14:24.448Z,Update,1.0,129.00,Buy
74,2021-10-18T09:17:00Z,Update,10.0,129.00,Sell
75,2021-10-18T09:17:00Z,Insert,10.0,129.00,Sell
76,2021-10-18T09:17:00Z,Insert,10.0,129.00,Buy
77,2021-10-18T09:17:00Z,Insert,10.0,129.00,Sell
78,2021-10-18T09:27:02.791Z,Update,1.0,129.00,Sell
79,2021-10-18T09:27:37Z,Insert,1.0,129.00,Sell
80,2021-10-18T09:28:04.865Z,Update,5.0,129.00,Sell
81,2021-10-18T09:37:34.075Z,Update,1.0,129.00,Buy
82,2021-10-18T09:38:40Z,Insert,1.0,129.10,Sell
83,2021-10-18T09:38:51.6Z,Update,1.0,129.05,Sell
84,2021-10-18T09:38:51Z,Insert,1.0,129.14,Sell
85,2021-10-18T09:38:57Z,Insert,5.0,129.15,Sell
86,2021-10-18T09:39:08.998Z,Insert,1.0,129.15,Buy
87,2021-10-18T09:39:22Z,Insert,1.0,129.25,Sell
88,2021-10-18T09:43:51.803Z,Insert,1.0,129.50,Sell
89,2021-10-18T09:45:26Z,Insert,1.0,129.95,Sell
90,2021-10-18T09:46:34.835Z,Update,1.0,130.00,Buy
91,2021-10-18T09:52:05Z,Insert,1.0,130.00,Sell
92,2021-10-18T09:56:58.903Z,Insert,1.0,129.50,Sell
93,2021-10-18T09:56:58Z,Insert,1.0,129.50,Sell
94,2021-10-18T09:56:59.387Z,Insert,1.0,129.50,Sell
95,2021-10-18T09:56:59.899Z,Insert,1.0,129.50,Sell
96,2021-10-18T09:57:00.417Z,Insert,1.0,129.50,Sell
97,2021-10-18T09:57:03.62Z,Update,3.0,129.35,Sell
98,2021-10-18T09:57:06Z,Insert,1.0,129.00,Sell
99,2021-10-18T09:58:50.035Z,Insert,1.0,129.50,Buy
100,2021-10-18T09:58:54Z,Insert,1.0,129.75,Sell
101,2021-10-18T10:00:46Z,Insert,1.0,131.00,Sell
102,2021-10-18T10:01:01.051Z,Update,1.0,131.10,Buy
103,2021-10-18T10:01:24Z,Insert,1.0,132.00,Sell
104,2021-10-18T10:02:39.729Z,Insert,2.0,134.50,Buy
105,2021-10-18T10:02:43Z,Insert,1.0,134.75,Sell
106,2021-10-18T10:02:44Z,Insert,1.0,135.00,Sell
107,2021-10-18T10:05:19.534Z,Update,1.0,135.00,Sell
108,2021-10-18T10:05:23.312Z,Update,1.0,135.00,Buy
109,2021-10-18T10:06:16Z,Insert,1.0,135.00,Sell
110,2021-10-18T10:08:41.653Z,Update,1.0,134.50,Sell
111,2021-10-18T10:09:48.61Z,Update,1.0,135.00,Sell
112,2021-10-18T10:09:48.637Z,Update,1.0,135.00,Buy
113,2021-10-18T10:09:48.648Z,Update,1.0,135.00,Buy
114,2021-10-18T10:09:48Z,Insert,1.0,135.00,Buy
115,2021-10-18T10:10:12.404Z,Update,1.0,135.00,Buy
116,2021-10-18T10:13:53.852Z,Update,1.0,135.00,Buy
117,2021-10-18T10:15:06.438Z,Insert,2.0,135.00,Buy
118,2021-10-18T10:15:08.299Z,Update,1.0,135.00,Buy
119,2021-10-18T10:15:33.239Z,Update,1.0,135.50,Sell
120,2021-10-18T10:16:38.967Z,Update,1.0,136.00,Buy
121,2021-10-18T10:16:41.186Z,Update,1.0,136.00,Buy
122,2021-10-18T10:20:54Z,Insert,1.0,135.50,Sell
123,2021-10-18T10:21:10.091Z,Insert,1.0,135.50,Sell
124,2021-10-18T10:22:19Z,Insert,1.0,136.12,Sell
125,2021-10-18T10:24:00Z,Insert,1.0,135.62,Sell
126,2021-10-18T10:24:08.666Z,Update,1.0,135.50,Buy
127,2021-10-18T10:24:24Z,Insert,1.0,135.50,Sell
128,2021-10-18T10:24:37.593Z,Insert,2.0,136.00,Buy
129,2021-10-18T10:25:04.402Z,Update,1.0,135.65,Buy
130,2021-10-18T10:25:06.118Z,Update,1.0,135.50,Sell
131,2021-10-18T10:25:06Z,Insert,1.0,135.50,Sell
132,2021-10-18T10:25:08.666Z,Update,1.0,136.00,Sell
133,2021-10-18T10:27:28.696Z,Update,1.0,135.00,Sell
134,2021-10-18T10:29:20Z,Insert,1.0,134.50,Sell
135,2021-10-18T10:29:25Z,Insert,1.0,134.00,Sell
136,2021-10-18T10:30:15Z,Insert,1.0,133.50,Sell
137,2021-10-18T10:37:05.97Z,Update,1.0,134.20,Buy
138,2021-10-18T10:37:08.954Z,Update,1.0,134.10,Buy
139,2021-10-18T10:37:12.162Z,Update,2.0,134.05,Sell
140,2021-10-18T10:37:13Z,Insert,1.0,134.00,Sell
141,2021-10-18T10:37:16.661Z,Update,2.0,133.75,Sell
142,2021-10-18T10:37:17.619Z,Update,1.0,133.75,Buy
143,2021-10-18T10:40:38Z,Insert,1.0,133.50,Sell
144,2021-10-18T10:40:46Z,Insert,1.0,133.50,Sell
145,2021-10-18T10:40:49.286Z,Update,1.0,133.50,Sell
