,DateTime,Action,Volume,Price,AggressorAction
0,2021-10-12T06:49:18Z,Insert,1.0,118.69,Sell
1,2021-10-12T06:49:19.586Z,Update,2.0,118.75,Buy
2,2021-10-12T06:49:22Z,Insert,1.0,118.88,Sell
3,2021-10-12T06:49:38Z,Insert,1.0,118.95,Sell
4,2021-10-12T06:49:43.428Z,Update,2.0,119.00,Buy
5,2021-10-12T06:49:59.055Z,Update,2.0,119.25,Buy
6,2021-10-12T06:51:45.774Z,Update,1.0,119.50,Buy
7,2021-10-12T06:51:47.942Z,Update,1.0,119.50,Buy
8,2021-10-12T06:53:11Z,Insert,1.0,119.00,Sell
9,2021-10-12T06:53:18.314Z,Update,1.0,119.00,Buy
10,2021-10-12T06:54:35Z,Insert,1.0,119.50,Sell
11,2021-10-12T06:55:37.106Z,Update,1.0,119.45,Buy
12,2021-10-12T06:56:30Z,Insert,1.0,119.50,Sell
13,2021-10-12T06:56:38.139Z,Update,1.0,119.50,Sell
14,2021-10-12T06:56:42Z,Insert,1.0,119.50,Sell
15,2021-10-12T06:57:32Z,Insert,1.0,119.05,Sell
16,2021-10-12T06:57:51Z,Insert,1.0,119.00,Sell
17,2021-10-12T06:57:54.73Z,Update,1.0,119.00,Sell
18,2021-10-12T06:58:12.173Z,Update,3.0,118.50,Buy
19,2021-10-12T07:02:00.385Z,Update,2.0,118.00,Sell
20,2021-10-12T07:02:01.813Z,Update,1.0,118.00,Sell
21,2021-10-12T07:02:08.243Z,Update,1.0,118.00,Sell
22,2021-10-12T07:02:13.422Z,Update,1.0,118.00,Buy
23,2021-10-12T07:02:16.326Z,Update,1.0,118.00,Sell
24,2021-10-12T07:02:19.139Z,Update,1.0,118.00,Sell
25,2021-10-12T07:02:33.845Z,Update,1.0,118.00,Buy
26,2021-10-12T07:02:59Z,Insert,1.0,118.00,Sell
27,2021-10-12T07:03:14Z,Update,1.0,118.00,Buy
28,2021-10-12T07:03:14Z,Insert,1.0,118.00,Sell
29,2021-10-12T07:07:43Z,Insert,1.0,118.25,Sell
30,2021-10-12T07:07:51Z,Insert,1.0,118.50,Sell
31,2021-10-12T07:07:53.829Z,Update,1.0,118.500,Buy
32,2021-10-12T07:08:29.018Z,Update,1.0,119.00,Buy
33,2021-10-12T07:09:50Z,Insert,1.0,119.00,Sell
34,2021-10-12T07:10:09Z,Insert,1.0,119.00,Sell
35,2021-10-12T07:16:13Z,Insert,1.0,119.00,Sell
36,2021-10-12T07:17:55Z,Insert,1.0,119.40,Sell
37,2021-10-12T07:17:57.895Z,Update,1.0,119.50,Sell
38,2021-10-12T07:17:59Z,Insert,1.0,119.50,Sell
39,2021-10-12T07:18:59.707Z,Update,1.0,120.00,Sell
40,2021-10-12T07:18:59Z,Insert,1.0,120.00,Buy
41,2021-10-12T07:19:38Z,Insert,1.0,120.00,Sell
42,2021-10-12T07:19:46.91Z,Update,1.0,120.00,Sell
43,2021-10-12T07:19:46.91Z,Insert,1.0,120.01,Buy
44,2021-10-12T07:19:51Z,Insert,1.0,120.00,Sell
45,2021-10-12T07:19:53.457Z,Update,1.0,120.00,Sell
46,2021-10-12T07:23:22Z,Insert,1.0,120.00,Sell
47,2021-10-12T07:23:25Z,Insert,1.0,120.00,Sell
48,2021-10-12T07:33:36.78Z,Update,1.0,120.00,Sell
49,2021-10-12T07:34:33.559Z,Update,2.0,120.25,Buy
50,2021-10-12T07:35:09Z,Insert,5.0,120.50,Sell
51,2021-10-12T07:38:02.418Z,Update,1.0,120.50,Buy
52,2021-10-12T07:38:02Z,Insert,1.0,120.50,Buy
53,2021-10-12T07:38:47.677Z,Update,1.0,120.50,Buy
54,2021-10-12T07:40:07Z,Insert,1.0,120.70,Sell
55,2021-10-12T07:43:07.789Z,Update,1.0,120.75,Sell
56,2021-10-12T07:43:13.245Z,Update,2.0,120.75,Sell
57,2021-10-12T07:43:14.419Z,Update,1.0,120.75,Sell
58,2021-10-12T07:43:16.104Z,Update,1.0,120.75,Buy
59,2021-10-12T07:44:42.932Z,Update,1.0,121.00,Sell
60,2021-10-12T07:44:44.265Z,Update,1.0,121.00,Buy
61,2021-10-12T07:45:15Z,Insert,1.0,120.75,Sell
62,2021-10-12T07:48:29.259Z,Update,1.0,121.00,Sell
63,2021-10-12T07:48:41.374Z,Insert,1.0,121.00,Sell
64,2021-10-12T07:49:01.103Z,Update,1.0,120.50,Sell
65,2021-10-12T07:50:56.577Z,Insert,1.0,121.00,Buy
66,2021-10-12T07:51:03.384Z,Insert,1.0,121.00,Buy
67,2021-10-12T07:51:21.888Z,Insert,1.0,121.00,Buy
68,2021-10-12T07:51:30.776Z,Insert,1.0,121.00,Buy
69,2021-10-12T07:52:02Z,Insert,5.0,121.25,Sell
70,2021-10-12T07:52:15.945Z,Update,1.0,121.25,Sell
71,2021-10-12T07:52:48.476Z,Update,1.0,121.25,Sell
72,2021-10-12T07:54:36.226Z,Insert,1.0,120.50,Sell
73,2021-10-12T08:04:29Z,Insert,1.0,120.55,Sell
74,2021-10-12T08:04:33.925Z,Update,2.0,120.50,Sell
75,2021-10-12T08:04:36.847Z,Update,1.0,120.50,Sell
76,2021-10-12T08:08:28.714Z,Update,1.0,120.00,Sell
77,2021-10-12T08:08:32.094Z,Update,1.0,120.00,Sell
78,2021-10-12T08:09:35Z,Insert,1.0,119.75,Sell
79,2021-10-12T08:10:39.007Z,Insert,1.0,120.00,Buy
80,2021-10-12T08:10:39.007Z,Insert,1.0,120.00,Buy
81,2021-10-12T08:10:59.75Z,Update,1.0,120.00,Buy
82,2021-10-12T08:11:03Z,Insert,1.0,120.00,Sell
83,2021-10-12T08:17:33Z,Insert,1.0,121.00,Sell
84,2021-10-12T08:20:50.544Z,Update,1.0,120.50,Sell
85,2021-10-12T08:20:58Z,Insert,1.0,120.50,Sell
86,2021-10-12T08:21:13Z,Insert,1.0,120.50,Sell
87,2021-10-12T08:25:59Z,Insert,1.0,120.50,Sell
88,2021-10-12T08:27:07Z,Insert,1.0,120.50,Sell
89,2021-10-12T08:29:08.463Z,Update,1.0,121.00,Buy
90,2021-10-12T08:29:15.963Z,Update,1.0,121.00,Sell
91,2021-10-12T08:29:17Z,Insert,1.0,121.00,Sell
92,2021-10-12T08:30:47.527Z,Update,4.0,121.25,Buy
93,2021-10-12T08:32:00Z,Update,50.0,121.00,Sell
94,2021-10-12T08:32:00Z,Insert,50.0,121.00,Buy
95,2021-10-12T08:34:13.074Z,Update,1.0,121.25,Buy
96,2021-10-12T08:36:15Z,Insert,2.0,121.25,Sell
97,2021-10-12T08:38:54.743Z,Update,3.0,121.25,Sell
98,2021-10-12T08:38:58Z,Insert,2.0,121.25,Sell
99,2021-10-12T08:39:00Z,Insert,1.0,121.25,Sell
100,2021-10-12T08:39:59Z,Insert,1.0,121.50,Sell
101,2021-10-12T08:40:07Z,Insert,1.0,121.70,Sell
102,2021-10-12T08:40:10Z,Insert,1.0,121.70,Sell
103,2021-10-12T08:40:13Z,Insert,2.0,121.70,Sell
104,2021-10-12T08:40:31.85Z,Update,1.0,121.75,Sell
105,2021-10-12T08:40:36Z,Insert,1.0,121.85,Sell
106,2021-10-12T08:40:36Z,Insert,1.0,121.75,Sell
107,2021-10-12T08:40:41Z,Insert,1.0,121.85,Sell
108,2021-10-12T08:41:28Z,Insert,1.0,121.70,Sell
109,2021-10-12T08:46:31Z,Insert,1.0,121.00,Sell
110,2021-10-12T08:48:00.404Z,Update,3.0,120.50,Sell
111,2021-10-12T08:53:18Z,Insert,1.0,120.50,Sell
112,2021-10-12T08:57:18Z,Insert,2.0,120.00,Sell
113,2021-10-12T09:00:46Z,Insert,1.0,120.50,Sell
114,2021-10-12T09:03:28.853Z,Update,1.0,120.00,Sell
115,2021-10-12T09:05:21Z,Insert,1.0,120.00,Sell
116,2021-10-12T09:08:25.451Z,Insert,1.0,120.25,Sell
117,2021-10-12T09:08:58.96Z,Update,1.0,120.00,Buy
118,2021-10-12T09:09:04.846Z,Update,1.0,119.85,Buy
119,2021-10-12T09:09:22.021Z,Update,1.0,120.00,Buy
120,2021-10-12T09:12:18.927Z,Update,1.0,120.25,Sell
121,2021-10-12T09:12:24Z,Insert,1.0,120.00,Sell
122,2021-10-12T09:12:29.862Z,Update,1.0,119.85,Buy
123,2021-10-12T09:12:38Z,Insert,1.0,119.85,Sell
124,2021-10-12T09:13:00Z,Insert,1.0,119.75,Sell
125,2021-10-12T09:13:03.152Z,Update,1.0,119.750,Sell
126,2021-10-12T09:15:20.383Z,Update,1.0,120.00,Buy
127,2021-10-12T09:19:08.495Z,Update,1.0,119.85,Buy
128,2021-10-12T09:20:18Z,Insert,1.0,120.00,Sell
129,2021-10-12T09:23:21.81Z,Update,1.0,120.00,Buy
130,2021-10-12T09:25:00Z,Update,50.0,120.00,Buy
131,2021-10-12T09:25:39Z,Update,50.0,120.00,Buy
132,2021-10-12T09:25:39Z,Update,50.0,120.00,Buy
133,2021-10-12T09:26:11Z,Update,50.0,120.00,Buy
134,2021-10-12T09:27:03Z,Update,10.0,120.00,Buy
135,2021-10-12T09:32:01.132Z,Insert,1.0,120.25,Buy
136,2021-10-12T09:38:00Z,Update,1.0,120.50,Buy
137,2021-10-12T09:38:14.649Z,Update,1.0,120.50,Buy
138,2021-10-12T09:40:19Z,Insert,1.0,120.40,Sell
139,2021-10-12T09:40:34Z,Insert,1.0,120.50,Sell
140,2021-10-12T09:40:35Z,Insert,1.0,120.50,Sell
141,2021-10-12T09:42:39Z,Insert,1.0,120.55,Sell
142,2021-10-12T09:53:03Z,Insert,1.0,120.40,Sell
143,2021-10-12T09:54:38.313Z,Update,1.0,120.30,Sell
144,2021-10-12T09:54:48Z,Insert,2.0,120.25,Sell
145,2021-10-12T09:55:49.281Z,Update,1.0,120.00,Sell
146,2021-10-12T09:56:10.26Z,Update,1.0,120.30,Sell
147,2021-10-12T10:00:12Z,Insert,2.0,120.25,Sell
148,2021-10-12T10:00:12Z,Insert,2.0,120.25,Sell
149,2021-10-12T10:01:08.009Z,Update,1.0,120.25,Sell
150,2021-10-12T10:01:08.009Z,Update,1.0,120.25,Sell
151,2021-10-12T10:02:32Z,Update,2.0,120.25,Sell
152,2021-10-12T10:03:21Z,Insert,1.0,120.25,Sell
153,2021-10-12T10:03:24Z,Insert,1.0,120.25,Sell
154,2021-10-12T10:03:53Z,Insert,1.0,120.25,Sell
155,2021-10-12T10:06:22Z,Insert,1.0,120.25,Sell
156,2021-10-12T10:10:27Z,Insert,1.0,120.25,Sell
157,2021-10-12T10:11:19Z,Insert,1.0,120.25,Sell
158,2021-10-12T10:12:21Z,Insert,1.0,120.25,Sell
159,2021-10-12T10:14:46Z,Insert,1.0,120.25,Sell
160,2021-10-12T10:19:34Z,Insert,1.0,120.25,Sell
161,2021-10-12T10:22:23.751Z,Update,1.0,120.25,Sell
162,2021-10-12T10:23:55Z,Insert,1.0,120.10,Sell
163,2021-10-12T10:25:49Z,Insert,1.0,120.00,Sell
164,2021-10-12T10:26:02.986Z,Update,1.0,119.85,Buy
165,2021-10-12T10:27:31Z,Insert,1.0,120.00,Sell
166,2021-10-12T10:30:53.574Z,Update,1.0,119.75,Sell
167,2021-10-12T10:30:53Z,Insert,2.0,119.75,Sell
168,2021-10-12T10:31:10.392Z,Update,1.0,119.70,Sell
169,2021-10-12T10:31:22.691Z,Update,3.0,119.65,Sell
170,2021-10-12T10:39:10.649Z,Update,1.0,120.00,Buy
171,2021-10-12T10:45:27.399Z,Update,1.0,120.50,Sell
172,2021-10-12T10:45:27.399Z,Update,1.0,120.50,Sell
173,2021-10-12T10:47:01.399Z,Update,1.0,120.25,Sell
174,2021-10-12T10:47:01.399Z,Update,1.0,120.25,Sell
175,2021-10-12T10:47:07.057Z,Update,1.0,120.10,Sell
176,2021-10-12T10:47:10Z,Insert,1.0,120.00,Sell
177,2021-10-12T10:47:14.454Z,Update,2.0,120.00,Sell
178,2021-10-12T10:47:22.117Z,Update,1.0,120.00,Sell
179,2021-10-12T10:50:05Z,Insert,2.0,120.10,Sell
180,2021-10-12T10:51:39Z,Update,1.0,120.20,Sell
181,2021-10-12T10:54:39Z,Insert,1.0,120.20,Sell
182,2021-10-12T10:56:50Z,Update,3.0,120.25,Sell
183,2021-10-12T10:59:30Z,Insert,2.0,120.20,Sell
184,2021-10-12T10:59:38Z,Insert,1.0,120.10,Sell
185,2021-10-12T11:00:29Z,Insert,2.0,120.00,Sell
186,2021-10-12T11:06:35.544Z,Update,5.0,120.000,Sell
187,2021-10-12T11:06:53.663Z,Update,1.0,120.00,Buy
188,2021-10-12T11:10:47.381Z,Update,1.0,120.00,Buy
189,2021-10-12T11:12:52.749Z,Update,1.0,120.10,Buy
190,2021-10-12T11:15:58.398Z,Update,1.0,120.10,Buy
191,2021-10-12T11:15:58.441Z,Update,1.0,120.10,Buy
192,2021-10-12T11:18:25.924Z,Update,1.0,120.10,Sell
193,2021-10-12T11:18:34Z,Insert,1.0,120.20,Sell
194,2021-10-12T11:21:31Z,Insert,1.0,120.20,Sell
195,2021-10-12T11:32:03.81Z,Insert,1.0,120.15,Buy
196,2021-10-12T11:32:46Z,Insert,1.0,120.15,Sell
197,2021-10-12T11:33:31Z,Insert,1.0,120.15,Sell
198,2021-10-12T11:34:15Z,Insert,1.0,120.15,Sell
199,2021-10-12T11:37:18.215Z,Insert,1.0,120.15,Buy
200,2021-10-12T11:44:56.721Z,Update,1.0,120.55,Buy
201,2021-10-12T11:45:00Z,Insert,1.0,120.55,Sell
202,2021-10-12T11:45:19.174Z,Update,1.0,120.60,Sell
203,2021-10-12T11:49:22Z,Insert,6.0,120.65,Sell
204,2021-10-12T11:50:11Z,Insert,1.0,120.75,Sell
205,2021-10-12T11:50:34.501Z,Update,1.0,120.75,Buy
206,2021-10-12T11:51:12Z,Insert,1.0,120.50,Sell
207,2021-10-12T11:51:56.139Z,Update,1.0,120.75,Sell
208,2021-10-12T11:53:19Z,Insert,2.0,121.00,Sell
209,2021-10-12T11:54:19.357Z,Insert,1.0,120.85,Buy
210,2021-10-12T11:54:19.357Z,Insert,1.0,120.85,Buy
211,2021-10-12T11:54:35Z,Insert,3.0,121.00,Sell
212,2021-10-12T11:54:49Z,Insert,1.0,121.10,Sell
213,2021-10-12T11:56:00Z,Update,1.0,121.10,Buy
214,2021-10-12T12:04:37.93Z,Insert,1.0,121.00,Buy
215,2021-10-12T12:04:38.437Z,Insert,1.0,121.00,Buy
216,2021-10-12T12:04:38.464Z,Update,1.0,121.00,Sell
217,2021-10-12T12:04:38Z,Insert,1.0,121.00,Buy
218,2021-10-12T12:04:43.449Z,Insert,1.0,121.00,Buy
219,2021-10-12T12:04:46.816Z,Update,1.0,121.00,Sell
220,2021-10-12T12:04:49.718Z,Insert,1.0,121.00,Buy
221,2021-10-12T12:04:50.329Z,Insert,1.0,121.00,Buy
222,2021-10-12T12:04:53.066Z,Insert,1.0,121.00,Buy
223,2021-10-12T12:04:55.138Z,Insert,1.0,121.00,Buy
224,2021-10-12T12:04:56.745Z,Insert,1.0,121.00,Buy
225,2021-10-12T12:04:58.028Z,Insert,1.0,121.00,Buy
226,2021-10-12T12:05:18Z,Insert,1.0,121.25,Sell
227,2021-10-12T12:08:53.275Z,Update,1.0,121.25,Sell
228,2021-10-12T12:11:03.452Z,Update,1.0,121.00,Sell
229,2021-10-12T12:12:56.398Z,Insert,1.0,121.00,Sell
230,2021-10-12T12:12:56.927Z,Insert,1.0,121.00,Sell
231,2021-10-12T12:12:57.335Z,Insert,1.0,121.00,Sell
232,2021-10-12T12:12:57.756Z,Insert,1.0,121.00,Sell
233,2021-10-12T12:12:58.201Z,Insert,1.0,121.00,Sell
234,2021-10-12T12:13:01.477Z,Insert,1.0,121.00,Sell
235,2021-10-12T12:18:34Z,Insert,1.0,121.30,Sell
236,2021-10-12T12:24:32Z,Insert,1.0,121.25,Sell
237,2021-10-12T12:24:33.82Z,Insert,1.0,121.30,Buy
238,2021-10-12T12:29:40.089Z,Insert,1.0,121.35,Buy
239,2021-10-12T12:29:58.377Z,Update,1.0,121.50,Buy
240,2021-10-12T12:30:37.33Z,Update,1.0,121.50,Sell
241,2021-10-12T12:30:37.846Z,Update,1.0,121.50,Sell
242,2021-10-12T12:33:57.394Z,Update,1.0,121.25,Sell
243,2021-10-12T12:39:01.932Z,Update,1.0,121.05,Sell
244,2021-10-12T12:39:14.874Z,Update,1.0,121.10,Sell
245,2021-10-12T12:39:15.529Z,Insert,1.0,121.10,Sell
246,2021-10-12T12:39:16.965Z,Update,1.0,121.000,Sell
247,2021-10-12T12:39:19Z,Insert,2.0,121.00,Sell
248,2021-10-12T12:39:56.743Z,Insert,5.0,121.00,Buy
249,2021-10-12T12:44:44Z,Insert,3.0,121.10,Sell
250,2021-10-12T12:45:09Z,Insert,1.0,121.20,Sell
251,2021-10-12T12:48:31Z,Insert,1.0,120.85,Sell
252,2021-10-12T12:49:00Z,Update,1.0,120.85,Sell
253,2021-10-12T12:49:50Z,Insert,1.0,120.86,Sell
254,2021-10-12T12:50:00Z,Insert,5.0,120.85,Buy
255,2021-10-12T12:50:50Z,Insert,1.0,120.85,Sell
256,2021-10-12T12:51:39Z,Insert,1.0,120.85,Sell
257,2021-10-12T12:51:41Z,Insert,1.0,120.85,Sell
258,2021-10-12T12:51:42Z,Insert,1.0,120.85,Sell
259,2021-10-12T12:51:44Z,Insert,1.0,120.85,Sell
260,2021-10-12T12:52:00Z,Update,5.0,120.85,Sell
261,2021-10-12T12:52:03Z,Insert,3.0,120.80,Sell
262,2021-10-12T12:52:33.882Z,Update,1.0,120.80,Sell
263,2021-10-12T12:57:20Z,Insert,1.0,121.00,Sell
264,2021-10-12T12:57:23Z,Insert,1.0,121.00,Sell
265,2021-10-12T12:57:27Z,Insert,1.0,121.00,Sell
266,2021-10-12T12:57:32Z,Insert,1.0,121.00,Sell
267,2021-10-12T13:04:28Z,Insert,1.0,120.65,Sell
268,2021-10-12T13:04:33Z,Insert,1.0,120.65,Sell
269,2021-10-12T13:11:56.581Z,Update,1.0,120.50,Sell
270,2021-10-12T13:11:56Z,Insert,1.0,120.50,Sell
271,2021-10-12T13:12:42.518Z,Update,1.0,120.50,Sell
272,2021-10-12T13:12:53.487Z,Update,1.0,120.40,Sell
273,2021-10-12T13:13:03.69Z,Update,1.0,120.50,Sell
274,2021-10-12T13:13:03.69Z,Update,2.0,120.50,Sell
275,2021-10-12T13:13:21Z,Update,1.0,120.25,Sell
276,2021-10-12T13:15:35Z,Insert,1.0,120.25,Sell
277,2021-10-12T13:18:27.921Z,Update,1.0,120.20,Buy
278,2021-10-12T13:19:37.844Z,Update,1.0,120.25,Sell
279,2021-10-12T13:20:13.703Z,Update,2.0,120.10,Sell
280,2021-10-12T13:20:31.3Z,Update,1.0,120.10,Sell
281,2021-10-12T13:20:36.433Z,Insert,1.0,120.00,Sell
282,2021-10-12T13:21:44Z,Insert,1.0,120.00,Sell
283,2021-10-12T13:22:21Z,Insert,1.0,120.00,Sell
284,2021-10-12T13:29:43Z,Insert,1.0,120.50,Sell
285,2021-10-12T13:31:14Z,Insert,1.0,120.50,Sell
286,2021-10-12T13:31:21.996Z,Update,1.0,120.50,Buy
287,2021-10-12T13:31:21.99Z,Update,1.0,120.50,Buy
288,2021-10-12T13:41:00Z,Update,10.0,120.41,Buy
289,2021-10-12T13:41:44.805Z,Update,2.0,120.75,Buy
290,2021-10-12T13:46:30.287Z,Update,3.0,120.90,Sell
291,2021-10-12T13:46:36.73Z,Update,1.0,121.00,Buy
292,2021-10-12T13:46:38.897Z,Update,2.0,121.00,Buy
293,2021-10-12T13:53:20Z,Insert,1.0,121.20,Sell
294,2021-10-12T13:53:28.8Z,Update,1.0,121.25,Sell
295,2021-10-12T13:56:40Z,Insert,1.0,121.40,Sell
296,2021-10-12T13:56:46Z,Insert,2.0,121.40,Sell
297,2021-10-12T13:57:11Z,Insert,1.0,121.44,Sell
298,2021-10-12T14:00:09.474Z,Update,1.0,121.30,Sell
299,2021-10-12T14:03:48.911Z,Update,1.0,121.20,Sell
300,2021-10-12T14:03:50Z,Insert,1.0,121.20,Sell
301,2021-10-12T14:03:55Z,Insert,1.0,121.20,Sell
302,2021-10-12T14:03:58Z,Insert,1.0,121.20,Sell
303,2021-10-12T14:03:58Z,Insert,1.0,121.20,Sell
304,2021-10-12T14:03:58Z,Insert,1.0,121.20,Sell
305,2021-10-12T14:06:22.287Z,Update,1.0,121.00,Sell
306,2021-10-12T14:06:51.858Z,Update,1.0,121.00,Sell
307,2021-10-12T14:06:51.858Z,Update,1.0,121.00,Sell
308,2021-10-12T14:12:09.511Z,Update,1.0,121.00,Buy
309,2021-10-12T14:12:10Z,Insert,1.0,121.10,Sell
310,2021-10-12T14:13:03.715Z,Update,1.0,121.00,Sell
311,2021-10-12T14:15:55.178Z,Update,1.0,121.05,Buy
312,2021-10-12T14:19:28Z,Insert,1.0,121.25,Sell
313,2021-10-12T14:19:53.539Z,Update,1.0,121.25,Buy
314,2021-10-12T14:21:04.349Z,Update,1.0,121.00,Buy
315,2021-10-12T14:23:13Z,Insert,1.0,121.00,Sell
316,2021-10-12T14:26:09Z,Insert,1.0,120.90,Sell
317,2021-10-12T14:29:38Z,Insert,2.0,120.80,Sell
318,2021-10-12T14:33:31.583Z,Update,1.0,120.90,Sell
319,2021-10-12T14:34:14Z,Insert,1.0,120.75,Sell
320,2021-10-12T14:34:31.023Z,Update,1.0,120.75,Sell
321,2021-10-12T14:34:34Z,Insert,1.0,120.75,Sell
322,2021-10-12T14:41:22.861Z,Update,1.0,121.00,Buy
323,2021-10-12T14:41:44.752Z,Update,2.0,121.00,Buy
324,2021-10-12T14:43:08.237Z,Update,1.0,121.00,Buy
325,2021-10-12T14:43:09.681Z,Update,1.0,121.05,Buy
326,2021-10-12T14:43:50.004Z,Insert,5.0,121.00,Sell
327,2021-10-12T14:45:00Z,Update,1.0,121.05,Sell
328,2021-10-12T14:45:31.282Z,Update,1.0,121.25,Sell
329,2021-10-12T14:47:52.095Z,Update,1.0,121.00,Sell
330,2021-10-12T14:47:56Z,Insert,1.0,121.00,Sell
331,2021-10-12T14:50:23Z,Insert,1.0,121.00,Sell
332,2021-10-12T14:53:00Z,Update,2.0,121.00,Sell
333,2021-10-12T14:54:49.367Z,Update,1.0,120.80,Sell
334,2021-10-12T14:55:02.653Z,Update,1.0,120.75,Sell
335,2021-10-12T14:55:05.137Z,Update,1.0,120.75,Sell
336,2021-10-12T14:58:25Z,Update,1.0,120.80,Sell
337,2021-10-12T15:01:35.357Z,Update,1.0,120.75,Sell
338,2021-10-12T15:01:42.588Z,Update,1.0,120.75,Sell
339,2021-10-12T15:01:43.51Z,Update,1.0,120.75,Sell
340,2021-10-12T15:01:43Z,Insert,1.0,120.65,Sell
341,2021-10-12T15:01:47.088Z,Update,1.0,120.75,Sell
342,2021-10-12T15:01:47.166Z,Update,1.0,120.75,Sell
343,2021-10-12T15:01:57.307Z,Update,1.0,120.75,Sell
344,2021-10-12T15:01:58.041Z,Update,1.0,120.75,Sell
345,2021-10-12T15:01:58.119Z,Update,1.0,120.75,Sell
346,2021-10-12T15:01:58.198Z,Update,1.0,120.75,Sell
347,2021-10-12T15:11:58.572Z,Update,1.0,120.60,Sell
348,2021-10-12T15:12:01Z,Insert,2.0,120.60,Sell
349,2021-10-12T15:12:23Z,Insert,1.0,120.50,Sell
350,2021-10-12T15:25:08Z,Insert,10.0,121.00,Sell
351,2021-10-12T15:25:09Z,Insert,1.0,121.00,Sell
352,2021-10-12T15:25:10Z,Insert,1.0,121.00,Sell
353,2021-10-12T15:25:11Z,Insert,1.0,121.00,Sell
354,2021-10-12T15:25:13Z,Insert,2.0,121.00,Sell
355,2021-10-12T15:25:14Z,Insert,2.0,121.00,Sell
356,2021-10-12T15:28:28Z,Insert,1.0,121.00,Sell
357,2021-10-12T15:31:12.038Z,Update,1.0,120.80,Buy
358,2021-10-12T15:34:14.599Z,Update,2.0,121.00,Sell
359,2021-10-12T15:34:14Z,Insert,1.0,121.00,Sell
360,2021-10-12T15:34:15Z,Insert,2.0,121.00,Sell
361,2021-10-12T15:34:15Z,Insert,1.0,121.00,Sell
362,2021-10-12T15:43:15Z,Insert,1.0,121.00,Sell
363,2021-10-12T15:46:16.104Z,Update,1.0,121.00,Buy
364,2021-10-12T15:47:15.709Z,Update,2.0,121.00,Buy
365,2021-10-12T15:48:32Z,Insert,1.0,121.20,Sell
366,2021-10-12T15:48:47Z,Insert,5.0,121.25,Sell
367,2021-10-12T15:54:31Z,Insert,2.0,121.30,Sell
368,2021-10-12T15:59:09Z,Insert,5.0,121.45,Sell
