,DateTime,Action,Volume,Price,AggressorAction
0,2021-10-28T06:56:28.884Z,Update,1.0,115.00,Buy
1,2021-10-28T06:59:57Z,Insert,2.0,114.85,Sell
2,2021-10-28T07:00:11Z,Insert,1.0,114.85,Sell
3,2021-10-28T07:00:15Z,Insert,3.0,114.90,Sell
4,2021-10-28T07:00:15Z,Insert,1.0,114.90,Sell
5,2021-10-28T07:00:16Z,Insert,1.0,114.90,Sell
6,2021-10-28T07:00:19Z,Insert,1.0,114.90,Sell
7,2021-10-28T07:00:35.336Z,Update,1.0,114.85,Sell
8,2021-10-28T07:00:38.893Z,Insert,1.0,114.80,Sell
9,2021-10-28T07:00:38.893Z,Insert,1.0,114.80,Sell
10,2021-10-28T07:00:50Z,Insert,1.0,114.75,Sell
11,2021-10-28T07:01:00Z,Insert,1.0,114.75,Sell
12,2021-10-28T07:01:08.382Z,Update,1.0,114.75,Sell
13,2021-10-28T07:01:11.791Z,Update,1.0,114.75,Sell
14,2021-10-28T07:01:19Z,Insert,1.0,114.76,Sell
15,2021-10-28T07:01:23.395Z,Update,1.0,114.75,Sell
16,2021-10-28T07:01:27Z,Insert,1.0,114.75,Sell
17,2021-10-28T07:01:31Z,Insert,1.0,114.50,Sell
18,2021-10-28T07:02:09Z,Insert,1.0,114.50,Sell
19,2021-10-28T07:02:28.765Z,Update,1.0,114.50,Sell
20,2021-10-28T07:08:40.47Z,Insert,1.0,114.00,Buy
21,2021-10-28T07:08:40.47Z,Insert,1.0,114.00,Buy
22,2021-10-28T07:11:24Z,Insert,1.0,114.00,Sell
23,2021-10-28T07:12:52Z,Insert,1.0,114.35,Sell
24,2021-10-28T07:12:52Z,Insert,1.0,114.40,Sell
25,2021-10-28T07:12:56Z,Insert,1.0,114.50,Sell
26,2021-10-28T07:13:10.148Z,Update,1.0,114.25,Sell
27,2021-10-28T07:13:24Z,Insert,1.0,114.25,Sell
28,2021-10-28T07:15:11.128Z,Update,1.0,114.50,Buy
29,2021-10-28T07:20:18.907Z,Update,1.0,114.35,Sell
30,2021-10-28T07:20:26Z,Insert,1.0,114.00,Sell
31,2021-10-28T07:20:28.813Z,Update,1.0,114.00,Sell
32,2021-10-28T07:24:07Z,Insert,1.0,113.80,Sell
33,2021-10-28T07:25:36Z,Insert,1.0,113.00,Sell
34,2021-10-28T07:27:30.045Z,Update,1.0,113.00,Sell
35,2021-10-28T07:30:28Z,Insert,1.0,112.75,Sell
36,2021-10-28T07:30:33Z,Insert,1.0,112.50,Sell
37,2021-10-28T07:30:52.138Z,Update,1.0,113.00,Sell
38,2021-10-28T07:32:32Z,Insert,1.0,113.00,Sell
39,2021-10-28T07:32:36Z,Insert,1.0,112.50,Sell
40,2021-10-28T07:35:02.303Z,Update,1.0,112.50,Sell
41,2021-10-28T07:37:28Z,Insert,1.0,112.50,Sell
42,2021-10-28T07:38:34Z,Insert,1.0,112.75,Sell
43,2021-10-28T07:39:41Z,Insert,1.0,112.35,Sell
44,2021-10-28T07:50:43Z,Insert,1.0,112.75,Sell
45,2021-10-28T07:54:25.478Z,Update,1.0,112.750,Sell
46,2021-10-28T07:54:30Z,Insert,1.0,112.75,Sell
47,2021-10-28T07:54:32Z,Insert,1.0,113.00,Sell
48,2021-10-28T07:55:03Z,Insert,1.0,112.75,Sell
49,2021-10-28T07:58:00.837Z,Update,1.0,112.90,Sell
50,2021-10-28T07:58:07Z,Insert,1.0,113.00,Sell
51,2021-10-28T08:01:43Z,Insert,1.0,113.25,Sell
52,2021-10-28T08:01:43Z,Insert,1.0,113.20,Sell
53,2021-10-28T08:02:35Z,Insert,1.0,113.25,Sell
54,2021-10-28T08:02:51Z,Insert,1.0,113.25,Sell
55,2021-10-28T08:02:53Z,Insert,1.0,113.25,Sell
56,2021-10-28T08:02:54Z,Insert,1.0,113.25,Sell
57,2021-10-28T08:12:53Z,Insert,1.0,113.90,Sell
58,2021-10-28T08:14:25Z,Insert,1.0,113.90,Sell
59,2021-10-28T08:19:30Z,Insert,1.0,114.30,Sell
60,2021-10-28T08:21:23.51Z,Insert,1.0,114.30,Sell
61,2021-10-28T08:21:29.126Z,Insert,1.0,114.30,Sell
62,2021-10-28T08:21:32.345Z,Insert,1.0,114.30,Sell
63,2021-10-28T08:21:35.46Z,Insert,1.0,114.30,Sell
64,2021-10-28T08:28:08Z,Insert,1.0,114.65,Sell
65,2021-10-28T08:28:10Z,Insert,1.0,114.65,Sell
66,2021-10-28T08:33:32.852Z,Update,1.0,114.50,Buy
67,2021-10-28T08:36:00.708Z,Update,1.0,114.75,Sell
68,2021-10-28T08:36:54.317Z,Update,2.0,114.80,Sell
69,2021-10-28T08:38:01Z,Insert,1.0,114.85,Sell
70,2021-10-28T08:40:02Z,Insert,2.0,115.00,Sell
71,2021-10-28T08:41:11Z,Insert,1.0,115.05,Sell
72,2021-10-28T08:41:23Z,Insert,1.0,115.05,Sell
73,2021-10-28T08:43:15Z,Insert,1.0,115.10,Sell
74,2021-10-28T08:44:29Z,Insert,1.0,115.10,Sell
75,2021-10-28T08:44:58Z,Insert,1.0,115.00,Sell
76,2021-10-28T08:45:46Z,Insert,1.0,115.10,Sell
77,2021-10-28T08:48:27Z,Insert,1.0,115.00,Sell
78,2021-10-28T08:48:34Z,Insert,1.0,115.00,Sell
79,2021-10-28T08:52:59.525Z,Update,1.0,115.00,Sell
80,2021-10-28T08:53:18.54Z,Update,2.0,114.90,Sell
81,2021-10-28T08:54:58.975Z,Update,2.0,115.00,Sell
82,2021-10-28T08:56:40.779Z,Update,1.0,115.05,Sell
83,2021-10-28T08:57:42Z,Insert,1.0,115.10,Sell
84,2021-10-28T09:04:07Z,Insert,1.0,115.50,Sell
85,2021-10-28T09:07:41Z,Insert,1.0,115.80,Sell
86,2021-10-28T09:08:33Z,Insert,1.0,115.80,Sell
87,2021-10-28T09:09:24Z,Insert,1.0,115.80,Sell
88,2021-10-28T09:09:36Z,Insert,1.0,115.85,Sell
89,2021-10-28T09:11:23.585Z,Update,1.0,115.90,Buy
90,2021-10-28T09:11:33Z,Insert,1.0,115.95,Sell
91,2021-10-28T09:15:24.85Z,Update,1.0,115.90,Sell
92,2021-10-28T09:21:43.644Z,Update,1.0,115.90,Sell
93,2021-10-28T09:27:38Z,Insert,1.0,115.90,Sell
94,2021-10-28T09:27:38Z,Insert,1.0,116.00,Sell
95,2021-10-28T09:27:46.576Z,Update,1.0,115.90,Buy
96,2021-10-28T09:27:52Z,Insert,1.0,116.00,Sell
97,2021-10-28T09:29:41.29Z,Update,1.0,116.00,Sell
98,2021-10-28T09:29:45.051Z,Update,1.0,116.00,Buy
99,2021-10-28T09:29:50.051Z,Update,1.0,116.00,Buy
100,2021-10-28T09:29:54.261Z,Update,1.0,116.00,Buy
101,2021-10-28T09:30:19.7Z,Update,1.0,116.00,Buy
102,2021-10-28T09:30:25.517Z,Update,2.0,116.00,Buy
103,2021-10-28T09:30:51.347Z,Update,1.0,116.00,Buy
104,2021-10-28T09:32:38Z,Insert,1.0,116.25,Sell
105,2021-10-28T09:35:59.948Z,Update,1.0,116.50,Buy
106,2021-10-28T09:35:59Z,Insert,1.0,116.50,Sell
107,2021-10-28T09:42:20Z,Insert,1.0,116.65,Sell
