,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-25T07:50:17Z,Insert,1.0,124.90,Sell,EEX
1,2021-10-25T07:51:23Z,Insert,1.0,124.95,Sell,EEX
2,2021-10-25T07:51:54Z,Insert,2.0,124.95,Sell,EEX
3,2021-10-25T07:52:00Z,Insert,5.0,125.00,Sell,EEX
4,2021-10-25T07:52:43.289Z,Update,1.0,125.00,Buy,GFI
5,2021-10-25T07:54:27Z,Insert,1.0,125.10,Sell,EEX
6,2021-10-25T07:55:06Z,Insert,1.0,125.10,Sell,EEX
7,2021-10-25T07:56:32Z,Insert,1.0,125.10,Sell,EEX
8,2021-10-25T07:56:39Z,Insert,1.0,125.10,Sell,EEX
9,2021-10-25T07:57:20Z,Insert,1.0,125.18,Sell,EEX
10,2021-10-25T07:59:22.39Z,Update,2.0,125.20,Buy,Tullett Prebon
11,2021-10-25T07:59:23Z,Insert,2.0,125.20,Sell,EEX
12,2021-10-25T07:59:26.769Z,Update,1.0,125.20,Buy,Marex Spectron
13,2021-10-25T07:59:27Z,Insert,4.0,125.20,Sell,EEX
14,2021-10-25T07:59:31.481Z,Update,1.0,125.20,Buy,Marex Spectron
15,2021-10-25T07:59:35.072Z,Update,2.0,125.20,Buy,Marex Spectron
16,2021-10-25T08:00:00Z,Insert,25.0,125.00,Buy,GFI
17,2021-10-25T08:05:00Z,Update,25.0,125.00,Sell,GFI
18,2021-10-25T08:12:55Z,Insert,2.0,124.25,Sell,EEX
19,2021-10-25T08:17:04Z,Insert,1.0,124.50,Sell,EEX
20,2021-10-25T08:19:48.436Z,Update,2.0,123.75,Sell,Griffin Markets Europe SAS
21,2021-10-25T08:28:16Z,Insert,1.0,124.25,Sell,EEX
22,2021-10-25T08:32:14.386Z,Update,1.0,123.750,Sell,Griffin Markets Europe SAS
23,2021-10-25T08:39:09Z,Insert,1.0,124.00,Sell,EEX
24,2021-10-25T08:51:28Z,Insert,1.0,123.50,Sell,EEX
25,2021-10-25T08:55:24Z,Insert,1.0,123.50,Sell,EEX
26,2021-10-25T08:57:08.512Z,Update,1.0,123.60,Sell,GFI
27,2021-10-25T08:57:14.163Z,Insert,1.0,123.50,Sell,Marex Spectron
28,2021-10-25T08:57:17.373Z,Insert,1.0,123.50,Buy,Griffin Markets Europe SAS
29,2021-10-25T08:57:17.373Z,Insert,1.0,123.50,Buy,Griffin Markets Europe SAS
30,2021-10-25T08:57:17.373Z,Insert,1.0,123.50,Buy,Griffin Markets Europe SAS
31,2021-10-25T09:12:02Z,Insert,1.0,123.35,Sell,EEX
32,2021-10-25T09:22:39.966Z,Update,1.0,123.40,Sell,Tradition
33,2021-10-25T09:25:06Z,Insert,2.0,123.25,Sell,EEX
34,2021-10-25T09:27:33Z,Insert,1.0,122.90,Sell,EEX
35,2021-10-25T09:28:05Z,Insert,1.0,122.90,Sell,EEX
36,2021-10-25T09:30:34Z,Insert,2.0,123.25,Sell,EEX
37,2021-10-25T09:50:42Z,Insert,2.0,123.15,Sell,EEX
38,2021-10-25T10:00:28Z,Insert,1.0,123.25,Sell,EEX
39,2021-10-25T10:05:00Z,Insert,5.0,123.15,Sell,GFI
40,2021-10-25T10:06:45Z,Insert,1.0,123.25,Sell,EEX
41,2021-10-25T10:07:31Z,Insert,1.0,123.25,Sell,EEX
42,2021-10-25T10:07:32Z,Insert,1.0,123.25,Sell,EEX
43,2021-10-25T10:15:03.905Z,Insert,1.0,123.15,Sell,Tradition
44,2021-10-25T10:15:03.905Z,Update,1.0,123.15,Sell,Tradition
45,2021-10-25T10:15:07Z,Insert,2.0,123.25,Sell,EEX
46,2021-10-25T10:16:01Z,Insert,1.0,123.25,Sell,EEX
47,2021-10-25T10:16:04Z,Insert,2.0,123.25,Sell,EEX
48,2021-10-25T10:17:27Z,Insert,1.0,123.25,Sell,EEX
49,2021-10-25T10:26:19Z,Insert,1.0,123.25,Sell,EEX
50,2021-10-25T10:34:09.353Z,Update,1.0,123.15,Sell,ICAP
51,2021-10-25T10:35:15.085Z,Update,2.0,123.15,Sell,Tradition
52,2021-10-25T10:35:34Z,Update,2.0,123.12,Buy,Tradition
53,2021-10-25T10:35:34Z,Update,2.0,123.15,Sell,Tradition
54,2021-10-25T10:36:24.491Z,Update,1.0,123.15,Sell,Tradition
55,2021-10-25T11:10:33Z,Insert,1.0,123.00,Sell,EEX
56,2021-10-25T11:20:41.842Z,Update,1.0,123.10,Buy,Marex Spectron
57,2021-10-25T11:20:49.977Z,Update,1.0,123.10,Buy,ICAP
