,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-01T06:26:39Z,Insert,1.0,130.40,Sell,EEX
1,2021-10-01T06:28:56Z,Insert,1.0,131.50,Sell,EEX
2,2021-10-01T06:33:56.257Z,Update,1.0,131.55,Sell,Tradition
3,2021-10-01T06:34:09.287Z,Update,1.0,131.50,Sell,Griffin Markets Europe SAS
4,2021-10-01T06:35:01Z,Insert,1.0,130.65,Sell,EEX
5,2021-10-01T06:35:05.58Z,Insert,1.0,131.00,Sell,Griffin Markets Europe SAS
6,2021-10-01T06:35:07Z,Insert,1.0,131.50,Sell,EEX
7,2021-10-01T06:39:02Z,Insert,1.0,131.50,Sell,EEX
8,2021-10-01T06:41:18.332Z,Update,1.0,130.75,Buy,Tradition
9,2021-10-01T06:42:14Z,Insert,1.0,130.00,Sell,EEX
10,2021-10-01T06:43:11Z,Insert,1.0,130.00,Sell,EEX
11,2021-10-01T06:48:37.33Z,Update,1.0,129.60,Sell,Tradition
12,2021-10-01T06:49:14Z,Insert,1.0,129.20,Sell,EEX
13,2021-10-01T06:49:58Z,Insert,1.0,129.00,Sell,EEX
14,2021-10-01T06:50:40Z,Insert,1.0,128.80,Sell,EEX
15,2021-10-01T06:50:51.349Z,Update,1.0,128.50,Sell,Arraco Global Markets
16,2021-10-01T06:56:37.782Z,Insert,1.0,129.00,Buy,Marex Spectron
17,2021-10-01T06:56:37.782Z,Insert,1.0,129.00,Buy,Marex Spectron
18,2021-10-01T06:57:45Z,Insert,1.0,129.00,Sell,EEX
19,2021-10-01T06:59:52.863Z,Insert,1.0,129.00,Buy,Marex Spectron
20,2021-10-01T06:59:52.863Z,Insert,1.0,129.00,Sell,Marex Spectron
21,2021-10-01T07:02:09Z,Insert,1.0,129.00,Sell,EEX
22,2021-10-01T07:02:09Z,Update,1.0,129.00,Sell,ICAP
23,2021-10-01T07:08:27Z,Insert,1.0,129.50,Sell,EEX
24,2021-10-01T07:09:19.896Z,Update,2.0,130.00,Buy,GFI
25,2021-10-01T07:09:25Z,Update,1.0,129.50,Sell,ICAP
26,2021-10-01T07:09:37Z,Insert,1.0,130.00,Sell,EEX
27,2021-10-01T07:10:10.359Z,Update,1.0,130.00,Sell,GFI
28,2021-10-01T07:10:11.996Z,Update,1.0,130.00,Sell,GFI
29,2021-10-01T07:10:25.024Z,Update,2.0,130.00,Buy,GFI
30,2021-10-01T07:12:37Z,Insert,1.0,130.50,Sell,EEX
31,2021-10-01T07:12:47Z,Insert,1.0,130.50,Sell,EEX
32,2021-10-01T07:13:16Z,Insert,1.0,130.50,Sell,EEX
33,2021-10-01T07:14:29.487Z,Update,1.0,130.00,Sell,GFI
34,2021-10-01T07:14:35.519Z,Update,1.0,130.00,Sell,GFI
35,2021-10-01T07:17:41Z,Insert,1.0,130.00,Sell,EEX
36,2021-10-01T07:20:07Z,Insert,2.0,130.30,Sell,EEX
37,2021-10-01T07:20:52.011Z,Update,2.0,130.50,Buy,GFI
38,2021-10-01T07:21:31Z,Insert,1.0,130.50,Sell,EEX
39,2021-10-01T07:23:01Z,Insert,1.0,131.00,Sell,EEX
40,2021-10-01T07:26:52Z,Insert,1.0,131.00,Sell,EEX
41,2021-10-01T07:26:59Z,Insert,1.0,131.00,Sell,EEX
42,2021-10-01T07:28:52Z,Insert,1.0,130.88,Sell,EEX
43,2021-10-01T07:30:12.395Z,Update,1.0,131.00,Sell,ICAP
44,2021-10-01T07:30:14Z,Insert,1.0,131.00,Sell,EEX
45,2021-10-01T07:30:17Z,Insert,3.0,131.00,Sell,EEX
46,2021-10-01T07:30:35.319Z,Insert,1.0,131.00,Sell,Marex Spectron
47,2021-10-01T07:30:35.319Z,Insert,1.0,131.00,Sell,Marex Spectron
48,2021-10-01T07:33:05.844Z,Update,1.0,131.00,Buy,GFI
49,2021-10-01T07:39:17.409Z,Update,1.0,130.90,Sell,Marex Spectron
50,2021-10-01T07:39:42.077Z,Update,1.0,130.75,Sell,Tradition
51,2021-10-01T07:39:42Z,Update,1.0,130.75,Buy,Tradition
52,2021-10-01T07:39:43Z,Insert,1.0,130.75,Sell,EEX
53,2021-10-01T07:40:04.161Z,Insert,1.0,130.75,Buy,Marex Spectron
54,2021-10-01T07:40:04.161Z,Insert,1.0,130.75,Buy,Marex Spectron
55,2021-10-01T07:40:04.161Z,Insert,1.0,130.75,Sell,Marex Spectron
56,2021-10-01T07:44:45.492Z,Update,1.0,130.75,Sell,Tullett Prebon
57,2021-10-01T07:44:48.256Z,Update,1.0,130.60,Sell,Marex Spectron
58,2021-10-01T07:44:48Z,Insert,1.0,130.60,Sell,EEX
59,2021-10-01T07:44:50.202Z,Update,1.0,130.75,Sell,Tullett Prebon
60,2021-10-01T07:44:50.858Z,Update,1.0,130.60,Sell,Marex Spectron
61,2021-10-01T07:44:51.389Z,Update,1.0,130.60,Sell,Marex Spectron
62,2021-10-01T07:44:53.696Z,Update,1.0,130.75,Sell,Tullett Prebon
63,2021-10-01T07:44:54.182Z,Update,1.0,130.60,Sell,Marex Spectron
64,2021-10-01T07:44:55.691Z,Update,1.0,130.75,Sell,Tullett Prebon
65,2021-10-01T07:44:55Z,Insert,1.0,130.84,Sell,EEX
66,2021-10-01T07:44:57.911Z,Update,1.0,130.75,Sell,Tullett Prebon
67,2021-10-01T07:45:01.031Z,Insert,1.0,130.75,Sell,GFI
68,2021-10-01T07:45:12.251Z,Update,1.0,130.60,Sell,Marex Spectron
69,2021-10-01T07:45:29.462Z,Update,1.0,130.60,Sell,Marex Spectron
70,2021-10-01T07:45:38.341Z,Update,1.0,130.60,Sell,Tradition
71,2021-10-01T07:46:18.772Z,Update,1.0,130.60,Sell,Marex Spectron
72,2021-10-01T07:46:32.114Z,Update,1.0,130.50,Sell,Tullett Prebon
73,2021-10-01T07:46:32.614Z,Update,1.0,130.50,Sell,Tullett Prebon
74,2021-10-01T07:46:34.344Z,Update,10.0,130.30,Sell,Tullett Prebon
