,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-07T06:18:19.648Z,Update,1.0,139.00,Sell,Tradition
1,2021-10-07T06:18:19Z,Update,1.0,139.00,Sell,Tradition
2,2021-10-07T06:18:31Z,Insert,1.0,138.00,Sell,EEX
3,2021-10-07T06:23:39Z,Insert,4.0,136.50,Sell,EEX
4,2021-10-07T06:25:24.715Z,Update,1.0,136.00,Sell,Marex Spectron
5,2021-10-07T06:26:03Z,Insert,1.0,136.50,Sell,EEX
6,2021-10-07T06:26:05Z,Insert,1.0,136.50,Sell,EEX
7,2021-10-07T06:26:05Z,Insert,1.0,136.50,Sell,EEX
8,2021-10-07T06:26:06Z,Insert,1.0,136.50,Sell,EEX
9,2021-10-07T06:26:06Z,Insert,1.0,136.50,Sell,EEX
10,2021-10-07T06:26:06Z,Insert,1.0,136.50,Sell,EEX
11,2021-10-07T06:26:06Z,Insert,1.0,136.50,Sell,EEX
12,2021-10-07T06:26:07Z,Insert,1.0,136.50,Sell,EEX
13,2021-10-07T06:26:09Z,Insert,1.0,136.50,Sell,EEX
14,2021-10-07T06:26:09Z,Insert,1.0,136.50,Sell,EEX
15,2021-10-07T06:26:09Z,Insert,1.0,136.50,Sell,EEX
16,2021-10-07T06:26:38.145Z,Update,1.0,136.00,Sell,Tradition
17,2021-10-07T06:27:57.746Z,Update,1.0,135.00,Sell,GFI
18,2021-10-07T06:27:57.754Z,Update,1.0,135.00,Sell,Tradition
19,2021-10-07T06:27:57Z,Insert,1.0,135.00,Sell,EEX
20,2021-10-07T06:29:58.606Z,Update,1.0,135.00,Sell,GFI
21,2021-10-07T06:30:35Z,Insert,1.0,134.81,Sell,EEX
22,2021-10-07T06:31:37Z,Insert,1.0,134.90,Sell,EEX
23,2021-10-07T06:31:43Z,Insert,1.0,134.95,Sell,EEX
24,2021-10-07T06:31:44Z,Insert,1.0,134.95,Sell,EEX
25,2021-10-07T06:31:48Z,Insert,6.0,135.00,Sell,EEX
26,2021-10-07T06:32:27Z,Insert,1.0,134.75,Sell,EEX
27,2021-10-07T06:32:51Z,Update,1.0,134.70,Sell,Tullett Prebon
28,2021-10-07T06:32:51Z,Insert,1.0,134.70,Sell,EEX
29,2021-10-07T06:33:57Z,Insert,1.0,134.10,Sell,EEX
30,2021-10-07T06:34:18Z,Insert,1.0,134.10,Sell,EEX
31,2021-10-07T06:36:03.011Z,Update,1.0,134.10,Buy,GFI
32,2021-10-07T06:36:03.051Z,Update,2.0,134.10,Buy,GFI
33,2021-10-07T06:36:24.719Z,Update,1.0,133.10,Sell,Tradition
34,2021-10-07T06:36:29.46Z,Update,1.0,133.00,Sell,Marex Spectron
35,2021-10-07T06:37:40Z,Insert,2.0,132.95,Sell,EEX
36,2021-10-07T06:38:21Z,Insert,1.0,132.00,Sell,EEX
37,2021-10-07T06:38:27.442Z,Update,2.0,132.00,Sell,Tullett Prebon
38,2021-10-07T06:38:29.719Z,Update,1.0,132.00,Sell,Tullett Prebon
39,2021-10-07T06:38:30.105Z,Update,1.0,132.00,Sell,Tullett Prebon
40,2021-10-07T06:38:32.713Z,Update,1.0,132.00,Sell,Tullett Prebon
41,2021-10-07T06:38:42.472Z,Update,2.0,132.00,Sell,GFI
42,2021-10-07T06:39:13Z,Insert,1.0,132.25,Sell,EEX
43,2021-10-07T06:39:41Z,Insert,1.0,131.00,Sell,EEX
44,2021-10-07T06:40:15Z,Insert,3.0,131.00,Sell,EEX
45,2021-10-07T06:40:34.112Z,Update,1.0,131.00,Sell,Marex Spectron
46,2021-10-07T06:40:37Z,Insert,1.0,131.00,Sell,EEX
47,2021-10-07T06:41:20.764Z,Update,1.0,131.10,Sell,Tradition
48,2021-10-07T06:41:37Z,Insert,2.0,131.00,Sell,EEX
49,2021-10-07T06:41:50.055Z,Update,1.0,131.00,Sell,Tullett Prebon
50,2021-10-07T06:42:17Z,Insert,1.0,131.00,Sell,EEX
51,2021-10-07T06:42:28Z,Update,1.0,130.75,Sell,Tullett Prebon
52,2021-10-07T06:42:28Z,Insert,1.0,130.75,Sell,EEX
53,2021-10-07T06:43:21Z,Insert,2.0,130.00,Sell,EEX
54,2021-10-07T06:43:23.915Z,Update,5.0,130.00,Sell,GFI
55,2021-10-07T06:43:38Z,Insert,1.0,129.75,Sell,EEX
56,2021-10-07T06:45:07.942Z,Update,2.0,127.10,Sell,Tullett Prebon
57,2021-10-07T06:45:07.997Z,Update,1.0,127.10,Sell,Tradition
58,2021-10-07T06:45:10.001Z,Update,2.0,127.10,Sell,Tullett Prebon
59,2021-10-07T06:45:10.063Z,Update,1.0,127.10,Sell,Tullett Prebon
60,2021-10-07T06:45:18.637Z,Update,2.0,127.00,Sell,ICAP
61,2021-10-07T06:45:35.122Z,Update,2.0,126.00,Sell,Tradition
62,2021-10-07T06:45:35Z,Insert,1.0,125.00,Sell,EEX
63,2021-10-07T06:45:36Z,Insert,1.0,125.00,Sell,EEX
64,2021-10-07T06:45:39Z,Insert,3.0,125.00,Sell,EEX
65,2021-10-07T06:45:40Z,Insert,2.0,121.00,Sell,EEX
66,2021-10-07T06:45:45.956Z,Update,1.0,121.00,Sell,Marex Spectron
67,2021-10-07T06:45:47Z,Insert,1.0,120.00,Sell,EEX
68,2021-10-07T06:45:48Z,Insert,1.0,120.00,Sell,EEX
69,2021-10-07T06:45:53Z,Insert,1.0,120.00,Sell,EEX
70,2021-10-07T06:45:54Z,Insert,1.0,120.00,Sell,EEX
71,2021-10-07T06:45:55Z,Insert,1.0,120.00,Sell,EEX
72,2021-10-07T06:45:58Z,Insert,1.0,120.00,Sell,EEX
73,2021-10-07T06:46:05Z,Insert,2.0,120.00,Sell,EEX
74,2021-10-07T06:46:11.836Z,Update,1.0,120.00,Sell,ICAP
75,2021-10-07T06:46:55Z,Insert,1.0,120.01,Sell,EEX
76,2021-10-07T06:46:57Z,Insert,1.0,120.00,Sell,EEX
77,2021-10-07T06:46:58.215Z,Update,1.0,120.00,Sell,Tradition
78,2021-10-07T06:47:41Z,Insert,1.0,120.00,Sell,EEX
79,2021-10-07T06:47:52.376Z,Update,1.0,119.00,Sell,Marex Spectron
80,2021-10-07T06:47:56Z,Insert,1.0,118.00,Sell,EEX
81,2021-10-07T06:48:14Z,Insert,1.0,118.00,Sell,EEX
82,2021-10-07T06:48:40Z,Insert,1.0,117.05,Sell,EEX
83,2021-10-07T06:48:40Z,Insert,1.0,117.05,Sell,EEX
84,2021-10-07T06:48:42Z,Insert,1.0,117.10,Sell,EEX
85,2021-10-07T06:48:45Z,Insert,1.0,117.00,Sell,EEX
86,2021-10-07T06:48:49Z,Insert,1.0,116.00,Sell,EEX
87,2021-10-07T06:48:56Z,Insert,1.0,116.00,Sell,EEX
88,2021-10-07T06:49:05.386Z,Update,1.0,116.00,Sell,Tradition
89,2021-10-07T06:49:09Z,Insert,1.0,116.00,Sell,EEX
90,2021-10-07T06:49:13Z,Insert,1.0,116.00,Sell,EEX
91,2021-10-07T06:49:30.64Z,Insert,1.0,117.00,Sell,Griffin Markets Europe SAS
92,2021-10-07T06:49:30.64Z,Insert,1.0,117.00,Sell,Griffin Markets Europe SAS
93,2021-10-07T06:49:45Z,Insert,1.0,118.00,Sell,EEX
94,2021-10-07T06:49:48Z,Insert,3.0,118.00,Sell,EEX
95,2021-10-07T06:50:15.646Z,Update,1.0,118.00,Sell,ICAP
96,2021-10-07T06:50:19.933Z,Update,1.0,118.50,Sell,Tradition
97,2021-10-07T06:50:24.058Z,Update,1.0,118.00,Sell,Tradition
98,2021-10-07T06:53:34Z,Insert,2.0,124.00,Sell,EEX
99,2021-10-07T06:53:50Z,Insert,1.0,125.00,Sell,EEX
100,2021-10-07T06:53:56Z,Insert,2.0,124.00,Sell,EEX
101,2021-10-07T06:54:07.757Z,Update,1.0,125.00,Sell,GFI
102,2021-10-07T06:54:14.477Z,Update,1.0,125.00,Buy,ICAP
103,2021-10-07T06:54:15.774Z,Update,1.0,125.00,Buy,ICAP
104,2021-10-07T06:54:18.469Z,Update,1.0,125.00,Sell,GFI
105,2021-10-07T06:54:23Z,Insert,1.0,125.00,Sell,EEX
106,2021-10-07T06:54:28.188Z,Update,1.0,125.00,Sell,Marex Spectron
107,2021-10-07T06:54:37Z,Insert,1.0,125.00,Sell,EEX
108,2021-10-07T06:55:43Z,Insert,1.0,124.00,Sell,EEX
109,2021-10-07T06:57:25.522Z,Update,1.0,122.50,Sell,Griffin Markets Europe SAS
110,2021-10-07T06:57:40.021Z,Update,1.0,121.00,Sell,GFI
111,2021-10-07T06:58:39Z,Insert,3.0,121.00,Sell,EEX
112,2021-10-07T06:59:06Z,Insert,3.0,121.00,Sell,EEX
113,2021-10-07T06:59:26Z,Insert,1.0,121.00,Sell,EEX
114,2021-10-07T06:59:48Z,Insert,1.0,121.00,Sell,EEX
115,2021-10-07T06:59:51Z,Insert,1.0,121.00,Sell,EEX
116,2021-10-07T07:00:00Z,Insert,1.0,118.00,Sell,Tullett Prebon
117,2021-10-07T07:00:31Z,Insert,1.0,121.00,Sell,EEX
118,2021-10-07T07:00:35Z,Insert,1.0,121.00,Sell,EEX
119,2021-10-07T07:00:35Z,Insert,1.0,121.00,Sell,EEX
120,2021-10-07T07:01:11Z,Insert,1.0,121.00,Sell,EEX
121,2021-10-07T07:01:13Z,Insert,1.0,120.00,Sell,EEX
122,2021-10-07T07:01:31Z,Insert,2.0,121.00,Sell,EEX
123,2021-10-07T07:01:35Z,Insert,2.0,121.00,Sell,EEX
124,2021-10-07T07:05:36.809Z,Update,1.0,121.50,Sell,Marex Spectron
125,2021-10-07T07:05:38Z,Insert,1.0,121.50,Sell,EEX
126,2021-10-07T07:05:58.709Z,Update,1.0,121.50,Sell,Tradition
127,2021-10-07T07:06:02Z,Update,30.0,120.00,Sell,Tullett Prebon
128,2021-10-07T07:06:11Z,Update,30.0,120.00,Buy,Tullett Prebon
129,2021-10-07T07:07:29Z,Insert,2.0,121.50,Sell,EEX
130,2021-10-07T07:07:44Z,Insert,2.0,121.50,Sell,EEX
131,2021-10-07T07:09:16Z,Insert,2.0,120.00,Sell,EEX
132,2021-10-07T07:09:20.057Z,Update,1.0,121.00,Sell,Griffin Markets Europe SAS
133,2021-10-07T07:09:26.378Z,Update,1.0,121.00,Sell,Griffin Markets Europe SAS
134,2021-10-07T07:11:31.112Z,Update,1.0,118.75,Sell,Marex Spectron
135,2021-10-07T07:13:13.862Z,Update,1.0,117.50,Buy,GFI
136,2021-10-07T07:13:18.648Z,Update,2.0,117.00,Sell,Tullett Prebon
137,2021-10-07T07:13:23.353Z,Update,2.0,117.00,Sell,Tullett Prebon
138,2021-10-07T07:13:23Z,Insert,1.0,117.00,Sell,EEX
139,2021-10-07T07:13:26.366Z,Update,1.0,117.00,Sell,Tullett Prebon
140,2021-10-07T07:13:33Z,Insert,3.0,116.00,Sell,EEX
141,2021-10-07T07:13:50.612Z,Update,2.0,115.00,Buy,Tradition
142,2021-10-07T07:13:50.678Z,Update,1.0,115.00,Buy,Tullett Prebon
143,2021-10-07T07:13:55.393Z,Update,1.0,115.10,Sell,Tradition
144,2021-10-07T07:13:55.588Z,Update,1.0,115.00,Sell,Tullett Prebon
145,2021-10-07T07:13:55.619Z,Update,1.0,115.00,Sell,Marex Spectron
146,2021-10-07T07:13:55.628Z,Update,1.0,115.00,Sell,Tradition
147,2021-10-07T07:13:55Z,Insert,1.0,115.00,Sell,EEX
