,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-14T06:01:18.963Z,Update,1.0,127.00,Buy,Marex Spectron
1,2021-10-14T06:05:45.66Z,Update,1.0,128.00,Buy,Marex Spectron
2,2021-10-14T06:05:45Z,Update,1.0,128.00,Buy,Marex Spectron
3,2021-10-14T06:12:10.464Z,Update,1.0,130.00,Buy,Tradition
4,2021-10-14T06:20:52.95Z,Update,1.0,129.00,Sell,GFI
5,2021-10-14T06:20:55.784Z,Update,1.0,129.00,Sell,GFI
6,2021-10-14T06:20:59.071Z,Update,1.0,129.00,Sell,GFI
7,2021-10-14T06:22:13.511Z,Update,1.0,129.40,Buy,Marex Spectron
8,2021-10-14T06:22:17.944Z,Update,4.0,129.40,Sell,Marex Spectron
9,2021-10-14T06:22:21Z,Insert,4.0,129.50,Sell,EEX
10,2021-10-14T06:22:22.512Z,Update,1.0,129.50,Buy,ICAP
11,2021-10-14T06:23:00.254Z,Update,1.0,130.00,Buy,Tullett Prebon
12,2021-10-14T06:23:04Z,Insert,1.0,130.00,Sell,EEX
13,2021-10-14T06:23:06Z,Insert,1.0,130.00,Sell,EEX
14,2021-10-14T06:23:06Z,Insert,1.0,130.00,Sell,EEX
15,2021-10-14T06:23:06Z,Insert,1.0,130.00,Sell,EEX
16,2021-10-14T06:23:08.831Z,Update,1.0,130.00,Buy,Arraco Global Markets
17,2021-10-14T06:23:11Z,Insert,1.0,130.00,Sell,EEX
18,2021-10-14T06:23:14.889Z,Update,1.0,130.00,Buy,Arraco Global Markets
19,2021-10-14T06:23:16.724Z,Update,1.0,130.00,Buy,Arraco Global Markets
20,2021-10-14T06:23:19.757Z,Update,1.0,130.00,Buy,Arraco Global Markets
21,2021-10-14T06:25:10Z,Insert,1.0,130.50,Sell,EEX
22,2021-10-14T06:25:19.096Z,Update,1.0,130.25,Buy,Arraco Global Markets
23,2021-10-14T06:29:27.987Z,Update,1.0,130.00,Sell,Tullett Prebon
24,2021-10-14T06:43:06Z,Insert,1.0,129.70,Sell,EEX
25,2021-10-14T06:43:12.834Z,Update,1.0,129.75,Buy,Tullett Prebon
26,2021-10-14T06:43:12Z,Insert,5.0,129.75,Buy,EEX
27,2021-10-14T06:44:51.048Z,Insert,1.0,129.50,Buy,Tullett Prebon
28,2021-10-14T06:45:14.885Z,Insert,1.0,129.50,Buy,Tullett Prebon
29,2021-10-14T06:47:25.043Z,Update,3.0,129.500,Buy,Griffin Markets Europe SAS
30,2021-10-14T06:51:07.41Z,Update,3.0,129.80,Buy,Marex Spectron
31,2021-10-14T06:52:54.679Z,Update,1.0,129.90,Sell,Marex Spectron
32,2021-10-14T06:53:15.554Z,Update,1.0,130.00,Sell,GFI
33,2021-10-14T06:53:17Z,Insert,1.0,130.00,Sell,EEX
34,2021-10-14T06:53:20.223Z,Update,1.0,130.00,Sell,GFI
35,2021-10-14T06:53:23.412Z,Update,1.0,130.00,Buy,Griffin Markets Europe SAS
36,2021-10-14T06:54:01.449Z,Update,1.0,130.00,Buy,Tradition
37,2021-10-14T06:54:20Z,Insert,1.0,130.20,Sell,EEX
38,2021-10-14T06:54:37Z,Insert,5.0,130.25,Sell,EEX
39,2021-10-14T06:56:08Z,Insert,1.0,130.40,Sell,EEX
40,2021-10-14T06:56:11.121Z,Update,1.0,130.50,Buy,Marex Spectron
41,2021-10-14T06:56:53Z,Insert,1.0,130.50,Sell,EEX
42,2021-10-14T06:58:00Z,Update,5.0,130.25,Sell,Marex Spectron
43,2021-10-14T07:00:51.818Z,Update,1.0,130.25,Sell,Griffin Markets Europe SAS
44,2021-10-14T07:01:39Z,Insert,2.0,130.00,Sell,EEX
45,2021-10-14T07:03:17.571Z,Update,1.0,130.00,Buy,Tradition
46,2021-10-14T07:03:20Z,Insert,1.0,130.00,Sell,EEX
47,2021-10-14T07:04:02.867Z,Update,1.0,129.50,Sell,Tradition
48,2021-10-14T07:06:01.997Z,Update,1.0,129.40,Sell,Marex Spectron
49,2021-10-14T07:08:53Z,Insert,2.0,129.50,Sell,EEX
50,2021-10-14T07:19:46Z,Insert,1.0,129.30,Sell,Tradition
51,2021-10-14T07:28:16.838Z,Insert,1.0,129.50,Sell,Marex Spectron
52,2021-10-14T07:28:23.921Z,Update,1.0,129.50,Sell,Tradition
53,2021-10-14T07:31:27Z,Insert,2.0,129.50,Sell,EEX
54,2021-10-14T07:34:39.71Z,Update,1.0,129.75,Buy,ICAP
55,2021-10-14T07:34:45.133Z,Update,1.0,129.75,Buy,ICAP
56,2021-10-14T07:34:50.894Z,Insert,1.0,130.00,Buy,Marex Spectron
57,2021-10-14T07:34:51Z,Insert,2.0,130.00,Sell,EEX
58,2021-10-14T07:35:03Z,Insert,1.0,130.00,Sell,EEX
59,2021-10-14T07:37:28Z,Insert,1.0,130.90,Sell,EEX
60,2021-10-14T07:37:31.158Z,Update,1.0,130.50,Sell,Marex Spectron
61,2021-10-14T07:37:40Z,Insert,4.0,131.00,Sell,EEX
62,2021-10-14T07:46:01Z,Insert,1.0,130.98,Sell,EEX
63,2021-10-14T07:46:02Z,Insert,1.0,131.00,Sell,EEX
64,2021-10-14T07:50:10Z,Insert,1.0,131.00,Sell,EEX
65,2021-10-14T07:50:19.445Z,Update,2.0,131.00,Buy,Tradition
66,2021-10-14T07:50:21Z,Insert,2.0,131.00,Sell,EEX
67,2021-10-14T07:51:26Z,Insert,1.0,131.00,Sell,EEX
68,2021-10-14T07:51:58Z,Insert,1.0,131.00,Sell,EEX
69,2021-10-14T07:52:01Z,Insert,1.0,131.00,Sell,EEX
70,2021-10-14T07:52:02Z,Insert,1.0,131.00,Sell,EEX
71,2021-10-14T07:52:03Z,Insert,1.0,131.00,Sell,EEX
72,2021-10-14T07:52:28.924Z,Update,1.0,131.00,Buy,Griffin Markets Europe SAS
73,2021-10-14T07:52:28Z,Insert,1.0,131.00,Sell,EEX
74,2021-10-14T07:55:37.044Z,Insert,2.0,131.00,Buy,GFI
75,2021-10-14T07:56:18Z,Insert,1.0,131.37,Sell,EEX
76,2021-10-14T07:57:08.844Z,Update,1.0,131.89,Sell,Tullett Prebon
77,2021-10-14T08:01:48Z,Insert,1.0,131.50,Sell,EEX
78,2021-10-14T08:02:06.394Z,Update,1.0,131.50,Sell,Arraco Global Markets
79,2021-10-14T08:03:47Z,Insert,1.0,131.50,Sell,EEX
80,2021-10-14T08:05:24Z,Insert,1.0,131.50,Sell,EEX
81,2021-10-14T08:06:20.827Z,Update,1.0,131.40,Sell,Tullett Prebon
82,2021-10-14T08:07:03Z,Insert,2.0,131.00,Sell,EEX
83,2021-10-14T08:07:04.569Z,Update,1.0,131.00,Buy,ICAP
84,2021-10-14T08:10:28Z,Insert,1.0,131.00,Sell,EEX
85,2021-10-14T08:10:40Z,Insert,1.0,131.00,Sell,EEX
86,2021-10-14T08:10:44.192Z,Update,1.0,131.00,Sell,GFI
87,2021-10-14T08:10:45Z,Insert,1.0,131.00,Sell,EEX
88,2021-10-14T08:10:46Z,Insert,1.0,131.00,Sell,EEX
89,2021-10-14T08:11:25.515Z,Update,5.0,130.75,Sell,Griffin Markets Europe SAS
90,2021-10-14T08:11:47.886Z,Update,1.0,130.75,Sell,Griffin Markets Europe SAS
91,2021-10-14T08:12:16Z,Insert,1.0,130.75,Sell,EEX
92,2021-10-14T08:12:34.339Z,Update,1.0,130.50,Sell,ICAP
93,2021-10-14T08:13:12Z,Insert,1.0,130.50,Sell,EEX
94,2021-10-14T08:14:02Z,Insert,2.0,130.50,Sell,Tullett Prebon
95,2021-10-14T08:14:02Z,Insert,2.0,130.50,Sell,Tullett Prebon
96,2021-10-14T08:15:33.948Z,Update,1.0,130.00,Sell,Marex Spectron
97,2021-10-14T08:17:50Z,Insert,1.0,130.00,Sell,EEX
98,2021-10-14T08:22:54Z,Insert,1.0,130.25,Sell,EEX
99,2021-10-14T08:26:28Z,Insert,1.0,130.20,Sell,EEX
100,2021-10-14T08:27:57Z,Insert,1.0,130.25,Sell,Tullett Prebon
101,2021-10-14T08:27:57Z,Insert,1.0,130.25,Sell,Tullett Prebon
102,2021-10-14T08:27:59.328Z,Update,1.0,130.25,Buy,ICAP
