,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-04T06:11:35.409Z,Update,1.0,134.70,Buy,GFI
1,2021-10-04T06:11:41Z,Insert,2.0,134.90,Sell,EEX
2,2021-10-04T06:12:05.945Z,Update,1.0,135.25,Buy,ICAP
3,2021-10-04T06:12:42.965Z,Update,1.0,135.50,Buy,ICAP
4,2021-10-04T06:56:09.753Z,Update,1.0,135.75,Buy,ICAP
5,2021-10-04T06:56:26Z,Insert,1.0,135.75,Sell,EEX
6,2021-10-04T06:56:31Z,Insert,1.0,135.74,Sell,EEX
7,2021-10-04T06:56:33.933Z,Update,1.0,135.75,Buy,ICAP
8,2021-10-04T06:56:34Z,Insert,2.0,135.75,Sell,EEX
9,2021-10-04T06:56:37.232Z,Update,1.0,135.75,Buy,GFI
10,2021-10-04T06:58:11Z,Insert,1.0,135.75,Sell,EEX
11,2021-10-04T06:58:54.855Z,Update,1.0,135.35,Sell,Tradition
12,2021-10-04T06:58:54Z,Insert,2.0,135.35,Sell,Tullett Prebon
13,2021-10-04T06:58:54Z,Insert,2.0,135.35,Sell,Tullett Prebon
14,2021-10-04T06:58:56.074Z,Update,1.0,135.35,Buy,Tradition
15,2021-10-04T06:58:58.699Z,Update,1.0,135.35,Buy,Tradition
16,2021-10-04T06:59:04Z,Insert,1.0,135.25,Sell,EEX
17,2021-10-04T06:59:12Z,Insert,1.0,135.00,Sell,EEX
18,2021-10-04T06:59:14Z,Insert,2.0,135.00,Sell,EEX
19,2021-10-04T06:59:16Z,Insert,1.0,135.12,Sell,EEX
20,2021-10-04T06:59:17.981Z,Update,5.0,135.25,Sell,Tullett Prebon
21,2021-10-04T06:59:19Z,Insert,1.0,135.00,Sell,EEX
22,2021-10-04T06:59:19Z,Insert,1.0,135.00,Sell,EEX
23,2021-10-04T06:59:19Z,Insert,1.0,135.00,Sell,EEX
24,2021-10-04T06:59:28Z,Insert,1.0,135.00,Sell,EEX
25,2021-10-04T06:59:31Z,Insert,1.0,135.00,Sell,EEX
26,2021-10-04T06:59:34.987Z,Update,5.0,135.00,Buy,Tullett Prebon
27,2021-10-04T06:59:34.987Z,Insert,5.0,135.00,Buy,Tullett Prebon
28,2021-10-04T07:00:15.709Z,Update,1.0,134.75,Sell,ICAP
29,2021-10-04T07:00:18Z,Insert,2.0,134.70,Sell,EEX
30,2021-10-04T07:00:27.023Z,Update,2.0,134.65,Buy,Griffin Markets Europe SAS
31,2021-10-04T07:03:12.276Z,Update,1.0,134.85,Buy,Tradition
32,2021-10-04T07:04:32.331Z,Update,1.0,135.25,Buy,GFI
33,2021-10-04T07:04:45Z,Insert,1.0,135.50,Sell,EEX
34,2021-10-04T07:06:12.498Z,Update,1.0,135.50,Buy,GFI
35,2021-10-04T07:06:17Z,Insert,2.0,135.75,Sell,EEX
36,2021-10-04T07:08:57Z,Insert,1.0,135.75,Sell,EEX
37,2021-10-04T07:09:14Z,Insert,1.0,135.75,Sell,EEX
38,2021-10-04T07:10:38.483Z,Update,1.0,135.70,Buy,ICAP
