,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-11T06:05:39Z,Insert,1.0,119.00,Sell,EEX
1,2021-10-11T06:13:59.001Z,Update,1.0,117.50,Sell,Tradition
2,2021-10-11T06:14:59.735Z,Update,2.0,117.25,Sell,Tradition
3,2021-10-11T06:15:15.504Z,Update,1.0,117.25,Buy,Arraco Global Markets
4,2021-10-11T06:15:36Z,Insert,2.0,117.10,Sell,EEX
5,2021-10-11T06:15:38Z,Insert,1.0,117.00,Sell,EEX
6,2021-10-11T06:18:05Z,Insert,1.0,116.47,Sell,EEX
7,2021-10-11T06:18:41Z,Insert,2.0,116.50,Sell,EEX
8,2021-10-11T06:18:51Z,Insert,1.0,116.50,Sell,EEX
9,2021-10-11T06:19:05Z,Insert,1.0,115.20,Sell,EEX
10,2021-10-11T06:19:07Z,Insert,1.0,115.00,Sell,EEX
11,2021-10-11T06:19:11Z,Insert,1.0,115.00,Sell,EEX
12,2021-10-11T06:19:22Z,Insert,2.0,115.00,Sell,EEX
13,2021-10-11T06:19:24Z,Insert,1.0,115.00,Sell,EEX
14,2021-10-11T06:19:27Z,Insert,1.0,115.00,Sell,EEX
15,2021-10-11T06:19:32Z,Insert,1.0,115.00,Sell,EEX
16,2021-10-11T06:19:34Z,Insert,1.0,115.00,Sell,EEX
17,2021-10-11T06:20:16Z,Insert,1.0,115.45,Sell,EEX
18,2021-10-11T06:20:38Z,Insert,1.0,115.45,Sell,EEX
19,2021-10-11T06:20:38Z,Insert,1.0,115.45,Sell,EEX
20,2021-10-11T06:20:38Z,Insert,1.0,115.45,Sell,EEX
21,2021-10-11T06:20:59Z,Insert,1.0,115.50,Sell,EEX
22,2021-10-11T06:21:15Z,Insert,1.0,115.00,Sell,EEX
23,2021-10-11T06:21:37Z,Insert,1.0,115.00,Sell,EEX
24,2021-10-11T06:25:32.762Z,Update,1.0,116.95,Buy,ICAP
25,2021-10-11T06:25:33Z,Insert,1.0,117.00,Sell,EEX
26,2021-10-11T06:30:01.964Z,Update,1.0,118.00,Buy,GFI
27,2021-10-11T06:30:45.925Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
28,2021-10-11T06:30:48.704Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
29,2021-10-11T06:30:48.823Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
30,2021-10-11T06:30:50.356Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
31,2021-10-11T06:30:52.213Z,Insert,1.0,118.50,Buy,Griffin Markets Europe SAS
32,2021-10-11T06:30:52.213Z,Insert,1.0,118.50,Buy,Griffin Markets Europe SAS
33,2021-10-11T06:30:53.697Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
34,2021-10-11T06:30:55.094Z,Update,1.0,118.50,Buy,Griffin Markets Europe SAS
35,2021-10-11T06:30:57.607Z,Insert,1.0,118.50,Buy,Griffin Markets Europe SAS
36,2021-10-11T06:30:57.607Z,Insert,1.0,118.50,Buy,Griffin Markets Europe SAS
37,2021-10-11T06:31:24.557Z,Update,2.0,118.50,Sell,Tradition
38,2021-10-11T06:33:43Z,Insert,1.0,119.59,Sell,EEX
39,2021-10-11T06:35:30.962Z,Update,1.0,119.00,Sell,Tradition
40,2021-10-11T06:36:59Z,Insert,1.0,118.50,Sell,EEX
41,2021-10-11T06:44:39.906Z,Insert,1.0,119.50,Buy,Marex Spectron
42,2021-10-11T06:44:42.268Z,Insert,1.0,119.50,Buy,Marex Spectron
43,2021-10-11T06:44:42.329Z,Insert,1.0,119.50,Buy,Marex Spectron
44,2021-10-11T06:44:42.393Z,Insert,1.0,119.50,Buy,Marex Spectron
45,2021-10-11T06:44:42.462Z,Insert,1.0,119.50,Buy,Marex Spectron
46,2021-10-11T06:44:42.524Z,Insert,1.0,119.50,Buy,Marex Spectron
47,2021-10-11T06:44:42.589Z,Insert,1.0,119.50,Buy,Marex Spectron
48,2021-10-11T06:44:42.653Z,Insert,1.0,119.50,Buy,Marex Spectron
49,2021-10-11T06:44:42.72Z,Insert,1.0,119.50,Buy,Marex Spectron
50,2021-10-11T06:44:42.784Z,Insert,1.0,119.50,Buy,Marex Spectron
51,2021-10-11T06:49:03.549Z,Update,1.0,121.00,Sell,Marex Spectron
52,2021-10-11T06:49:17.537Z,Update,1.0,121.00,Buy,Tullett Prebon
53,2021-10-11T06:50:39Z,Insert,1.0,121.50,Sell,EEX
54,2021-10-11T06:50:44.432Z,Update,1.0,121.50,Sell,Marex Spectron
55,2021-10-11T06:50:50Z,Insert,1.0,122.00,Sell,EEX
56,2021-10-11T06:50:52.844Z,Update,1.0,122.00,Buy,Marex Spectron
57,2021-10-11T06:53:30.955Z,Update,1.0,123.00,Sell,Tradition
58,2021-10-11T06:53:36.284Z,Update,1.0,123.00,Sell,Tradition
59,2021-10-11T06:53:42.586Z,Insert,1.0,123.00,Buy,Marex Spectron
