,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-22T07:02:09Z,Insert,3.0,121.50,Sell,EEX
1,2021-10-22T07:06:21Z,Insert,2.0,122.00,Sell,EEX
2,2021-10-22T07:09:04.843Z,Update,2.0,122.75,Sell,Tradition
3,2021-10-22T07:09:06Z,Insert,1.0,123.00,Sell,EEX
4,2021-10-22T07:10:34Z,Insert,1.0,123.25,Sell,EEX
5,2021-10-22T07:10:43Z,Insert,1.0,123.25,Sell,EEX
6,2021-10-22T07:10:49Z,Insert,1.0,123.25,Sell,EEX
7,2021-10-22T07:12:44Z,Insert,1.0,123.25,Sell,EEX
8,2021-10-22T07:14:12Z,Insert,1.0,123.90,Sell,EEX
9,2021-10-22T07:22:25Z,Insert,1.0,123.40,Sell,EEX
10,2021-10-22T07:23:01Z,Insert,1.0,123.35,Sell,EEX
11,2021-10-22T07:24:15Z,Insert,2.0,123.35,Sell,EEX
12,2021-10-22T07:26:56Z,Insert,1.0,123.35,Sell,EEX
13,2021-10-22T07:28:14Z,Insert,1.0,123.35,Sell,EEX
14,2021-10-22T07:29:32Z,Insert,1.0,123.35,Sell,EEX
15,2021-10-22T07:30:24.678Z,Update,1.0,123.50,Sell,GFI
16,2021-10-22T07:30:27Z,Insert,3.0,123.50,Sell,EEX
17,2021-10-22T07:31:06.826Z,Update,1.0,123.52,Buy,GFI
18,2021-10-22T07:31:07Z,Insert,2.0,123.75,Sell,EEX
19,2021-10-22T07:31:11Z,Insert,1.0,123.75,Sell,EEX
20,2021-10-22T07:31:12Z,Insert,2.0,123.75,Sell,EEX
21,2021-10-22T07:37:10Z,Insert,1.0,123.60,Sell,EEX
22,2021-10-22T07:37:13Z,Insert,1.0,123.60,Sell,EEX
23,2021-10-22T07:40:50Z,Insert,1.0,124.00,Sell,EEX
24,2021-10-22T07:43:04Z,Insert,1.0,124.00,Sell,EEX
25,2021-10-22T07:44:02Z,Insert,3.0,124.00,Sell,EEX
26,2021-10-22T07:44:39.053Z,Insert,1.0,124.00,Sell,Griffin Markets Europe SAS
27,2021-10-22T07:44:39.053Z,Insert,1.0,124.00,Sell,Griffin Markets Europe SAS
