,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-28T06:56:28.884Z,Update,1.0,115.00,Buy,Tradition
1,2021-10-28T06:59:57Z,Insert,2.0,114.85,Sell,EEX
2,2021-10-28T07:00:11Z,Insert,1.0,114.85,Sell,EEX
3,2021-10-28T07:00:15Z,Insert,3.0,114.90,Sell,EEX
4,2021-10-28T07:00:15Z,Insert,1.0,114.90,Sell,EEX
5,2021-10-28T07:00:16Z,Insert,1.0,114.90,Sell,EEX
6,2021-10-28T07:00:19Z,Insert,1.0,114.90,Sell,EEX
7,2021-10-28T07:00:35.336Z,Update,1.0,114.85,Sell,Tradition
8,2021-10-28T07:00:38.893Z,Insert,1.0,114.80,Sell,Griffin Markets Europe SAS
9,2021-10-28T07:00:38.893Z,Insert,1.0,114.80,Sell,Griffin Markets Europe SAS
10,2021-10-28T07:00:50Z,Insert,1.0,114.75,Sell,EEX
11,2021-10-28T07:01:00Z,Insert,1.0,114.75,Sell,EEX
12,2021-10-28T07:01:08.382Z,Update,1.0,114.75,Sell,GFI
13,2021-10-28T07:01:11.791Z,Update,1.0,114.75,Sell,ICAP
14,2021-10-28T07:01:19Z,Insert,1.0,114.76,Sell,EEX
15,2021-10-28T07:01:23.395Z,Update,1.0,114.75,Sell,GFI
16,2021-10-28T07:01:27Z,Insert,1.0,114.75,Sell,EEX
17,2021-10-28T07:01:31Z,Insert,1.0,114.50,Sell,EEX
18,2021-10-28T07:02:09Z,Insert,1.0,114.50,Sell,EEX
19,2021-10-28T07:02:28.765Z,Update,1.0,114.50,Sell,Griffin Markets Europe SAS
20,2021-10-28T07:08:40.47Z,Insert,1.0,114.00,Buy,Griffin Markets Europe SAS
21,2021-10-28T07:08:40.47Z,Insert,1.0,114.00,Buy,Griffin Markets Europe SAS
22,2021-10-28T07:11:24Z,Insert,1.0,114.00,Sell,EEX
23,2021-10-28T07:12:52Z,Insert,1.0,114.35,Sell,EEX
24,2021-10-28T07:12:52Z,Insert,1.0,114.40,Sell,EEX
25,2021-10-28T07:12:56Z,Insert,1.0,114.50,Sell,EEX
26,2021-10-28T07:13:10.148Z,Update,1.0,114.25,Sell,Griffin Markets Europe SAS
27,2021-10-28T07:13:24Z,Insert,1.0,114.25,Sell,EEX
28,2021-10-28T07:15:11.128Z,Update,1.0,114.50,Buy,Tradition
29,2021-10-28T07:20:18.907Z,Update,1.0,114.35,Sell,Griffin Markets Europe SAS
30,2021-10-28T07:20:26Z,Insert,1.0,114.00,Sell,EEX
31,2021-10-28T07:20:28.813Z,Update,1.0,114.00,Sell,Tradition
32,2021-10-28T07:24:07Z,Insert,1.0,113.80,Sell,EEX
33,2021-10-28T07:25:36Z,Insert,1.0,113.00,Sell,EEX
34,2021-10-28T07:27:30.045Z,Update,1.0,113.00,Sell,Tradition
35,2021-10-28T07:30:28Z,Insert,1.0,112.75,Sell,EEX
36,2021-10-28T07:30:33Z,Insert,1.0,112.50,Sell,EEX
37,2021-10-28T07:30:52.138Z,Update,1.0,113.00,Sell,Tradition
38,2021-10-28T07:32:32Z,Insert,1.0,113.00,Sell,EEX
39,2021-10-28T07:32:36Z,Insert,1.0,112.50,Sell,EEX
40,2021-10-28T07:35:02.303Z,Update,1.0,112.50,Sell,Tullett Prebon
