,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-05T06:00:46.771Z,Update,2.0,142.50,Buy,Griffin Markets Europe SAS
1,2021-10-05T06:07:04Z,Insert,3.0,144.15,Sell,EEX
2,2021-10-05T06:12:21Z,Insert,1.0,144.46,Sell,EEX
3,2021-10-05T06:12:21Z,Insert,1.0,144.46,Sell,EEX
4,2021-10-05T06:12:21Z,Insert,1.0,144.46,Sell,EEX
5,2021-10-05T06:12:21Z,Insert,2.0,144.46,Sell,EEX
6,2021-10-05T06:12:29Z,Insert,1.0,144.83,Sell,EEX
7,2021-10-05T06:12:31Z,Insert,1.0,144.83,Sell,EEX
8,2021-10-05T06:12:34Z,Insert,1.0,145.00,Sell,EEX
9,2021-10-05T06:20:43.835Z,Update,1.0,147.00,Sell,GFI
10,2021-10-05T06:20:43.835Z,Update,1.0,147.00,Sell,GFI
11,2021-10-05T06:22:03Z,Insert,1.0,147.00,Sell,EEX
12,2021-10-05T06:22:51Z,Insert,1.0,146.00,Sell,EEX
13,2021-10-05T06:26:47Z,Insert,1.0,146.00,Sell,EEX
14,2021-10-05T06:26:51Z,Insert,1.0,146.37,Sell,EEX
15,2021-10-05T06:28:46Z,Insert,1.0,146.35,Sell,EEX
16,2021-10-05T06:29:48Z,Insert,1.0,146.35,Sell,EEX
17,2021-10-05T06:30:15Z,Insert,1.0,145.50,Sell,EEX
18,2021-10-05T06:30:23Z,Insert,1.0,145.00,Sell,EEX
19,2021-10-05T06:30:26.024Z,Update,1.0,145.05,Sell,GFI
20,2021-10-05T06:30:30.935Z,Update,1.0,145.00,Sell,GFI
21,2021-10-05T06:35:48.247Z,Update,1.0,145.500,Sell,Griffin Markets Europe SAS
22,2021-10-05T06:36:22.038Z,Update,3.0,145.75,Sell,GFI
23,2021-10-05T06:36:28Z,Insert,5.0,146.00,Sell,EEX
24,2021-10-05T06:42:14.192Z,Update,2.0,146.00,Sell,GFI
25,2021-10-05T06:42:14Z,Insert,3.0,146.00,Buy,EEX
26,2021-10-05T06:44:37Z,Insert,1.0,146.10,Sell,EEX
27,2021-10-05T06:50:09.138Z,Update,2.0,146.00,Sell,GFI
28,2021-10-05T06:50:12.17Z,Update,2.0,146.00,Buy,ICAP
29,2021-10-05T06:51:11Z,Insert,1.0,146.00,Sell,EEX
30,2021-10-05T06:51:19Z,Insert,1.0,146.00,Sell,EEX
31,2021-10-05T06:52:32.102Z,Update,2.0,145.50,Sell,Tradition
