,DateTime,Action,Volume,Price,AggressorAction,AggressorBroker
0,2021-10-27T06:40:40Z,Insert,1.0,122.00,Sell,ICAP
1,2021-10-27T06:40:40Z,Insert,1.0,122.00,Sell,ICAP
2,2021-10-27T06:47:15.246Z,Update,2.0,122.00,Sell,Tradition
3,2021-10-27T06:47:18Z,Insert,2.0,121.75,Sell,EEX
4,2021-10-27T06:52:49Z,Insert,1.0,122.00,Sell,EEX
5,2021-10-27T06:55:31.869Z,Update,1.0,121.75,Sell,GFI
6,2021-10-27T06:59:18Z,Insert,1.0,121.75,Sell,EEX
7,2021-10-27T06:59:48.319Z,Update,1.0,121.75,Buy,Tradition
8,2021-10-27T06:59:51.965Z,Update,1.0,121.90,Buy,Tullett Prebon
9,2021-10-27T06:59:53Z,Insert,1.0,122.00,Sell,EEX
10,2021-10-27T07:15:10.723Z,Insert,4.0,122.00,Sell,Griffin Markets Europe SAS
11,2021-10-27T07:15:10.723Z,Update,4.0,122.000,Sell,Griffin Markets Europe SAS
12,2021-10-27T07:15:10.723Z,Insert,4.0,122.00,Sell,Griffin Markets Europe SAS
13,2021-10-27T07:34:15.746Z,Update,2.0,121.90,Sell,Arraco Global Markets
14,2021-10-27T07:35:18.135Z,Update,1.0,121.75,Sell,Tradition
15,2021-10-27T07:41:52.914Z,Update,1.0,121.75,Buy,Tradition
16,2021-10-27T07:41:52.942Z,Update,1.0,121.75,Sell,Griffin Markets Europe SAS
17,2021-10-27T07:41:52Z,Insert,1.0,121.75,Sell,EEX
18,2021-10-27T07:42:20Z,Insert,1.0,121.75,Sell,EEX
19,2021-10-27T07:43:30Z,Insert,1.0,121.50,Sell,EEX
20,2021-10-27T07:46:35Z,Insert,1.0,121.12,Sell,EEX
21,2021-10-27T07:47:03.387Z,Update,2.0,121.000,Sell,Griffin Markets Europe SAS
22,2021-10-27T07:47:07.757Z,Update,3.0,121.000,Sell,Griffin Markets Europe SAS
23,2021-10-27T07:49:08Z,Insert,1.0,121.00,Sell,EEX
24,2021-10-27T07:49:31Z,Insert,3.0,121.20,Sell,EEX
25,2021-10-27T07:50:03Z,Insert,2.0,121.00,Sell,EEX
26,2021-10-27T07:51:27.396Z,Update,1.0,121.00,Sell,Marex Spectron
27,2021-10-27T07:52:18Z,Insert,1.0,121.00,Sell,EEX
28,2021-10-27T07:52:35Z,Insert,1.0,121.00,Sell,EEX
29,2021-10-27T07:52:38.463Z,Update,1.0,121.00,Sell,Marex Spectron
30,2021-10-27T07:53:35Z,Insert,1.0,120.80,Sell,EEX
31,2021-10-27T07:57:05.494Z,Update,1.0,120.75,Sell,GFI
32,2021-10-27T07:57:08.431Z,Update,1.0,120.70,Sell,GFI
33,2021-10-27T07:57:12Z,Insert,1.0,120.50,Sell,EEX
34,2021-10-27T07:57:25Z,Insert,1.0,120.50,Sell,EEX
35,2021-10-27T07:59:10.335Z,Update,1.0,120.50,Sell,GFI
36,2021-10-27T07:59:34.017Z,Update,1.0,120.20,Buy,Tradition
37,2021-10-27T07:59:43Z,Insert,1.0,120.10,Sell,EEX
38,2021-10-27T07:59:49Z,Insert,1.0,120.05,Sell,EEX
39,2021-10-27T08:00:15Z,Insert,1.0,119.95,Sell,EEX
40,2021-10-27T08:00:20.285Z,Update,1.0,119.90,Sell,GFI
41,2021-10-27T08:00:24Z,Insert,1.0,119.34,Sell,EEX
42,2021-10-27T08:01:43Z,Insert,1.0,119.00,Sell,EEX
43,2021-10-27T08:01:44Z,Insert,1.0,119.00,Sell,EEX
44,2021-10-27T08:02:00.257Z,Update,1.0,119.00,Sell,Marex Spectron
45,2021-10-27T08:03:00Z,Update,1.0,118.05,Sell,Marex Spectron
46,2021-10-27T08:05:08Z,Insert,1.0,119.25,Sell,EEX
47,2021-10-27T08:05:10Z,Insert,1.0,119.25,Sell,EEX
48,2021-10-27T08:05:13Z,Insert,1.0,119.25,Sell,EEX
49,2021-10-27T08:08:45Z,Insert,1.0,119.25,Sell,EEX
50,2021-10-27T08:12:30Z,Insert,1.0,119.40,Sell,EEX
51,2021-10-27T08:15:00Z,Insert,1.0,118.80,Sell,Tullett Prebon
52,2021-10-27T08:15:00Z,Update,1.0,118.80,Buy,Tullett Prebon
53,2021-10-27T08:16:16.503Z,Update,1.0,119.25,Buy,Marex Spectron
54,2021-10-27T08:16:56Z,Insert,1.0,119.10,Sell,EEX
55,2021-10-27T08:17:34.928Z,Update,1.0,119.00,Sell,Tullett Prebon
56,2021-10-27T08:18:34.975Z,Update,2.0,118.90,Sell,Tullett Prebon
57,2021-10-27T08:18:41Z,Update,1.0,119.25,Sell,Marex Spectron
58,2021-10-27T08:18:51Z,Insert,1.0,119.00,Sell,EEX
59,2021-10-27T08:18:55Z,Insert,1.0,118.70,Sell,EEX
60,2021-10-27T08:19:23Z,Update,1.0,118.50,Sell,Tullett Prebon
61,2021-10-27T08:19:26Z,Insert,1.0,118.50,Buy,Tullett Prebon
62,2021-10-27T08:20:06Z,Insert,1.0,118.25,Sell,EEX
63,2021-10-27T08:20:24.017Z,Update,1.0,118.50,Buy,Marex Spectron
64,2021-10-27T08:21:39Z,Insert,1.0,118.25,Sell,EEX
65,2021-10-27T08:22:08Z,Insert,2.0,118.05,Sell,EEX
66,2021-10-27T08:22:08Z,Insert,2.0,118.00,Sell,EEX
67,2021-10-27T08:22:11Z,Insert,1.0,118.05,Sell,EEX
68,2021-10-27T08:22:17Z,Insert,1.0,118.05,Sell,EEX
69,2021-10-27T08:22:26Z,Insert,1.0,118.00,Sell,EEX
70,2021-10-27T08:23:00Z,Update,1.0,118.25,Sell,Marex Spectron
71,2021-10-27T08:23:30.742Z,Update,1.0,118.25,Buy,Marex Spectron
72,2021-10-27T08:23:32.862Z,Update,1.0,118.25,Buy,Marex Spectron
73,2021-10-27T08:23:33.203Z,Update,1.0,118.25,Buy,Marex Spectron
74,2021-10-27T08:23:36.856Z,Update,1.0,118.25,Buy,Marex Spectron
75,2021-10-27T08:23:57Z,Insert,1.0,118.35,Sell,EEX
76,2021-10-27T08:25:44.166Z,Update,1.0,118.75,Buy,Marex Spectron
77,2021-10-27T08:25:47.284Z,Update,1.0,118.85,Buy,ICAP
78,2021-10-27T08:25:52.518Z,Update,1.0,118.75,Sell,Marex Spectron
79,2021-10-27T08:26:00Z,Update,1.0,118.80,Sell,Marex Spectron
80,2021-10-27T08:27:33Z,Insert,1.0,118.50,Sell,EEX
81,2021-10-27T08:27:41.101Z,Update,1.0,118.75,Sell,Tradition
82,2021-10-27T08:27:43Z,Insert,2.0,118.50,Sell,EEX
83,2021-10-27T08:29:09Z,Insert,1.0,118.50,Sell,EEX
84,2021-10-27T08:31:09.49Z,Update,2.0,118.90,Sell,Tradition
85,2021-10-27T08:31:51.1Z,Update,1.0,119.00,Buy,GFI
86,2021-10-27T08:31:55Z,Insert,1.0,119.00,Sell,EEX
87,2021-10-27T08:36:13.046Z,Update,1.0,119.00,Sell,GFI
88,2021-10-27T08:36:53.954Z,Update,1.0,119.25,Buy,Tullett Prebon
89,2021-10-27T08:36:55.06Z,Update,1.0,119.25,Buy,Marex Spectron
90,2021-10-27T08:37:03.38Z,Update,1.0,119.40,Buy,Marex Spectron
91,2021-10-27T08:37:36.268Z,Update,1.0,119.50,Buy,Marex Spectron
92,2021-10-27T08:39:40Z,Insert,1.0,119.05,Sell,EEX
93,2021-10-27T08:39:43Z,Insert,2.0,119.05,Sell,EEX
94,2021-10-27T08:41:22Z,Insert,1.0,119.05,Sell,EEX
95,2021-10-27T08:44:09.314Z,Update,1.0,119.40,Sell,Griffin Markets Europe SAS
96,2021-10-27T08:46:00Z,Update,1.0,119.00,Sell,Tullett Prebon
97,2021-10-27T08:50:30.358Z,Update,1.0,119.00,Sell,Tradition
98,2021-10-27T08:51:01.459Z,Update,1.0,119.00,Sell,Marex Spectron
99,2021-10-27T08:51:42.108Z,Update,1.0,119.00,Sell,Marex Spectron
100,2021-10-27T08:51:42.18Z,Update,1.0,118.85,Sell,ICAP
101,2021-10-27T08:52:46.42Z,Update,1.0,119.00,Sell,Marex Spectron
102,2021-10-27T08:52:46Z,Insert,1.0,119.00,Sell,EEX
103,2021-10-27T08:54:32.904Z,Update,1.0,119.00,Buy,ICAP
104,2021-10-27T08:54:38Z,Insert,1.0,119.00,Sell,EEX
105,2021-10-27T08:56:32.814Z,Update,2.0,119.00,Buy,Marex Spectron
106,2021-10-27T09:04:18.237Z,Update,1.0,119.00,Sell,Tullett Prebon
107,2021-10-27T09:04:24Z,Insert,1.0,119.00,Sell,EEX
108,2021-10-27T09:05:05Z,Insert,1.0,119.00,Sell,EEX
109,2021-10-27T09:05:27.289Z,Update,1.0,119.00,Sell,Arraco Global Markets
110,2021-10-27T09:05:27Z,Insert,1.0,119.00,Sell,EEX
111,2021-10-27T09:05:28Z,Insert,1.0,119.00,Sell,EEX
112,2021-10-27T09:05:30Z,Insert,1.0,119.00,Sell,EEX
113,2021-10-27T09:05:36Z,Insert,1.0,119.00,Sell,EEX
114,2021-10-27T09:09:28.294Z,Update,1.0,119.10,Sell,Marex Spectron
115,2021-10-27T09:09:50.773Z,Update,5.0,119.05,Sell,Griffin Markets Europe SAS
116,2021-10-27T09:09:54.927Z,Update,2.0,119.05,Sell,Arraco Global Markets
117,2021-10-27T09:10:01Z,Insert,2.0,119.00,Sell,EEX
118,2021-10-27T09:12:23Z,Insert,1.0,119.20,Sell,EEX
119,2021-10-27T09:13:14Z,Insert,1.0,119.20,Sell,EEX
120,2021-10-27T09:15:02.171Z,Update,1.0,119.25,Sell,Marex Spectron
121,2021-10-27T09:15:02.197Z,Update,1.0,119.250,Sell,Griffin Markets Europe SAS
122,2021-10-27T09:15:05Z,Insert,5.0,119.25,Sell,EEX
123,2021-10-27T09:16:51.052Z,Update,1.0,119.35,Sell,GFI
124,2021-10-27T09:16:52.974Z,Update,1.0,119.45,Sell,Tradition
125,2021-10-27T09:23:19Z,Insert,1.0,119.69,Sell,EEX
126,2021-10-27T09:25:53Z,Insert,2.0,119.91,Sell,EEX
127,2021-10-27T09:26:06.799Z,Update,1.0,119.90,Sell,Tradition
128,2021-10-27T09:26:54.564Z,Update,1.0,120.00,Buy,Tradition
129,2021-10-27T09:27:09Z,Insert,1.0,120.00,Sell,EEX
130,2021-10-27T09:27:25Z,Update,5.0,120.00,Sell,Marex Spectron
131,2021-10-27T09:27:34.501Z,Update,1.0,120.00,Sell,Tradition
132,2021-10-27T09:28:21.329Z,Update,2.0,120.00,Sell,Tradition
133,2021-10-27T09:28:21Z,Insert,2.0,120.00,Sell,Tradition
134,2021-10-27T09:28:51.845Z,Update,1.0,120.00,Sell,Tradition
135,2021-10-27T09:31:31.842Z,Update,1.0,120.00,Sell,ICAP
136,2021-10-27T09:32:00Z,Insert,1.0,120.00,Buy,Tradition
137,2021-10-27T09:32:00Z,Update,1.0,120.00,Sell,Tradition
138,2021-10-27T09:32:07.425Z,Update,1.0,120.00,Sell,ICAP
139,2021-10-27T09:33:08Z,Insert,1.0,120.00,Sell,EEX
140,2021-10-27T09:33:14Z,Insert,1.0,120.00,Sell,EEX
141,2021-10-27T09:33:14Z,Insert,1.0,120.00,Sell,EEX
142,2021-10-27T09:34:36Z,Insert,1.0,120.00,Sell,EEX
143,2021-10-27T09:34:38Z,Insert,1.0,120.00,Sell,EEX
144,2021-10-27T09:34:40Z,Insert,1.0,119.85,Sell,EEX
145,2021-10-27T09:34:43Z,Insert,1.0,120.00,Sell,EEX
146,2021-10-27T09:38:48.991Z,Update,1.0,120.000,Sell,Griffin Markets Europe SAS
147,2021-10-27T09:38:50Z,Insert,1.0,120.00,Sell,EEX
148,2021-10-27T09:41:00Z,Update,3.0,119.95,Buy,Marex Spectron
149,2021-10-27T09:44:18.464Z,Update,1.0,120.00,Buy,Tradition
